Time,CS,foF2,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2010-06-30 03:15:00+00:00,70,3.5,11.12,3.1,,3.1,4.05,,3.8,,343.5,,,110.0,20.0,263.6,198.6,87.1,48.1,95.9,3.2,3.18,1.89
2010-06-30 03:30:00+00:00,50,3.85,12.62,1.65,3.7,3.2,4.4,,3.93,1.85,307.5,,117.0,104.1,13.9,234.6,175.0,67.0,40.2,104.4,3.4,3.28,1.11
2010-06-30 04:00:00+00:00,70,4.3,14.79,3.2,,3.2,4.85,,4.25,,277.0,,,110.0,20.0,226.2,175.3,57.9,34.8,90.4,3.7,3.44,1.07
2010-06-30 04:15:00+00:00,50,4.3,15.22,2.75,3.4,3.35,4.85,,4.42,2.75,288.5,,114.0,110.0,20.0,217.2,166.0,52.6,32.8,92.1,3.5,3.54,1.0
2010-06-30 04:30:00+00:00,50,4.6,15.75,3.1,3.8,3.5,5.15,,4.59,3.1,293.5,,115.0,110.0,20.0,226.2,169.4,59.9,37.5,102.6,4.5,3.42,1.0
2010-06-30 04:45:00+00:00,0,,,2.5,3.9,,,,,2.5,,,112.0,,,,,,,,,,
2010-06-30 05:00:00+00:00,0,,,2.75,3.3,,,,,2.75,,,113.0,,,,,,,,,,
2010-06-30 05:30:00+00:00,0,,,1.75,3.97,,,,5.07,2.7,,,113.2,105.9,15.6,,,,,,,,
2010-06-30 05:45:00+00:00,0,,,1.9,3.45,,,,5.14,2.75,,,114.0,104.6,14.3,,,,,,,,
2010-06-30 06:00:00+00:00,0,,,2.25,3.76,,,,5.19,,,,118.6,104.3,14.0,,,,,,,,
2010-06-30 06:15:00+00:00,0,,,2.2,4.41,,,,5.22,3.0,,,109.4,105.1,14.8,,,,,,,,
2010-06-30 06:30:00+00:00,0,,,3.1,5.2,,,,,3.1,,,107.0,,,,,,,,,,
2010-06-30 06:45:00+00:00,0,,,3.15,4.6,,,,,3.15,,,106.0,,,,,,,,,,
2010-06-30 07:00:00+00:00,0,,,3.5,4.15,,,,,3.5,,,105.0,,,,,,,,,,
2010-06-30 08:30:00+00:00,0,,,3.45,4.15,,,,,3.45,,,102.0,,,,,,,,,,
2010-06-30 08:45:00+00:00,0,,,4.35,5.0,,,,,4.35,,,98.0,,,,,,,,,,
2010-06-30 09:00:00+00:00,0,,,4.4,5.5,,,,,4.4,,,99.0,,,,,,,,,,
2010-06-30 09:15:00+00:00,0,,,3.4,5.0,,,,,3.4,,,97.0,,,,,,,,,,
2010-06-30 09:30:00+00:00,0,,,4.3,5.6,,,,,4.3,,,99.0,,,,,,,,,,
2010-06-30 09:45:00+00:00,0,,,5.75,6.6,,,,,5.75,,,97.0,,,,,,,,,,
2010-06-30 10:15:00+00:00,0,,,5.5,9.25,,,,,5.5,,,97.0,,,,,,,,,,
2010-06-30 10:30:00+00:00,0,,,5.05,6.65,,,,,5.05,,,97.0,,,,,,,,,,
2010-06-30 10:45:00+00:00,0,,,4.0,7.0,,,,,4.0,,,98.0,,,,,,,,,,
2010-06-30 12:15:00+00:00,70,6.2,19.61,4.95,,4.95,6.75,,6.0,,316.0,,,110.0,20.0,234.7,152.7,91.9,55.5,114.6,11.4,3.16,1.52
2010-06-30 12:30:00+00:00,70,6.2,21.07,5.1,,5.1,6.75,,5.96,,313.5,,,110.0,20.0,214.7,146.1,70.3,43.3,123.2,9.1,3.4,1.0
2010-06-30 14:45:00+00:00,70,4.9,15.51,4.5,,4.5,5.45,,5.86,,358.0,,,110.0,20.0,220.7,144.8,84.7,50.2,130.9,6.6,3.16,1.22
2010-06-30 15:15:00+00:00,0,,,4.1,4.8,,,,,4.1,,,111.0,,,,,,,,,,
2010-06-30 15:30:00+00:00,0,,,2.8,5.15,,,,,2.8,,,112.0,,,,,,,,,,
2010-06-30 15:45:00+00:00,50,4.85,15.72,2.6,4.45,4.3,5.4,,6.06,2.6,331.0,,107.0,110.0,20.0,226.7,157.0,78.3,46.3,117.6,6.0,3.24,1.2
2010-06-30 16:00:00+00:00,0,,,3.3,4.1,,,,,3.3,,,110.0,,,,,,,,,,
2010-06-30 16:15:00+00:00,70,5.1,15.53,4.1,,4.1,5.65,,6.17,,319.5,,,110.0,20.0,256.6,177.7,96.5,55.5,115.2,7.9,3.05,1.59
2010-06-30 16:30:00+00:00,70,5.1,15.89,3.45,,3.45,5.7,0.05,6.22,,324.5,,,110.0,20.0,265.8,199.3,73.8,46.6,111.4,6.9,3.12,1.09
2010-06-30 16:45:00+00:00,50,4.15,10.09,1.65,5.75,3.25,4.7,,6.26,1.9,509.5,,103.0,102.7,12.5,353.0,228.8,129.9,82.1,162.8,7.9,2.43,1.24
2010-06-30 17:00:00+00:00,0,,,2.95,5.95,,,,,2.95,,,102.0,,,,,,,,,,
2010-06-30 17:15:00+00:00,50,6.6,28.25,4.3,5.4,4.4,7.15,,6.31,4.3,205.5,,94.0,110.0,20.0,187.8,169.9,23.1,12.5,33.0,3.2,4.28,1.0
2010-06-30 17:30:00+00:00,70,4.5,16.2,3.15,,3.15,5.05,,6.31,,259.5,,,110.0,20.0,226.3,189.2,45.5,25.8,65.4,3.0,3.6,1.07
2010-06-30 17:45:00+00:00,70,5.2,16.69,2.7,,2.7,5.75,,6.29,,256.0,,,110.0,20.0,270.1,218.2,72.2,39.7,78.1,5.8,3.21,1.85
2010-06-30 18:00:00+00:00,0,,,2.75,5.8,,,,,2.75,,,105.0,,,,,,,,,,
2010-06-30 18:15:00+00:00,0,,,4.55,5.75,,,,,4.55,,,107.0,,,,,,,,,,
2010-06-30 18:30:00+00:00,100,6.9,21.31,4.9,7.9,5.05,7.45,,6.16,4.9,309.5,,104.0,110.0,20.0,306.2,262.1,63.4,32.9,64.8,8.3,3.09,1.91
2010-06-30 18:45:00+00:00,100,,,4.4,8.88,,7.1,,6.12,4.4,,,107.9,,,,,,,,,,
2010-06-30 19:00:00+00:00,100,6.8,22.47,3.7,5.82,3.7,7.35,0.05,6.05,,251.1,251.1,104.1,,,279.8,246.6,47.6,25.3,43.9,6.1,3.31,2.78
2010-06-30 19:15:00+00:00,100,6.8,22.77,4.65,6.69,4.65,7.25,0.05,5.97,,259.5,259.5,108.7,,,278.3,249.3,41.8,22.2,40.3,5.3,3.35,2.38
2010-06-30 19:30:00+00:00,100,6.6,21.8,4.0,6.67,5.05,7.15,,5.88,4.0,265.6,265.6,106.4,,,284.4,254.7,42.7,22.5,40.9,5.1,3.3,2.4
2010-06-30 19:45:00+00:00,100,6.3,21.48,2.6,4.4,3.5,6.85,,5.75,2.6,243.5,,105.0,110.0,20.0,272.2,242.1,42.8,23.0,38.3,4.7,3.41,3.47
2010-06-30 20:00:00+00:00,100,5.7,23.64,3.15,4.75,3.55,6.25,,5.65,3.15,214.5,,102.0,110.0,20.0,214.0,204.8,13.7,10.6,15.0,1.6,4.15,1.42
2010-06-30 20:15:00+00:00,100,4.9,16.1,2.8,,2.8,5.45,,5.54,,244.5,,,110.0,20.0,281.4,244.1,52.7,28.9,44.8,3.5,3.29,4.89
2010-06-30 20:30:00+00:00,100,4.55,14.16,2.7,3.6,2.85,5.1,,5.43,2.7,253.5,,105.0,110.0,20.0,309.1,255.6,75.3,41.1,63.5,4.3,3.11,5.11
2010-06-30 20:45:00+00:00,100,4.7,14.27,2.95,,2.95,5.35,0.1,5.32,,287.5,,,110.0,20.0,317.7,271.5,65.8,35.3,59.8,4.0,3.04,3.2
2010-06-30 21:00:00+00:00,100,4.75,14.5,2.55,,2.55,5.4,0.1,5.2,,270.0,,,110.0,20.0,313.8,265.8,68.1,36.8,60.4,4.2,3.05,3.7
2010-06-30 21:15:00+00:00,100,4.65,14.4,3.15,,3.15,5.25,0.05,5.08,,291.0,,,110.0,20.0,309.3,269.9,56.5,29.9,53.9,3.4,3.1,2.5
2010-06-30 21:30:00+00:00,100,4.5,13.85,2.05,3.55,2.6,5.25,0.2,4.95,2.05,283.5,,95.0,110.0,20.0,312.7,269.8,61.3,32.8,57.0,3.4,3.08,2.85
2010-06-30 21:45:00+00:00,100,4.6,14.12,2.75,,2.75,5.2,0.05,4.83,,283.5,,,110.0,20.0,314.6,270.4,63.1,33.8,57.9,3.7,3.07,3.07
2010-06-30 22:00:00+00:00,100,4.1,12.87,2.75,,2.75,4.75,0.1,4.71,,332.5,,,110.0,20.0,316.4,284.4,47.0,23.3,53.6,2.2,3.14,1.28
2010-06-30 22:15:00+00:00,100,4.45,13.52,2.7,,2.7,5.1,0.1,4.59,,298.5,,,110.0,20.0,319.3,276.6,61.3,32.4,59.2,3.3,3.04,2.37
2010-06-30 22:30:00+00:00,100,4.2,13.24,3.25,,3.25,4.75,,4.48,,323.5,,,110.0,20.0,307.1,272.7,49.7,25.6,51.0,2.4,3.15,1.86
2010-06-30 22:45:00+00:00,100,4.45,13.68,3.0,,3.0,5.1,0.1,4.37,,292.0,,,110.0,20.0,314.1,271.1,61.5,33.0,57.0,3.4,3.07,2.9
2010-06-30 23:00:00+00:00,100,4.45,13.63,2.65,,2.65,5.0,,4.27,,277.5,,,110.0,20.0,312.8,267.0,65.1,35.1,58.3,3.6,3.06,3.51
2010-06-30 23:15:00+00:00,100,4.1,13.35,3.15,,3.15,4.75,0.1,4.18,,295.0,,,110.0,20.0,290.8,261.1,42.8,22.3,43.1,2.0,3.26,2.01
2010-06-30 23:30:00+00:00,100,4.2,12.82,2.65,,2.65,5.05,0.3,4.09,,293.5,,,110.0,20.0,317.4,273.6,62.7,33.5,59.1,3.1,3.05,2.68
2010-06-30 23:45:00+00:00,100,4.15,12.56,2.05,,2.05,4.85,0.15,4.01,,280.0,,,110.0,20.0,318.0,271.4,66.5,35.4,62.4,3.2,3.03,2.72
2010-07-01 00:00:00+00:00,100,4.1,12.7,2.7,,2.7,4.8,0.15,3.52,,295.0,,,110.0,20.0,310.5,269.6,58.7,31.2,56.2,2.7,3.1,2.48
