Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2014-08-18 06:15:00+00:00,100,6.788,4.09,22.72,2.72,3.33,3.33,2.72,2.93,7.32,0.03,4.77,2.95,203.5,241.0,115.0,105.0,101.0,10.8,239.2,173.3,90.9,52.9,93.7,12.9,3.35,2.35
2014-08-18 06:30:00+00:00,70,6.65,,23.36,4.5,,4.5,,,7.2,,4.83,,253.5,,,,110.0,20.0,217.7,165.7,61.5,36.5,89.5,8.9,3.51,1.16
2014-08-18 06:45:00+00:00,70,6.332,5.36,21.93,5.38,,5.38,,,6.88,,4.89,,265.0,267.3,,,110.0,20.0,213.7,155.5,61.1,42.1,82.2,9.0,3.47,1.78
2014-08-18 07:00:00+00:00,70,6.463,5.28,22.26,5.3,,5.3,,,7.0,,4.94,,301.0,301.0,,,110.0,20.0,216.2,156.0,39.0,39.3,93.9,8.9,3.45,1.14
2014-08-18 07:15:00+00:00,100,7.057,4.53,22.29,3.7,,3.7,,,7.6,,5.0,,199.5,259.5,,,110.0,20.0,259.6,193.2,79.9,51.6,102.7,13.9,3.16,1.7
2014-08-18 07:30:00+00:00,50,7.275,,24.19,6.2,,6.2,,,7.82,,5.06,,291.0,,,,110.0,20.0,223.4,159.1,81.9,45.5,98.4,12.9,3.33,1.57
2014-08-18 07:45:00+00:00,70,7.275,,24.06,5.85,,5.85,,,7.82,,5.12,,278.5,,,,110.0,20.0,229.9,161.7,86.4,48.5,100.8,13.7,3.31,1.65
2014-08-18 08:00:00+00:00,70,7.325,,24.12,5.85,,5.85,,,7.88,,5.19,,282.5,,,,110.0,20.0,230.4,160.7,88.5,49.6,102.6,14.2,3.29,1.67
2014-08-18 08:15:00+00:00,70,7.175,,23.27,5.9,,5.9,,,7.72,,5.26,,290.0,,,,110.0,20.0,232.5,159.8,91.5,51.4,107.0,14.1,3.24,1.64
2014-08-18 08:30:00+00:00,70,7.2,,23.1,6.0,,6.0,,,7.75,,5.34,,295.0,,,,110.0,20.0,237.2,160.7,98.4,55.2,111.0,15.1,3.21,1.79
2014-08-18 08:45:00+00:00,100,7.075,,22.63,4.55,,4.55,,,7.63,,5.41,,241.0,,,,110.0,20.0,252.5,167.1,113.3,64.4,120.3,16.9,3.2,2.16
2014-08-18 09:00:00+00:00,70,7.075,,20.91,5.32,,5.32,,,7.63,,5.49,,338.5,,,,110.0,20.0,262.5,171.8,104.2,61.2,126.0,16.5,2.95,1.43
2014-08-18 09:15:00+00:00,0,7.275,4.88,23.23,4.45,,4.45,,,7.82,,,,205.0,267.0,,,110.0,20.0,,,,,,,3.19,
2014-08-18 09:30:00+00:00,70,7.475,,24.07,6.13,,6.13,,,8.02,,5.63,,298.5,,,,110.0,20.0,234.5,159.9,92.9,52.3,109.9,15.5,3.22,1.58
2014-08-18 09:45:00+00:00,70,7.475,,24.72,6.13,,6.13,,,8.02,,5.69,,283.5,,,,110.0,20.0,226.3,156.5,87.6,49.2,103.5,14.6,3.31,1.61
2014-08-18 10:00:00+00:00,70,7.325,,22.92,6.05,,6.05,,,7.88,,5.74,,293.5,,,,110.0,20.0,250.1,163.4,113.6,63.6,125.2,17.9,3.13,1.92
2014-08-18 10:15:00+00:00,70,7.125,,22.18,3.2,4.18,6.18,,,7.68,,5.78,3.2,317.5,,,94.0,110.0,20.0,244.3,159.8,108.7,61.0,122.3,16.3,3.11,1.82
2014-08-18 10:30:00+00:00,0,,,,3.3,5.15,,,,,,,3.3,,,,96.0,,,,,,,,,,
2014-08-18 10:45:00+00:00,70,7.0,,20.6,6.03,,6.03,,,7.55,,5.82,,345.0,,,,110.0,20.0,265.0,165.4,128.7,72.2,144.0,18.5,2.94,1.85
2014-08-18 11:00:00+00:00,70,6.65,,21.08,6.05,,6.05,,,7.2,,5.82,,354.5,,,,110.0,20.0,218.3,147.3,86.3,48.5,115.9,11.4,3.17,1.36
2014-08-18 11:15:00+00:00,70,7.188,6.06,21.35,6.07,,6.07,,,7.72,,5.81,,338.5,338.5,,,110.0,20.0,261.8,164.9,107.0,70.4,136.6,19.0,2.98,1.86
2014-08-18 11:30:00+00:00,70,7.05,,22.23,5.57,,5.57,,,7.6,,5.79,,333.5,,,,110.0,20.0,238.5,159.1,88.8,51.5,131.4,13.8,3.15,1.12
2014-08-18 11:45:00+00:00,50,7.625,,22.77,6.2,,6.2,,,8.18,,5.76,,331.0,,,,110.0,20.0,262.0,171.4,114.7,64.3,128.2,19.8,2.99,1.72
2014-08-18 12:00:00+00:00,70,7.625,,24.08,5.8,,5.8,,,8.18,,5.72,,313.5,,,,110.0,20.0,243.3,167.4,89.4,51.1,115.4,16.0,3.16,1.3
2014-08-18 12:15:00+00:00,50,8.0,,24.72,6.22,,6.22,,,8.55,,5.68,,300.0,,,,110.0,20.0,253.6,171.9,104.2,58.2,116.2,19.8,3.09,1.71
2014-08-18 12:30:00+00:00,50,8.25,,26.02,6.22,,6.22,,,8.8,,5.64,,290.0,,,,110.0,20.0,248.6,172.3,97.5,54.3,109.1,19.7,3.15,1.68
2014-08-18 12:45:00+00:00,0,7.875,4.65,26.02,4.1,,4.1,,,8.43,,,,214.5,286.0,,,110.0,20.0,,,,,,,3.3,
2014-08-18 13:00:00+00:00,70,7.938,4.96,24.61,4.97,,4.97,,,8.48,,5.56,,296.0,296.0,,,110.0,20.0,263.7,194.3,80.1,53.3,114.2,18.1,3.11,1.43
2014-08-18 13:15:00+00:00,50,7.925,,25.4,6.05,,6.05,,,8.48,,5.53,,272.5,,,,110.0,20.0,245.1,171.7,95.2,53.0,106.4,17.7,3.2,1.74
2014-08-18 13:30:00+00:00,100,7.538,4.56,23.67,3.72,,3.72,,,8.15,,5.51,,213.5,288.5,,,110.0,20.0,271.6,211.9,78.6,48.5,88.4,15.0,3.15,2.03
2014-08-18 13:45:00+00:00,100,7.375,,23.4,4.2,,4.2,,,7.93,,5.5,,246.0,,,,110.0,20.0,255.7,185.2,90.3,53.0,97.3,15.5,3.17,1.93
2014-08-18 14:00:00+00:00,0,6.65,4.13,22.59,3.7,,3.7,,,7.2,,,,207.5,262.5,,,110.0,20.0,,,,,,,3.4,
2014-08-18 14:15:00+00:00,100,7.057,4.46,21.65,3.7,,3.7,,,7.6,,5.51,,225.0,298.5,,,110.0,20.0,283.2,220.9,84.1,50.9,89.8,13.8,3.07,2.2
2014-08-18 14:30:00+00:00,100,6.913,4.36,21.78,3.47,,3.47,,,7.45,,5.54,,216.0,306.0,,,110.0,20.0,261.1,201.0,65.2,46.9,101.4,12.4,3.16,1.28
2014-08-18 14:45:00+00:00,70,7.025,,23.28,4.2,,4.2,,,7.57,,5.58,,291.0,,,,110.0,20.0,247.5,194.7,60.8,38.2,95.0,10.7,3.31,1.0
2014-08-18 15:00:00+00:00,50,7.625,,24.48,5.57,,5.57,,,8.18,,5.63,,280.0,,,,110.0,20.0,248.8,181.7,87.7,48.3,99.9,15.1,3.21,1.64
2014-08-18 15:15:00+00:00,70,7.1,,23.79,3.4,,3.4,,,7.65,,5.68,,233.5,,,,110.0,20.0,247.7,200.5,62.0,37.6,74.1,10.6,3.35,1.65
2014-08-18 15:30:00+00:00,70,6.975,,22.81,4.0,,4.0,,,7.53,,5.74,,265.0,,,,110.0,20.0,249.7,193.9,71.5,41.7,87.1,11.2,3.27,1.49
2014-08-18 15:45:00+00:00,100,6.9,,22.08,2.08,2.22,2.75,2.08,2.23,7.45,0.03,5.8,2.08,211.0,,115.0,115.0,101.3,11.1,262.4,208.0,71.6,42.0,81.0,11.1,3.2,1.72
2014-08-18 16:00:00+00:00,0,,,,2.1,2.22,,2.1,2.23,,0.05,,,,,120.0,120.0,102.8,12.6,,,,,,,,
2014-08-18 16:15:00+00:00,100,7.137,3.38,23.12,2.08,2.33,2.9,2.08,2.23,7.68,0.03,5.91,2.25,242.5,262.5,122.5,122.0,103.9,13.7,267.4,223.3,56.4,34.3,70.4,9.7,3.24,1.56
2014-08-18 16:30:00+00:00,100,7.188,3.13,23.6,1.75,2.35,2.6,1.75,2.01,7.72,0.08,5.94,2.03,242.5,261.0,117.5,112.0,104.8,14.7,266.1,224.1,55.8,32.8,63.3,9.3,3.29,1.83
2014-08-18 16:45:00+00:00,100,7.288,2.88,23.87,1.73,1.92,2.45,1.73,1.93,7.82,0.08,5.96,1.73,245.0,247.5,112.5,112.5,100.9,10.8,265.5,222.1,58.0,33.4,64.4,9.7,3.28,1.9
2014-08-18 17:00:00+00:00,70,7.25,,23.6,2.45,,2.45,,,7.8,,5.96,,245.0,,,,110.0,20.0,268.6,223.8,63.5,34.7,66.6,9.9,3.26,1.95
2014-08-18 17:15:00+00:00,70,8.15,,24.93,2.45,,2.45,,,8.7,,5.95,,242.5,,,,110.0,20.0,295.6,239.6,79.9,42.9,79.2,15.0,3.06,2.24
2014-08-18 17:30:00+00:00,70,8.125,,25.12,1.8,,1.8,,,8.68,,5.91,,240.0,,,,110.0,20.0,295.9,244.2,73.7,39.3,69.8,13.5,3.09,2.64
2014-08-18 17:45:00+00:00,70,8.25,,25.47,1.85,,1.85,,,8.8,,5.86,,237.5,,,,110.0,20.0,299.2,248.1,72.9,38.6,68.6,13.6,3.09,2.68
2014-08-18 18:00:00+00:00,100,8.275,,26.0,2.53,,2.53,,,8.82,,5.79,,246.0,,,,110.0,20.0,298.3,253.2,64.4,34.1,60.1,12.0,3.14,2.75
2014-08-18 18:15:00+00:00,100,8.075,,25.54,2.78,,2.78,,,8.63,,5.7,,240.0,,,,110.0,20.0,293.6,250.1,61.8,33.0,55.9,11.0,3.16,3.27
2014-08-18 18:30:00+00:00,100,8.1,,24.53,2.78,,2.78,,,8.65,,5.6,,236.0,,,,110.0,20.0,312.3,255.4,80.3,43.1,70.8,14.3,3.03,3.8
2014-08-18 18:45:00+00:00,100,7.95,,24.39,2.92,,2.92,,,8.5,,5.49,,241.0,,,,110.0,20.0,308.2,257.1,72.1,38.8,63.1,12.4,3.07,4.01
2014-08-18 19:00:00+00:00,100,7.725,,23.61,2.47,,2.47,,,8.27,,5.37,,232.5,,,,110.0,20.0,307.4,250.5,80.3,42.9,71.2,12.9,3.06,3.65
2014-08-18 19:15:00+00:00,100,7.825,,24.51,3.03,,3.03,,,8.38,,5.24,,250.0,,,,110.0,20.0,302.9,260.0,60.8,32.6,54.0,10.2,3.13,3.65
2014-08-18 19:30:00+00:00,100,7.625,,24.01,1.85,,1.85,,,8.18,,5.11,,233.5,,,,110.0,20.0,297.3,249.3,68.4,36.0,63.1,10.7,3.15,2.88
2014-08-18 19:45:00+00:00,100,7.425,,23.25,1.73,2.35,2.7,,,7.97,,4.99,1.73,241.0,,,102.0,110.0,20.0,299.4,253.5,64.9,34.8,57.4,9.7,3.13,3.74
2014-08-18 20:00:00+00:00,100,7.25,,22.42,2.08,3.42,2.75,,,7.8,,4.86,2.08,247.5,,,101.0,110.0,20.0,305.5,259.0,65.8,35.4,58.1,9.4,3.09,3.78
2014-08-18 20:15:00+00:00,100,7.05,,22.05,2.28,,2.28,,,7.6,,4.73,,246.0,,,,110.0,20.0,303.5,257.3,65.6,34.9,59.4,8.8,3.13,3.22
2014-08-18 20:30:00+00:00,100,6.8,,20.87,2.85,,2.85,,,7.35,,4.61,,252.5,,,,110.0,20.0,310.1,262.8,66.8,36.0,58.7,8.5,3.07,3.92
2014-08-18 20:45:00+00:00,100,6.825,,21.26,2.7,,2.7,,,7.38,,4.49,,253.5,,,,110.0,20.0,305.3,261.8,61.6,33.1,54.7,7.8,3.12,3.67
2014-08-18 21:00:00+00:00,100,6.8,,21.04,2.05,,2.05,,,7.35,,4.37,,241.0,,,,110.0,20.0,305.9,255.9,71.1,37.7,64.6,8.9,3.09,3.17
2014-08-18 21:15:00+00:00,100,6.7,,20.78,2.1,,2.1,,,7.25,,4.26,,248.5,,,,110.0,20.0,305.9,259.4,66.0,35.0,60.1,8.0,3.1,3.12
2014-08-18 21:30:00+00:00,100,4.175,,15.65,1.75,2.58,2.63,,,4.72,,4.16,1.75,252.5,,,97.0,110.0,20.0,250.4,237.0,19.6,10.6,21.3,1.0,3.75,1.51
2014-08-18 21:45:00+00:00,100,6.15,,19.44,2.08,,2.08,,,6.7,,4.06,,243.5,,,,110.0,20.0,295.1,252.2,60.9,32.4,55.4,6.3,3.16,3.15
2014-08-18 22:00:00+00:00,100,6.05,,18.55,2.08,,2.08,,,6.6,,3.97,,245.0,,,,110.0,20.0,306.9,256.8,71.0,37.8,63.7,7.0,3.07,3.4
2014-08-18 22:15:00+00:00,100,5.725,,17.12,2.83,,2.83,,,6.28,,3.88,,263.5,,,,110.0,20.0,322.2,271.4,71.6,39.0,61.7,6.5,2.99,4.48
2014-08-18 22:30:00+00:00,100,5.95,,17.41,2.1,,2.1,,,6.5,,3.8,,261.0,,,,110.0,20.0,331.1,274.4,80.4,42.9,72.1,7.7,2.93,3.42
2014-08-18 22:45:00+00:00,100,5.675,,16.92,2.7,,2.7,,,6.22,,3.73,,280.0,,,,110.0,20.0,325.9,279.3,66.3,35.6,60.3,5.9,2.98,3.2
2014-08-18 23:00:00+00:00,100,5.55,,16.52,2.47,,2.47,,,6.1,,3.66,,276.0,,,,110.0,20.0,325.7,278.0,67.9,36.4,61.4,5.8,2.98,3.3
2014-08-18 23:15:00+00:00,100,5.5,,16.08,2.67,,2.67,,,6.05,,3.59,,282.5,,,,110.0,20.0,333.3,282.4,72.4,38.9,65.4,6.0,2.92,3.32
2014-08-18 23:30:00+00:00,100,5.575,,16.25,2.45,,2.45,,,6.13,,3.52,,283.5,,,,110.0,20.0,336.7,285.2,73.4,39.2,67.3,6.3,2.92,3.05
2014-08-18 23:45:00+00:00,100,5.475,,16.09,2.83,,2.83,,,6.03,,3.46,,290.0,,,,110.0,20.0,332.9,284.5,69.1,37.0,63.6,5.7,2.94,2.99
2014-08-19 00:00:00+00:00,100,5.55,,16.07,1.73,,1.73,,,6.1,,3.39,,271.0,,,,110.0,20.0,337.4,281.2,80.1,42.4,73.9,6.7,2.89,2.92
2014-08-19 00:15:00+00:00,100,5.325,,15.23,2.42,,2.42,,,5.88,,3.33,,286.0,,,,110.0,20.0,344.3,287.7,80.5,43.2,72.9,6.3,2.86,3.28
2014-08-19 00:30:00+00:00,100,5.325,,15.35,3.15,,3.15,,,5.88,,3.26,,318.5,,,,110.0,20.0,345.8,296.0,71.8,37.8,69.9,5.6,2.88,2.27
2014-08-19 00:45:00+00:00,100,5.575,,15.58,1.73,,1.73,,,6.13,,3.2,,280.0,,,,110.0,20.0,354.0,291.0,89.9,47.6,83.5,7.6,2.79,2.82
2014-08-19 01:00:00+00:00,100,5.325,,15.36,2.03,,2.03,,,5.88,,3.14,,281.0,,,,110.0,20.0,339.2,284.0,78.8,41.8,73.1,6.1,2.88,2.84
2014-08-19 01:15:00+00:00,100,5.35,,15.27,3.2,,3.2,,,5.9,,3.09,,305.0,,,,110.0,20.0,346.0,293.4,75.6,40.2,71.4,6.0,2.85,2.61
2014-08-19 01:30:00+00:00,100,5.275,,15.31,2.85,,2.85,,,5.82,,3.05,,295.0,,,,110.0,20.0,338.1,286.3,74.2,39.4,69.8,5.7,2.9,2.67
2014-08-19 01:45:00+00:00,100,5.325,,15.4,2.17,,2.17,,,5.88,,3.02,,280.0,,,,110.0,20.0,336.5,281.9,78.0,41.4,72.1,6.0,2.89,2.89
2014-08-19 02:00:00+00:00,100,5.175,,15.59,3.33,,3.33,,,5.72,,3.01,,303.5,,,,110.0,20.0,320.9,278.7,61.0,31.9,60.1,4.5,3.01,2.15
2014-08-19 02:15:00+00:00,100,5.175,,15.32,3.38,,3.38,,,5.72,,3.02,,304.5,,,,110.0,20.0,326.3,280.2,66.4,34.9,64.6,4.9,2.96,2.27
2014-08-19 02:30:00+00:00,100,5.275,,15.48,2.1,,2.1,,,5.82,,3.05,,273.5,,,,110.0,20.0,328.2,274.3,77.0,40.8,72.0,5.9,2.93,2.75
2014-08-19 02:45:00+00:00,100,5.3,,15.88,2.63,,2.63,,,5.85,,3.1,,283.5,,,,110.0,20.0,320.1,271.3,70.0,37.1,67.4,5.4,3.0,2.41
2014-08-19 03:00:00+00:00,100,5.3,,16.25,2.83,,2.83,,,5.85,,3.18,,277.5,,,,110.0,20.0,306.3,260.2,65.9,35.0,64.5,5.1,3.07,2.29
2014-08-19 03:15:00+00:00,70,5.225,,15.92,1.73,,1.73,,,5.78,,3.28,,251.0,,,,110.0,20.0,303.7,251.4,74.4,39.7,71.6,5.7,3.05,2.49
2014-08-19 03:30:00+00:00,100,5.3,,16.15,1.77,,1.77,,,5.85,,3.4,,252.5,,,,110.0,20.0,298.9,244.6,77.0,41.5,75.7,6.2,3.05,2.35
2014-08-19 03:45:00+00:00,70,5.575,,17.67,2.53,,2.53,,,6.13,,3.54,,250.0,,,,110.0,20.0,276.5,224.2,73.7,40.0,76.6,6.7,3.17,2.01
2014-08-19 04:00:00+00:00,70,5.9,,18.99,2.6,,2.6,,,6.45,,3.69,,237.5,,,,110.0,20.0,266.8,211.1,78.5,43.2,79.2,8.0,3.22,2.25
2014-08-19 04:15:00+00:00,70,6.425,,21.45,1.73,1.95,3.17,1.73,1.9,6.97,0.1,3.84,1.92,242.5,,130.0,137.5,107.2,17.0,249.5,202.7,62.6,35.7,76.1,8.2,3.34,1.48
2014-08-19 04:30:00+00:00,70,6.65,,23.52,3.17,,3.17,,,7.2,,3.99,,237.5,,,,110.0,20.0,233.2,196.4,50.2,28.7,62.1,7.1,3.54,1.4
2014-08-19 04:45:00+00:00,100,6.25,,24.1,1.75,2.13,2.7,1.75,2.13,6.8,0.03,4.14,1.75,230.0,,110.0,110.0,102.2,12.1,212.4,188.4,29.6,19.0,47.9,4.5,3.86,1.0
2014-08-19 05:00:00+00:00,0,6.925,3.33,23.69,1.85,3.0,3.15,1.85,2.26,7.47,0.03,,2.28,225.0,231.0,110.0,115.0,104.0,13.7,,,,,,,3.42,
2014-08-19 05:15:00+00:00,100,7.0,,25.29,3.1,,3.1,,,7.55,,4.41,,226.0,,,,110.0,20.0,228.7,197.0,40.5,25.0,61.6,7.1,3.61,1.0
2014-08-19 05:30:00+00:00,50,6.75,,26.64,2.92,3.8,3.83,,,7.3,,4.52,2.92,243.5,,,115.0,110.0,20.0,207.2,180.3,30.0,19.9,56.8,5.5,3.95,1.0
2014-08-19 05:45:00+00:00,50,6.625,,24.46,2.97,3.92,3.95,,,7.18,,4.61,2.97,241.0,,,114.0,110.0,20.0,212.5,175.0,44.8,27.7,71.0,6.9,3.69,1.0
2014-08-19 06:00:00+00:00,50,6.125,,23.41,3.13,3.65,3.67,,,6.68,,4.7,3.13,220.0,,,114.0,110.0,20.0,204.8,169.3,37.6,25.2,68.3,5.5,3.82,1.0
2014-08-19 06:15:00+00:00,100,6.725,,20.95,3.58,,3.58,,,7.28,,4.77,,213.5,,,,110.0,20.0,258.8,184.8,93.4,53.7,105.4,13.1,3.12,1.71
2014-08-19 06:30:00+00:00,100,6.663,4.34,22.86,3.65,,3.65,,,7.2,,4.83,,212.5,278.5,,,110.0,20.0,232.3,183.9,49.9,37.7,85.9,9.3,3.44,1.14
2014-08-19 06:45:00+00:00,100,6.613,4.52,22.56,3.75,,3.75,,,7.15,,4.89,,212.5,279.5,,,110.0,20.0,230.2,180.5,48.1,38.1,80.9,9.3,3.42,1.24
2014-08-19 07:00:00+00:00,100,7.238,4.56,22.98,3.75,,3.75,,,7.78,,4.94,,203.5,289.5,,,110.0,20.0,264.5,203.0,83.6,53.2,90.1,15.0,3.18,2.2
2014-08-19 07:15:00+00:00,100,7.207,4.66,23.99,3.88,,3.88,,,7.75,,5.0,,212.0,269.5,,,110.0,20.0,250.7,200.1,70.4,43.4,71.1,12.3,3.33,2.44
2014-08-19 07:30:00+00:00,70,7.038,5.71,23.06,5.72,,5.72,,,7.57,,5.06,,287.5,287.5,,,110.0,20.0,243.6,164.0,104.6,60.2,107.9,15.5,3.28,2.33
2014-08-19 07:45:00+00:00,70,6.75,,21.17,4.55,,4.55,,,7.3,,5.12,,272.0,,,,110.0,20.0,247.1,171.2,88.5,52.7,107.6,13.0,3.14,1.49
2014-08-19 08:00:00+00:00,70,6.975,,20.68,6.0,,6.0,,,7.53,,5.19,,350.0,,,,110.0,20.0,258.6,168.1,115.8,64.7,130.9,16.6,2.96,1.75
2014-08-19 08:15:00+00:00,70,7.05,,22.41,6.0,,6.0,,,7.6,,5.26,,310.0,,,,110.0,20.0,236.0,159.8,96.9,54.2,112.1,14.3,3.18,1.69
2014-08-19 08:30:00+00:00,100,7.025,,21.17,4.13,,4.13,,,7.57,,5.34,,222.5,,,,110.0,20.0,273.6,174.8,130.4,73.8,140.7,19.1,3.01,2.06
2014-08-19 08:45:00+00:00,50,7.125,,21.23,3.67,4.55,6.1,,,7.68,,5.41,3.67,332.5,,,110.0,110.0,20.0,272.9,172.0,133.8,74.7,147.1,19.8,2.98,1.97
2014-08-19 09:00:00+00:00,50,7.25,,20.59,3.75,5.1,6.0,,,7.8,,5.49,3.75,365.0,,,109.0,110.0,20.0,274.6,173.4,126.1,70.9,142.5,19.7,2.84,1.66
2014-08-19 09:15:00+00:00,50,8.1,,23.13,3.72,4.5,6.53,,,8.65,,5.57,3.72,343.5,,,110.0,110.0,20.0,284.1,182.6,131.1,72.8,143.1,25.2,2.86,1.78
2014-08-19 09:30:00+00:00,70,8.05,,24.57,3.67,4.28,5.85,,,8.6,,5.63,3.67,312.0,,,112.0,110.0,20.0,258.4,176.3,100.0,57.0,114.4,19.8,3.05,1.54
2014-08-19 09:45:00+00:00,50,8.1,,24.97,3.75,4.43,6.0,,,8.65,,5.69,3.75,312.5,,,108.0,110.0,20.0,253.3,173.3,97.3,55.1,114.2,19.4,3.08,1.48
2014-08-19 10:00:00+00:00,50,8.4,,25.87,4.05,4.7,6.53,,,8.95,,5.74,4.05,305.0,,,107.0,110.0,20.0,257.0,173.8,107.5,59.9,117.8,22.4,3.08,1.78
2014-08-19 10:15:00+00:00,70,8.275,,26.67,6.2,,6.2,,,8.82,,5.78,,292.5,,,,110.0,20.0,237.9,167.0,86.5,48.7,106.8,17.9,3.22,1.39
2014-08-19 10:30:00+00:00,50,8.075,,26.1,3.2,3.95,6.53,,,8.63,,5.81,3.2,287.5,,,102.0,110.0,20.0,234.6,161.9,92.6,51.5,106.5,17.8,3.23,1.65
2014-08-19 10:45:00+00:00,50,7.975,,24.06,6.3,,6.3,,,8.52,,5.82,,300.0,,,,110.0,20.0,266.6,174.4,121.4,67.8,132.1,22.6,3.02,1.92
2014-08-19 11:00:00+00:00,50,8.075,,24.2,3.3,4.95,6.22,,,8.63,,5.82,3.3,314.5,,,100.0,110.0,20.0,264.6,175.1,113.6,63.6,125.0,22.0,3.0,1.73
2014-08-19 11:15:00+00:00,50,7.925,,24.27,6.6,,6.6,,,8.48,,5.81,,315.0,,,,110.0,20.0,258.8,170.9,115.6,64.4,126.3,21.3,3.06,1.9
2014-08-19 11:30:00+00:00,50,7.925,,24.03,3.67,4.65,6.28,,,8.48,,5.79,3.67,310.0,,,108.0,110.0,20.0,260.0,172.3,112.9,63.1,124.2,20.9,3.03,1.8
2014-08-19 11:45:00+00:00,50,7.85,,24.1,4.03,4.88,5.95,,,8.4,,5.76,4.03,306.0,,,106.0,110.0,20.0,254.7,172.1,102.2,57.7,117.0,19.0,3.07,1.59
2014-08-19 12:00:00+00:00,50,7.575,,23.28,3.65,5.57,6.15,,,8.13,,5.72,3.65,310.0,,,103.0,110.0,20.0,250.0,167.1,104.5,58.6,118.9,17.8,3.07,1.67
2014-08-19 12:15:00+00:00,50,7.6,,22.64,3.6,5.15,5.8,,,8.15,,5.68,3.6,310.0,,,104.0,110.0,20.0,266.8,175.5,115.6,65.1,128.0,19.9,2.98,1.74
2014-08-19 12:30:00+00:00,50,8.075,,23.0,3.6,6.43,7.03,,,8.63,,5.64,3.6,369.5,,,101.0,110.0,20.0,277.0,181.1,124.4,68.6,137.4,23.6,2.85,1.74
2014-08-19 12:45:00+00:00,50,7.675,,22.96,3.3,6.43,7.0,,,8.23,,5.6,3.3,362.5,,,102.0,110.0,20.0,262.7,174.0,117.5,65.3,128.8,20.2,2.99,1.91
2014-08-19 13:00:00+00:00,0,,,,3.3,6.43,,,,,,,3.3,,,,100.0,,,,,,,,,,
2014-08-19 13:15:00+00:00,50,7.7,,23.7,3.15,5.85,6.0,,,8.25,,5.53,3.15,305.0,,,99.0,110.0,20.0,256.4,174.5,104.7,58.4,117.2,18.4,3.08,1.7
2014-08-19 13:30:00+00:00,50,7.625,,22.77,2.97,5.13,5.88,,,8.18,,5.51,2.97,317.5,,,99.0,110.0,20.0,265.3,179.0,109.3,61.0,121.7,18.9,2.99,1.67
2014-08-19 13:45:00+00:00,50,7.625,,22.69,4.55,5.22,6.25,,,8.18,,5.5,4.55,320.0,,,98.0,110.0,20.0,272.5,182.1,119.8,66.4,130.0,20.4,2.98,1.9
2014-08-19 14:15:00+00:00,50,8.125,,22.83,2.88,4.35,5.78,,,8.68,,5.51,2.88,312.5,,,97.0,110.0,20.0,306.6,203.1,136.3,74.9,144.8,26.2,2.81,1.82
2014-08-19 14:30:00+00:00,50,7.525,,23.24,3.2,5.18,5.35,,,8.07,,5.54,3.2,297.0,,,96.0,110.0,20.0,259.6,184.7,94.3,52.7,109.4,16.1,3.09,1.52
2014-08-19 14:45:00+00:00,50,7.6,,23.15,2.83,4.9,6.7,,,8.15,,5.58,2.83,335.0,,,97.0,110.0,20.0,267.7,185.8,110.6,60.9,119.4,18.6,3.05,1.95
2014-08-19 15:00:00+00:00,50,7.35,,23.67,2.58,3.92,4.13,,,7.9,,5.63,2.58,286.0,,,95.0,110.0,20.0,258.3,202.8,69.5,42.0,87.5,12.7,3.22,1.39
2014-08-19 15:15:00+00:00,50,7.2,,24.43,2.7,3.72,3.95,,,7.75,,5.68,2.7,278.5,,,95.0,110.0,20.0,244.4,200.2,53.8,33.5,82.9,9.9,3.39,1.0
2014-08-19 15:30:00+00:00,50,6.725,,24.31,2.45,3.78,3.7,,,7.28,,5.74,2.45,271.0,,,97.0,110.0,20.0,230.1,195.1,39.8,26.1,68.8,7.0,3.62,1.0
2014-08-19 15:45:00+00:00,50,6.775,,23.74,3.1,3.85,3.85,,,7.32,,5.8,3.1,263.5,,,97.0,110.0,20.0,234.3,193.2,50.7,30.6,77.5,8.0,3.5,1.0
2014-08-19 16:00:00+00:00,50,6.8,,23.65,2.42,3.53,3.63,,,7.35,,5.86,2.42,266.0,,,97.0,110.0,20.0,239.8,200.7,49.5,29.7,74.6,7.9,3.48,1.0
2014-08-19 16:15:00+00:00,50,7.0,,22.29,2.45,3.95,4.07,,,7.55,,5.91,2.45,253.5,,,95.0,110.0,20.0,263.5,200.6,86.1,47.5,91.5,12.5,3.18,1.96
2014-08-19 16:30:00+00:00,50,6.825,,21.7,2.53,4.28,5.07,,,7.38,,5.94,2.53,271.0,,,95.0,110.0,20.0,264.6,200.8,88.2,47.9,92.7,11.9,3.18,2.01
2014-08-19 16:45:00+00:00,50,6.7,,21.06,2.0,3.9,3.1,,,7.25,,5.96,2.0,251.0,,,94.0,110.0,20.0,275.3,215.8,83.2,45.7,85.5,11.0,3.14,2.11
2014-08-19 17:00:00+00:00,50,6.95,,21.94,2.47,3.9,3.53,,,7.5,,5.96,2.47,266.0,,,96.0,110.0,20.0,277.8,226.6,71.5,38.3,80.3,10.1,3.16,1.59
2014-08-19 17:15:00+00:00,50,7.35,,22.35,1.73,3.28,3.03,,,7.9,,5.95,1.73,255.0,,,96.0,110.0,20.0,296.4,237.4,84.0,45.0,83.9,12.8,3.04,2.19
