Time,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2024-10-18 15:05:00+00:00,11.35,39.2,2.78,,2.78,,,10.98,0.05,6.23,,217.5,217.5,,,110.0,20.0,245.4,214.2,43.8,22.3,51.8,16.1,3.45,1.27
2024-10-18 15:10:00+00:00,11.515,39.32,2.63,,2.63,,,12.65,0.14,6.18,,220.0,220.0,,,110.0,20.0,251.8,215.7,50.9,26.5,53.3,19.1,3.41,1.77
2024-10-18 15:15:00+00:00,11.445,39.17,2.52,,2.52,,,11.95,0.07,6.12,,217.5,217.5,,,110.0,20.0,248.1,214.1,47.8,24.2,50.4,17.4,3.42,1.65
2024-10-18 15:20:00+00:00,11.375,38.94,2.03,2.47,2.53,2.03,2.06,11.93,0.05,6.06,2.08,212.5,212.5,122.8,120.0,110.0,20.0,245.3,209.9,48.5,24.8,50.5,17.7,3.42,1.68
2024-10-18 15:25:00+00:00,11.305,38.2,1.89,2.52,2.59,1.89,1.93,11.26,0.14,6.0,1.96,212.5,212.5,120.5,117.5,110.0,20.0,249.6,209.3,55.8,28.7,55.7,19.8,3.38,1.92
2024-10-18 15:30:00+00:00,10.885,36.88,1.82,2.41,2.48,,,11.53,0.1,5.94,1.82,207.5,207.5,,117.5,110.0,20.0,246.9,210.8,51.1,25.9,53.2,16.6,3.39,1.76
2024-10-18 15:35:00+00:00,9.25,35.09,1.75,2.28,2.42,,,10.95,0.1,5.88,1.75,205.0,205.0,,115.0,110.0,20.0,225.1,203.0,31.3,15.7,37.2,7.6,3.79,1.23
2024-10-18 15:40:00+00:00,10.43,34.91,1.75,2.17,2.2,,,11.08,0.14,5.81,1.75,205.0,205.0,,115.0,110.0,20.0,251.9,213.8,54.2,27.3,55.3,15.9,3.35,1.85
2024-10-18 15:45:00+00:00,9.24,33.74,2.1,,2.1,,,11.11,0.21,5.75,,202.5,202.5,,,110.0,20.0,235.3,209.5,36.9,18.2,40.6,8.6,3.65,1.5
2024-10-18 15:50:00+00:00,9.225,33.03,2.17,,2.17,,,10.75,0.05,5.68,,202.5,202.5,,,110.0,20.0,239.9,212.9,38.6,18.9,41.8,8.8,3.58,1.55
2024-10-18 15:55:00+00:00,10.08,32.28,2.2,,2.2,,,10.84,0.21,5.61,,202.5,202.5,,,110.0,20.0,270.0,222.8,67.4,33.9,65.4,18.1,3.2,2.16
2024-10-18 16:00:00+00:00,7.7,28.71,2.03,,2.03,,,8.24,0.04,5.54,,200.0,200.0,,,110.0,20.0,234.6,210.0,35.1,17.7,36.5,5.7,3.73,1.76
2024-10-18 16:05:00+00:00,9.8,30.45,2.03,,2.03,,,10.45,0.1,5.47,,200.0,200.0,,,110.0,20.0,283.1,231.6,74.0,37.2,71.5,18.8,3.11,2.19
2024-10-18 16:10:00+00:00,9.59,30.45,2.2,,2.2,,,10.45,0.14,5.4,,207.5,207.5,,,110.0,20.0,283.0,237.1,66.1,33.6,63.7,16.2,3.17,2.24
2024-10-18 16:15:00+00:00,9.695,30.33,2.2,,2.2,,,10.41,0.17,5.33,,215.0,215.0,,,110.0,20.0,290.3,242.6,68.6,35.2,64.3,17.2,3.13,2.46
2024-10-18 16:20:00+00:00,9.7,30.13,1.8,2.25,2.38,,,10.55,0.1,5.26,1.8,225.0,225.0,,107.5,110.0,20.0,324.5,244.6,112.2,61.1,88.7,28.8,3.11,5.63
2024-10-18 16:25:00+00:00,9.1,30.07,1.78,2.24,2.28,,,9.61,0.1,5.18,1.78,227.5,227.5,,107.5,110.0,20.0,273.7,243.7,43.8,21.9,43.5,9.6,3.3,1.98
2024-10-18 16:30:00+00:00,9.485,30.19,2.17,,2.17,,,10.27,0.21,5.11,,227.5,227.5,,,110.0,20.0,285.0,247.3,54.5,27.7,52.0,13.0,3.18,2.31
2024-10-18 16:35:00+00:00,9.05,30.21,2.0,,2.0,,,9.63,0.05,5.03,,227.5,227.5,,,110.0,20.0,273.1,245.6,40.4,20.3,40.8,8.8,3.34,1.9
2024-10-18 16:40:00+00:00,8.89,30.17,1.89,,1.89,,,9.47,0.07,4.95,,227.5,227.5,,,110.0,20.0,272.8,243.1,43.2,22.1,42.0,9.2,3.39,2.19
2024-10-18 16:45:00+00:00,9.065,29.98,1.92,,1.92,,,9.57,0.14,4.88,,230.0,230.0,,,110.0,20.0,275.2,246.1,42.6,21.4,41.9,9.3,3.31,2.07
2024-10-18 16:50:00+00:00,9.0,29.78,2.0,,2.0,,,9.55,0.05,4.8,,230.0,230.0,,,110.0,20.0,275.2,247.5,40.5,20.4,40.3,8.8,3.31,1.99
2024-10-18 16:55:00+00:00,8.995,29.99,1.82,2.13,2.13,,,9.4,0.1,4.72,1.82,232.5,232.5,,105.0,110.0,20.0,275.1,248.4,39.3,19.8,39.2,8.5,3.33,1.99
2024-10-18 17:00:00+00:00,9.03,30.13,2.17,,2.17,,,9.47,0.1,4.64,,232.5,232.5,,,110.0,20.0,274.6,247.9,39.1,19.7,38.7,8.5,3.34,2.02
2024-10-18 17:05:00+00:00,8.525,29.93,2.85,,2.85,,,9.25,0.03,4.56,,237.5,237.5,,,110.0,20.0,265.3,245.6,29.1,14.6,30.5,5.7,3.51,1.69
2024-10-18 17:10:00+00:00,9.03,29.88,2.24,,2.24,,,9.54,0.25,4.49,,230.0,230.0,,,110.0,20.0,277.6,245.8,46.1,23.7,43.1,10.1,3.31,2.5
2024-10-18 17:15:00+00:00,8.61,30.07,2.41,,2.41,,,9.3,0.04,4.41,,232.5,232.5,,,110.0,20.0,263.5,242.0,31.7,16.0,32.1,6.3,3.49,1.85
2024-10-18 17:20:00+00:00,8.725,30.24,2.2,,2.2,,,9.3,0.05,4.33,,227.5,227.5,,,110.0,20.0,262.7,239.9,33.6,17.0,33.8,6.8,3.47,1.94
2024-10-18 17:25:00+00:00,8.82,29.81,1.78,2.52,2.41,,,9.47,0.1,4.26,1.78,227.5,227.5,,100.0,110.0,20.0,267.6,239.4,40.8,21.0,38.6,8.5,3.38,2.41
2024-10-18 17:30:00+00:00,8.54,30.13,1.82,,1.82,,,9.09,0.04,4.18,,222.5,222.5,,,110.0,20.0,257.7,234.5,34.1,17.2,33.7,6.6,3.53,2.03
2024-10-18 17:35:00+00:00,8.6,29.89,1.8,,1.8,,,9.27,0.05,4.11,,220.0,220.0,,,110.0,20.0,257.9,233.3,35.9,18.3,35.1,7.1,3.48,2.14
2024-10-18 17:40:00+00:00,8.47,29.6,2.07,,2.07,,,9.19,0.14,4.03,,220.0,220.0,,,110.0,20.0,255.9,230.4,37.0,19.0,35.1,7.1,3.49,2.36
2024-10-18 17:45:00+00:00,8.4,29.03,1.82,2.45,2.66,,,9.05,0.21,3.96,1.82,222.5,222.5,,100.0,110.0,20.0,264.1,228.3,50.6,27.0,41.3,9.7,3.46,4.06
2024-10-18 17:50:00+00:00,7.9,27.98,1.77,3.58,3.13,,,8.5,0.17,3.89,1.77,220.0,220.0,,100.0,110.0,20.0,249.7,224.8,35.6,18.9,31.4,6.1,3.54,3.22
2024-10-18 17:55:00+00:00,7.595,26.16,1.82,2.41,2.07,,,8.52,0.21,3.82,1.82,210.0,210.0,,100.0,110.0,20.0,272.5,217.0,77.7,42.4,61.1,12.2,3.44,5.89
2024-10-18 18:00:00+00:00,7.105,24.45,1.82,2.73,2.77,,,7.76,0.1,3.75,1.82,212.5,212.5,,97.5,110.0,20.0,262.5,216.6,63.9,35.2,49.2,8.9,3.44,5.54
2024-10-18 18:05:00+00:00,6.45,23.17,2.25,,2.25,,,7.07,0.1,3.69,,205.0,205.0,,,110.0,20.0,242.0,215.2,38.5,20.1,34.3,4.3,3.59,3.12
2024-10-18 18:10:00+00:00,6.3,20.83,1.92,4.06,3.71,,,7.05,0.07,3.62,1.92,225.0,225.0,,100.0,110.0,20.0,,,,,,,3.31,
2024-10-18 18:15:00+00:00,5.985,19.25,2.03,3.64,4.24,,,6.7,0.17,3.56,2.03,245.0,245.0,,97.5,110.0,20.0,,,,,,,3.21,
2024-10-18 18:20:00+00:00,5.1,17.97,2.28,3.63,4.7,,,6.28,0.1,3.5,2.28,282.5,282.5,,97.5,110.0,20.0,267.2,248.0,27.9,14.5,27.8,2.0,3.52,2.06
2024-10-18 18:25:00+00:00,5.775,17.54,1.86,4.16,4.41,,,6.43,0.1,3.44,1.86,280.0,280.0,,97.5,110.0,20.0,,,,,,,3.04,
2024-10-18 18:30:00+00:00,5.6,16.96,1.89,3.39,2.66,,,6.22,0.1,3.38,1.89,225.0,225.0,,106.3,110.0,20.0,,,,,,,3.03,
2024-10-18 18:35:00+00:00,5.35,16.77,2.4,,2.4,,,5.95,0.1,3.33,,222.5,222.5,,,110.0,20.0,,,,,,,3.13,
2024-10-18 18:40:00+00:00,5.6,15.97,2.07,,2.07,,,6.22,0.07,3.28,,217.5,217.5,,,110.0,20.0,,,,,,,2.85,
2024-10-18 18:45:00+00:00,5.285,15.78,1.82,,1.82,,,6.07,0.17,3.22,,215.0,215.0,,,110.0,20.0,,,,,,,2.99,
2024-10-18 18:50:00+00:00,5.25,15.47,1.92,,1.92,,,5.97,0.15,3.18,,222.5,222.5,,,110.0,20.0,,,,,,,2.95,
2024-10-18 18:55:00+00:00,5.11,15.35,1.89,,1.89,,,5.93,0.21,3.13,,225.0,225.0,,,110.0,20.0,,,,,,,3.0,
2024-10-18 19:00:00+00:00,5.04,15.02,2.03,,2.03,,,5.86,0.25,3.09,,237.5,237.5,,,110.0,20.0,,,,,,,2.98,
2024-10-18 19:05:00+00:00,5.15,14.73,2.53,,2.53,,,5.8,0.1,3.04,,262.5,262.5,,,110.0,20.0,,,,,,,2.86,
2024-10-18 19:10:00+00:00,5.005,14.41,1.82,,1.82,,,5.69,0.35,3.0,,240.0,240.0,,,110.0,20.0,322.6,270.2,75.4,38.3,71.0,5.0,2.88,2.36
2024-10-18 19:15:00+00:00,4.935,13.91,1.86,,1.86,,,5.51,0.14,2.96,,250.0,250.0,,,110.0,20.0,331.5,279.5,74.9,38.0,71.1,4.9,2.82,2.31
2024-10-18 19:20:00+00:00,3.6,11.98,2.13,,2.13,,,4.25,0.08,2.93,,270.0,270.0,,,110.0,20.0,285.8,261.3,35.4,17.9,37.5,1.3,3.33,1.67
2024-10-18 19:25:00+00:00,4.9,13.47,1.96,,1.96,,,5.59,0.1,2.89,,272.5,272.5,,,110.0,20.0,352.3,296.4,80.4,41.2,76.2,5.2,2.75,2.35
2024-10-18 19:30:00+00:00,4.76,13.47,1.86,,1.86,,,5.38,0.28,2.86,,277.5,277.5,,,110.0,20.0,343.2,298.4,65.2,32.6,66.6,4.0,2.83,1.81
2024-10-18 19:35:00+00:00,5.2,13.68,2.1,,2.1,,,5.78,0.03,2.83,,295.0,295.0,,,110.0,20.0,373.6,313.9,86.2,44.3,83.3,6.3,2.63,2.22
2024-10-18 19:40:00+00:00,4.725,13.76,1.89,,1.89,,,5.2,0.07,2.8,,290.0,290.0,,,110.0,20.0,337.3,298.6,56.6,28.3,60.4,3.4,2.91,1.61
2024-10-18 19:45:00+00:00,5.215,13.93,1.92,,1.92,,,5.83,0.07,2.77,,290.0,290.0,,,110.0,20.0,366.6,308.1,84.4,43.2,81.3,6.2,2.67,2.23
2024-10-18 19:50:00+00:00,5.225,13.96,2.42,,2.42,,,5.8,0.03,2.74,,307.5,307.5,,,110.0,20.0,368.8,313.9,79.6,40.8,79.1,5.9,2.67,2.03
2024-10-18 19:55:00+00:00,5.25,14.16,2.1,,2.1,,,5.8,0.07,2.72,,295.0,295.0,,,110.0,20.0,362.8,308.9,78.0,39.9,76.8,5.8,2.7,2.08
2024-10-18 20:00:00+00:00,5.11,14.32,1.86,,1.86,,,5.8,0.17,2.69,,287.5,287.5,,,110.0,20.0,349.1,302.1,68.3,34.7,68.5,4.8,2.8,1.94
2024-10-18 20:05:00+00:00,5.25,14.76,2.05,,2.05,,,5.8,0.05,2.67,,292.5,292.5,,,110.0,20.0,350.5,305.7,65.4,33.0,67.4,4.9,2.81,1.78
2024-10-18 20:10:00+00:00,5.11,14.52,2.13,,2.13,,,5.9,0.14,2.65,,292.5,292.5,,,110.0,20.0,344.7,300.9,63.8,32.4,65.0,4.5,2.84,1.85
2024-10-18 20:15:00+00:00,5.075,14.52,2.1,,2.1,,,5.83,0.1,2.63,,290.0,290.0,,,110.0,20.0,341.4,299.0,61.8,31.3,63.1,4.3,2.86,1.83
2024-10-18 20:20:00+00:00,3.375,11.66,2.1,,2.1,,,5.82,0.08,2.61,,292.5,292.5,,,110.0,20.0,286.8,266.7,29.2,14.2,34.7,0.9,3.45,1.24
2024-10-18 20:25:00+00:00,5.355,14.94,1.78,,1.78,,,5.97,0.14,2.6,,282.5,282.5,,,110.0,20.0,348.9,300.1,70.8,36.0,69.4,5.4,2.79,2.09
2024-10-18 20:30:00+00:00,5.25,15.1,1.96,,1.96,,,6.01,0.21,2.58,,287.5,287.5,,,110.0,20.0,338.9,298.4,59.1,29.8,60.8,4.4,2.88,1.79
2024-10-18 20:35:00+00:00,5.4,15.34,1.77,2.13,2.22,,,5.82,0.08,2.57,1.77,292.5,292.5,,95.0,110.0,20.0,343.9,300.7,62.8,32.0,63.7,5.0,2.84,1.88
2024-10-18 20:40:00+00:00,4.2,14.08,1.89,,1.89,,,6.18,0.28,2.56,,282.5,282.5,,,110.0,20.0,299.5,278.3,31.6,15.4,37.4,1.5,3.35,1.18
2024-10-18 20:45:00+00:00,5.075,15.54,1.92,,1.92,,,5.69,0.07,2.55,,280.0,280.0,,,110.0,20.0,320.6,289.4,45.9,22.8,49.3,3.2,3.06,1.56
2024-10-18 20:50:00+00:00,5.175,15.69,2.47,,2.47,,,5.78,0.08,2.54,,292.5,292.5,,,110.0,20.0,323.4,291.3,47.5,23.6,51.1,3.4,3.03,1.55
2024-10-18 20:55:00+00:00,5.565,15.91,1.82,,1.82,,,6.32,0.25,2.53,,275.0,275.0,,,110.0,20.0,336.0,291.4,64.6,32.8,62.7,5.4,2.86,2.16
2024-10-18 21:00:00+00:00,5.46,16.11,1.82,,1.82,,,5.97,0.1,2.53,,275.0,275.0,,,110.0,20.0,328.8,288.1,58.8,30.1,57.6,4.7,2.95,2.11
2024-10-18 21:05:00+00:00,5.6,16.47,2.0,,2.0,,,6.07,0.17,2.52,,275.0,275.0,,,110.0,20.0,326.7,289.3,54.4,27.6,54.7,4.6,2.94,1.91
2024-10-18 21:10:00+00:00,5.635,16.84,1.82,,1.82,,,6.07,0.17,2.52,,270.0,270.0,,,110.0,20.0,320.8,284.4,52.9,26.8,52.5,4.5,2.99,2.0
2024-10-18 21:15:00+00:00,5.39,16.94,2.1,,2.1,,,6.11,0.07,2.52,,272.5,272.5,,,110.0,20.0,308.5,277.8,44.7,22.8,45.1,3.5,3.14,1.92
2024-10-18 21:20:00+00:00,5.25,16.98,2.53,,2.53,,,6.0,0.05,2.53,,275.0,275.0,,,110.0,20.0,299.4,273.2,38.3,19.4,39.8,2.9,3.23,1.75
2024-10-18 21:25:00+00:00,5.67,17.3,1.96,,1.96,,,6.18,0.14,2.53,,260.0,260.0,,,110.0,20.0,308.6,272.6,52.1,26.6,50.4,4.5,3.05,2.19
2024-10-18 21:30:00+00:00,5.32,17.26,2.41,,2.41,,,6.04,0.07,2.54,,265.0,265.0,,,110.0,20.0,294.7,268.4,38.4,19.5,39.2,2.9,3.24,1.84
2024-10-18 21:35:00+00:00,5.275,17.12,1.8,,1.8,,,6.32,0.15,2.55,,252.5,252.5,,,110.0,20.0,292.1,262.6,42.9,21.9,43.1,3.2,3.24,1.95
2024-10-18 21:40:00+00:00,5.285,17.13,2.03,,2.03,,,6.07,0.07,2.56,,255.0,255.0,,,110.0,20.0,291.8,263.6,41.0,20.7,41.6,3.1,3.24,1.87
2024-10-18 21:45:00+00:00,5.6,17.44,2.0,,2.0,,,6.14,0.25,2.57,,255.0,255.0,,,110.0,20.0,301.2,267.1,49.4,25.2,48.1,4.2,3.11,2.15
2024-10-18 21:50:00+00:00,6.0,17.39,2.47,,2.47,,,6.63,0.08,2.59,,262.5,262.5,,,110.0,20.0,,,,,,,2.9,
2024-10-18 21:55:00+00:00,5.425,17.28,1.89,,1.89,,,6.11,0.07,2.61,,252.5,252.5,,,110.0,20.0,293.6,262.9,44.5,22.5,44.3,3.5,3.18,1.99
2024-10-18 22:00:00+00:00,5.355,17.12,1.78,,1.78,,,5.93,0.14,2.63,,250.0,250.0,,,110.0,20.0,291.7,260.8,44.9,22.7,44.5,3.5,3.2,2.0
2024-10-18 22:05:00+00:00,4.875,16.45,2.47,,2.47,,,5.78,0.03,2.65,,260.0,260.0,,,110.0,20.0,282.9,260.4,32.9,16.5,34.8,2.1,3.37,1.65
2024-10-18 22:10:00+00:00,5.425,16.78,2.2,,2.2,,,6.07,0.14,2.68,,260.0,260.0,,,110.0,20.0,304.0,268.4,51.2,26.4,48.3,4.1,3.09,2.41
2024-10-18 22:15:00+00:00,4.935,16.28,1.92,,1.92,,,5.93,0.1,2.7,,252.5,252.5,,,110.0,20.0,287.7,259.0,41.6,21.3,41.3,2.8,3.3,2.02
2024-10-18 22:20:00+00:00,4.5,15.61,2.9,,2.9,,,5.88,0.1,2.73,,272.5,272.5,,,110.0,20.0,278.3,259.3,27.7,13.8,29.5,1.5,3.47,1.62
2024-10-18 22:25:00+00:00,5.215,15.82,2.17,,2.17,,,5.9,0.14,2.76,,257.5,257.5,,,110.0,20.0,308.7,270.7,54.8,28.0,52.5,4.0,3.03,2.26
2024-10-18 22:30:00+00:00,5.145,15.3,1.92,,1.92,,,5.93,0.21,2.8,,257.5,257.5,,,110.0,20.0,315.5,274.1,59.8,30.5,57.1,4.2,2.97,2.28
2024-10-18 22:35:00+00:00,3.75,13.24,2.67,,2.67,,,5.15,,2.83,,282.5,282.5,,,110.0,20.0,275.2,257.4,25.9,12.8,28.5,1.0,3.53,1.5
2024-10-18 22:40:00+00:00,5.18,14.58,1.82,,1.82,,,5.8,0.07,2.86,,265.0,265.0,,,110.0,20.0,341.1,285.0,80.1,41.4,72.2,5.8,2.81,2.82
2024-10-18 22:45:00+00:00,5.11,14.1,1.82,,1.82,,,5.72,0.07,2.9,,272.5,272.5,,,110.0,20.0,348.5,291.6,81.4,42.0,74.2,5.7,2.76,2.68
2024-10-18 22:50:00+00:00,4.325,13.68,3.03,,3.03,,,4.82,0.03,2.94,,315.0,315.0,,,110.0,20.0,309.9,281.0,42.2,21.0,45.5,2.1,3.16,1.57
2024-10-18 22:55:00+00:00,5.005,13.25,1.82,,1.82,,,5.69,0.04,2.97,,282.5,282.5,,,110.0,20.0,369.2,302.1,96.0,49.7,86.6,6.4,2.65,2.79
2024-10-18 23:00:00+00:00,4.795,13.66,1.89,,1.89,,,5.45,0.31,3.01,,290.0,290.0,,,110.0,20.0,343.3,301.0,61.7,31.0,63.7,3.8,2.85,1.76
2024-10-18 23:05:00+00:00,4.575,13.78,2.03,,2.03,,,5.1,0.03,3.05,,300.0,300.0,,,110.0,20.0,332.5,299.4,48.9,24.2,54.9,2.8,3.01,1.4
2024-10-18 23:10:00+00:00,4.585,12.98,1.82,,1.82,,,5.16,0.07,3.09,,300.0,300.0,,,110.0,20.0,355.5,300.8,78.4,41.3,73.5,4.5,2.83,2.56
2024-10-18 23:15:00+00:00,4.9,13.61,1.72,,1.72,,,5.38,0.21,3.13,,297.5,297.5,,,110.0,20.0,357.9,308.0,72.3,37.0,72.4,4.7,2.78,1.98
2024-10-18 23:20:00+00:00,4.075,12.6,2.65,,2.65,,,4.7,0.05,3.16,,325.0,325.0,,,110.0,20.0,320.4,289.1,45.8,22.6,50.9,2.1,3.09,1.45
2024-10-18 23:25:00+00:00,4.865,13.58,2.24,,2.24,,,5.34,0.1,3.2,,315.0,315.0,,,110.0,20.0,355.2,310.7,65.1,32.9,68.4,4.2,2.79,1.68
2024-10-18 23:30:00+00:00,5.005,13.58,1.78,,1.78,,,5.69,0.21,3.23,,302.5,302.5,,,110.0,20.0,365.8,313.3,76.1,38.9,76.3,5.2,2.71,1.96
2024-10-18 23:35:00+00:00,5.125,13.91,2.13,,2.13,,,5.72,0.08,3.26,,312.5,312.5,,,110.0,20.0,368.5,316.8,75.2,38.4,76.5,5.4,2.71,1.87
2024-10-18 23:40:00+00:00,5.005,13.93,1.92,,1.92,,,5.62,0.14,3.29,,307.5,307.5,,,110.0,20.0,356.3,311.4,65.6,33.2,68.6,4.5,2.78,1.71
2024-10-18 23:45:00+00:00,5.04,14.02,1.96,,1.96,,,5.76,0.21,3.32,,305.0,305.0,,,110.0,20.0,356.2,309.4,68.1,34.7,69.7,4.7,2.78,1.83
2024-10-18 23:50:00+00:00,5.05,14.1,1.9,,1.9,,,5.72,0.2,3.34,,300.0,300.0,,,110.0,20.0,351.4,308.1,63.3,32.0,66.2,4.4,2.79,1.69
2024-10-18 23:55:00+00:00,5.25,14.28,1.58,,1.58,,,5.9,0.1,3.36,,290.0,290.0,,,110.0,20.0,362.0,307.0,79.6,40.7,77.3,5.9,2.72,2.17
2024-10-19 00:00:00+00:00,5.18,14.48,3.18,,3.18,,,5.86,0.1,3.38,,330.0,330.0,,,110.0,20.0,354.4,306.4,69.6,35.9,69.8,5.1,2.8,1.98
2024-10-19 00:05:00+00:00,5.025,14.49,2.2,,2.2,,,5.8,0.05,3.39,,300.0,300.0,,,110.0,20.0,343.0,299.0,63.9,32.9,64.3,4.4,2.88,1.96
2024-10-19 00:10:00+00:00,5.11,14.63,1.82,,1.82,,,5.83,0.17,3.41,,287.5,287.5,,,110.0,20.0,339.2,296.5,62.0,31.5,62.4,4.4,2.86,1.92
2024-10-19 00:15:00+00:00,5.11,14.47,1.86,,1.86,,,5.72,0.07,3.41,,282.5,282.5,,,110.0,20.0,340.4,294.8,65.9,33.6,64.9,4.6,2.83,2.06
2024-10-19 00:20:00+00:00,5.05,14.13,2.03,,2.03,,,5.7,0.05,3.42,,285.0,285.0,,,110.0,20.0,348.4,297.4,73.3,38.0,69.5,5.1,2.8,2.38
2024-10-19 00:25:00+00:00,5.145,13.91,1.78,,1.78,,,5.76,0.1,3.42,,280.0,280.0,,,110.0,20.0,357.0,300.3,81.7,41.7,77.8,5.8,2.7,2.29
2024-10-19 00:30:00+00:00,5.005,13.86,1.75,,1.75,,,5.76,0.21,3.42,,282.5,282.5,,,110.0,20.0,354.8,299.8,79.2,40.7,75.8,5.3,2.77,2.29
2024-10-19 00:35:00+00:00,4.825,13.81,2.03,,2.03,,,5.22,0.05,3.41,,295.0,295.0,,,110.0,20.0,341.4,301.4,58.5,29.4,62.2,3.7,2.86,1.62
2024-10-19 00:40:00+00:00,4.9,13.68,1.86,,1.86,,,4.99,0.07,3.4,,292.5,292.5,,,110.0,20.0,350.0,304.5,66.3,33.4,68.2,4.3,2.79,1.78
2024-10-19 00:45:00+00:00,4.655,13.35,2.17,,2.17,,,5.27,0.1,3.39,,305.0,305.0,,,110.0,20.0,344.5,304.0,59.3,29.7,63.7,3.5,2.87,1.57
2024-10-19 00:50:00+00:00,4.8,13.25,2.4,,2.4,,,5.35,0.15,3.37,,322.5,322.5,,,110.0,20.0,359.2,314.2,66.1,33.0,71.2,4.1,2.76,1.56
2024-10-19 00:55:00+00:00,5.11,13.24,2.41,,2.41,,,5.69,0.07,3.35,,330.0,330.0,,,110.0,20.0,390.0,327.2,91.0,46.8,90.4,6.4,2.59,2.03
2024-10-19 01:00:00+00:00,4.935,13.16,1.64,,1.64,,,5.48,0.14,3.33,,315.0,315.0,,,110.0,20.0,376.7,326.4,73.6,37.0,78.1,4.9,2.67,1.61
2024-10-19 01:05:00+00:00,3.925,11.78,2.4,,2.4,,,4.68,0.03,3.31,,342.5,342.5,,,110.0,20.0,333.4,297.9,52.0,25.4,59.5,2.2,3.0,1.35
2024-10-19 01:10:00+00:00,5.145,13.21,1.92,,1.92,,,5.69,0.1,3.28,,330.0,330.0,,,110.0,20.0,395.8,334.3,89.5,45.8,91.2,6.4,2.57,1.86
2024-10-19 01:15:00+00:00,5.145,13.36,1.75,,1.75,,,5.76,0.21,3.25,,327.5,327.5,,,110.0,20.0,390.8,333.4,83.7,42.8,86.6,6.0,2.6,1.75
2024-10-19 01:20:00+00:00,5.025,13.47,2.4,,2.4,,,5.75,0.05,3.22,,342.5,342.5,,,110.0,20.0,379.4,325.9,78.2,39.7,82.2,5.4,2.68,1.69
2024-10-19 01:25:00+00:00,5.11,13.74,2.07,,2.07,,,5.8,0.17,3.19,,330.0,330.0,,,110.0,20.0,378.8,324.6,79.0,40.5,81.7,5.6,2.69,1.78
2024-10-19 01:30:00+00:00,5.11,13.98,1.96,,1.96,,,5.8,0.1,3.15,,322.5,322.5,,,110.0,20.0,367.7,320.8,68.8,34.8,73.8,4.9,2.74,1.57
2024-10-19 01:35:00+00:00,5.125,14.13,2.63,,2.63,,,5.8,0.13,3.12,,332.5,332.5,,,110.0,20.0,360.5,314.3,67.8,34.0,72.3,4.8,2.76,1.6
2024-10-19 01:40:00+00:00,5.145,14.18,2.0,,2.0,,,5.8,0.14,3.09,,312.5,312.5,,,110.0,20.0,360.3,313.3,68.8,34.9,72.1,5.0,2.76,1.68
2024-10-19 01:45:00+00:00,5.39,14.53,1.86,,1.86,,,6.04,0.1,3.06,,305.0,305.0,,,110.0,20.0,375.0,313.4,88.7,46.2,84.7,7.0,2.7,2.36
2024-10-19 01:50:00+00:00,5.1,14.65,1.75,,1.75,,,5.82,0.1,3.02,,300.0,300.0,,,110.0,20.0,343.0,303.9,57.4,28.9,61.8,4.1,2.87,1.53
2024-10-19 01:55:00+00:00,5.11,14.84,1.82,,1.82,,,5.83,0.14,2.99,,292.5,292.5,,,110.0,20.0,337.0,297.5,57.8,29.3,60.7,4.1,2.9,1.67
2024-10-19 02:00:00+00:00,5.215,15.11,2.48,,2.48,,,5.86,0.14,2.96,,300.0,300.0,,,110.0,20.0,336.2,294.2,61.2,31.2,62.6,4.5,2.9,1.82
2024-10-19 02:05:00+00:00,5.075,15.14,1.65,,1.65,,,5.7,0.13,2.94,,277.5,277.5,,,110.0,20.0,323.1,287.1,52.7,26.5,55.0,3.7,2.98,1.69
2024-10-19 02:10:00+00:00,5.18,14.69,2.48,,2.48,,,5.8,0.1,2.91,,287.5,287.5,,,110.0,20.0,344.3,287.8,80.4,42.6,70.9,5.9,2.84,3.11
2024-10-19 02:15:00+00:00,5.075,14.36,1.82,,1.82,,,5.69,0.07,2.89,,267.5,267.5,,,110.0,20.0,337.7,280.5,81.7,42.5,73.1,5.7,2.83,2.9
2024-10-19 02:20:00+00:00,4.575,14.61,2.25,,2.25,,,5.15,0.05,2.88,,270.0,270.0,,,110.0,20.0,299.8,270.4,42.9,21.5,45.5,2.4,3.19,1.64
2024-10-19 02:25:00+00:00,4.585,13.99,1.61,,1.61,,,5.03,0.14,2.86,,252.5,252.5,,,110.0,20.0,305.1,267.6,54.2,27.2,53.5,3.0,3.05,2.03
2024-10-19 02:30:00+00:00,4.585,14.09,1.58,,1.58,,,5.3,0.17,2.85,,250.0,250.0,,,110.0,20.0,303.3,266.1,53.7,26.9,53.2,3.0,3.07,1.98
2024-10-19 02:35:00+00:00,4.275,13.63,2.15,,2.15,,,4.93,0.05,2.85,,262.5,262.5,,,110.0,20.0,294.1,262.4,45.7,23.5,45.6,2.3,3.19,2.0
2024-10-19 02:40:00+00:00,3.535,12.6,1.72,,1.72,,,5.55,0.25,2.84,,247.5,247.5,,,110.0,20.0,265.8,246.1,28.6,14.2,31.5,1.0,3.56,1.49
2024-10-19 02:45:00+00:00,4.34,13.8,1.89,,1.89,,,4.89,0.07,2.85,,252.5,252.5,,,110.0,20.0,293.1,261.5,45.7,23.0,46.1,2.3,3.18,1.9
