Time,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2023-10-03 13:10:00+00:00,10.85,35.02,5.39,,5.39,,,11.4,0.07,7.0,,,257.5,257.5,,,110.0,20.0,258.0,209.8,62.9,34.8,91.3,23.1,3.23,1.0
2023-10-03 13:15:00+00:00,10.36,34.33,5.53,,5.53,,,10.94,0.04,6.99,,,250.0,250.0,,,110.0,20.0,250.4,202.3,62.1,34.4,90.2,20.7,3.31,1.0
2023-10-03 13:20:00+00:00,10.775,34.82,5.45,,5.45,,,11.32,0.05,6.97,,,250.0,250.0,,,110.0,20.0,257.4,207.6,64.6,35.2,93.4,23.0,3.23,1.0
2023-10-03 13:25:00+00:00,10.465,34.54,5.39,,5.39,,,11.05,0.04,6.95,,,252.5,252.5,,,110.0,20.0,253.3,206.0,61.5,34.0,89.4,21.0,3.3,1.0
2023-10-03 13:30:00+00:00,10.745,34.73,5.39,,5.39,,,11.32,0.04,6.93,,,245.0,245.0,,,110.0,20.0,258.8,209.6,64.1,34.9,91.8,22.7,3.23,1.0
2023-10-03 13:35:00+00:00,10.3,34.1,5.45,,5.45,,,10.88,0.03,6.91,,,245.0,245.0,,,110.0,20.0,252.5,204.5,61.6,33.7,90.8,20.2,3.31,1.0
2023-10-03 13:40:00+00:00,10.255,34.57,5.39,,5.39,,,10.77,0.28,6.89,,,265.0,265.0,,,110.0,20.0,251.5,208.4,55.6,31.1,85.7,18.7,3.37,1.0
2023-10-03 13:45:00+00:00,10.255,35.52,5.39,,5.39,,,10.8,0.04,6.87,,,267.5,267.5,,,110.0,20.0,244.4,206.0,49.3,27.8,79.0,16.9,3.46,1.0
2023-10-03 13:50:00+00:00,9.175,33.79,5.4,,5.4,,,10.88,0.03,6.84,,,262.5,262.5,,,110.0,20.0,225.6,188.3,45.5,25.5,73.4,12.5,3.68,1.0
2023-10-03 13:55:00+00:00,10.745,35.84,4.69,,4.69,,,11.26,0.04,6.81,,,252.5,252.5,,,110.0,20.0,250.4,211.6,51.7,28.8,76.0,19.0,3.34,1.0
2023-10-03 14:00:00+00:00,10.745,35.42,4.13,,4.13,,,11.29,0.07,6.78,,,242.5,242.5,,,110.0,20.0,253.9,212.0,56.1,30.6,76.1,19.9,3.3,1.05
2023-10-03 14:05:00+00:00,10.325,34.77,5.43,,5.43,,,10.9,0.03,6.75,,,242.5,242.5,,,110.0,20.0,244.6,199.6,59.2,31.9,82.0,19.1,3.37,1.03
2023-10-03 14:10:00+00:00,10.78,34.84,1.78,,3.57,1.78,1.83,11.29,0.07,6.72,,,230.0,230.0,94.7,,110.0,20.0,263.2,220.3,60.0,31.3,74.1,20.2,3.23,1.17
2023-10-03 14:15:00+00:00,10.71,34.38,5.46,,5.46,,,10.98,0.07,6.68,,,245.0,245.0,,,110.0,20.0,256.9,207.6,65.9,35.1,86.8,22.4,3.21,1.11
2023-10-03 14:20:00+00:00,10.8,34.4,5.43,,5.43,,,11.35,0.05,6.64,,,242.5,242.5,,,110.0,20.0,260.0,210.2,66.6,35.2,88.5,22.9,3.19,1.08
2023-10-03 14:25:00+00:00,10.815,34.73,3.61,,3.61,,,11.36,0.07,6.61,,,227.5,227.5,,,110.0,20.0,264.8,219.8,60.4,32.2,78.2,21.1,3.21,1.13
2023-10-03 14:30:00+00:00,10.85,34.87,3.46,,3.46,,,11.36,0.07,6.57,,,227.5,227.5,,,110.0,20.0,264.9,220.6,59.9,31.9,75.8,21.0,3.21,1.19
2023-10-03 14:35:00+00:00,10.45,34.9,3.45,,3.45,,,11.02,0.03,6.52,,,230.0,230.0,,,110.0,20.0,255.8,216.7,52.5,28.3,70.9,17.5,3.34,1.03
2023-10-03 14:40:00+00:00,10.815,34.87,3.43,,3.43,,,11.36,0.1,6.48,,,227.5,227.5,,,110.0,20.0,263.3,220.3,58.5,31.2,73.4,20.4,3.22,1.2
2023-10-03 14:45:00+00:00,10.71,34.46,3.54,,3.54,,,10.98,0.07,6.43,,,232.5,232.5,,,110.0,20.0,261.7,217.7,60.1,31.9,73.9,20.3,3.22,1.25
2023-10-03 14:50:00+00:00,10.675,33.97,2.1,,4.13,2.1,2.23,11.05,0.05,6.38,,,232.5,232.5,108.1,,96.2,6.1,259.4,210.7,66.1,35.1,86.5,22.3,3.18,1.09
2023-10-03 14:55:00+00:00,10.71,34.67,5.39,,5.39,,,11.01,0.04,6.33,,,245.0,245.0,,,110.0,20.0,261.8,215.5,63.3,33.2,81.7,21.2,3.24,1.11
2023-10-03 15:00:00+00:00,10.815,35.22,3.46,,3.46,,,11.32,0.07,6.28,,,235.0,235.0,,,110.0,20.0,265.3,224.0,56.7,29.9,72.0,19.6,3.26,1.14
2023-10-03 15:05:00+00:00,10.475,35.45,3.47,,3.47,,,11.05,0.03,6.23,,,232.5,232.5,,,110.0,20.0,256.1,221.3,47.9,25.6,65.9,16.0,3.38,1.0
2023-10-03 15:10:00+00:00,10.885,35.89,3.22,,3.22,,,11.4,0.07,6.18,,,232.5,232.5,,,110.0,20.0,262.4,225.3,51.4,27.0,65.3,18.0,3.3,1.11
2023-10-03 15:15:00+00:00,10.85,36.2,2.9,,2.9,,,11.36,0.07,6.12,,,235.0,235.0,,,110.0,20.0,260.9,226.9,47.2,24.7,59.0,16.4,3.34,1.14
2023-10-03 15:20:00+00:00,10.4,36.21,1.7,,3.42,1.7,1.78,10.95,0.03,6.06,,,240.0,240.0,91.8,,90.7,0.7,246.5,216.2,42.9,23.1,63.6,14.5,3.48,1.0
2023-10-03 15:25:00+00:00,10.5,36.42,3.08,,3.08,,,11.05,0.04,6.0,,,237.5,237.5,,,110.0,20.0,250.9,221.1,41.6,21.8,54.0,13.7,3.47,1.03
2023-10-03 15:30:00+00:00,10.815,36.1,2.13,2.48,2.9,,,11.32,0.04,5.94,2.13,,235.0,235.0,,112.5,110.0,20.0,258.7,223.1,50.0,26.1,58.2,16.9,3.34,1.35
2023-10-03 15:35:00+00:00,10.725,35.72,2.1,2.53,2.72,,,11.27,0.03,5.88,2.1,,232.5,232.5,,110.0,110.0,20.0,257.2,222.6,48.6,25.0,57.1,16.0,3.33,1.3
2023-10-03 15:40:00+00:00,10.64,35.47,2.41,2.87,2.9,,,11.05,0.07,5.81,2.41,,230.0,230.0,,110.0,110.0,20.0,257.9,222.3,50.2,25.8,58.2,16.2,3.33,1.34
2023-10-03 15:45:00+00:00,10.71,35.44,3.33,,3.33,,,11.05,0.07,5.75,,,230.0,230.0,,,110.0,20.0,259.2,223.4,50.9,26.2,59.8,16.6,3.31,1.29
2023-10-03 15:50:00+00:00,10.35,35.52,2.72,3.2,3.42,,,10.95,0.05,5.68,2.72,,230.0,230.0,,107.5,110.0,20.0,253.2,221.9,44.9,23.1,55.0,13.8,3.43,1.14
2023-10-03 15:55:00+00:00,10.605,35.32,2.77,3.39,4.16,,,11.01,0.07,5.61,2.77,,232.5,232.5,,107.5,110.0,20.0,258.0,223.6,49.5,25.2,58.0,15.7,3.33,1.28
2023-10-03 16:00:00+00:00,10.745,35.32,2.9,3.67,4.13,,,10.9,0.1,5.54,2.9,,232.5,232.5,,105.0,110.0,20.0,262.9,226.5,52.4,26.7,59.1,16.8,3.29,1.41
2023-10-03 16:05:00+00:00,10.725,35.45,2.72,3.55,4.13,,,11.27,0.05,5.47,2.72,,232.5,232.5,,105.0,110.0,20.0,263.4,229.2,49.6,25.0,56.5,15.8,3.31,1.36
2023-10-03 16:10:00+00:00,10.255,35.44,2.87,3.54,2.94,,,10.8,0.04,5.4,2.87,2.94,225.0,225.0,,105.0,110.0,20.0,254.4,226.9,39.8,20.0,45.5,11.6,3.45,1.32
2023-10-03 16:15:00+00:00,10.815,35.54,2.56,3.85,4.8,,,11.36,0.21,5.33,2.56,,235.0,235.0,,105.0,110.0,20.0,268.5,233.0,51.3,26.3,53.3,16.4,3.29,1.79
2023-10-03 16:20:00+00:00,10.6,35.45,2.95,4.32,3.45,,,11.13,0.03,5.26,2.95,3.45,227.5,227.5,,105.0,110.0,20.0,263.2,233.9,42.6,21.6,45.0,13.0,3.34,1.66
2023-10-03 16:25:00+00:00,10.57,35.12,2.84,,2.84,,,10.98,0.25,5.18,,,222.5,222.5,,,110.0,20.0,266.0,233.1,47.5,24.3,46.5,14.3,3.32,2.12
2023-10-03 16:30:00+00:00,9.24,34.03,2.48,3.82,3.88,,,10.94,0.07,5.11,2.48,,227.5,227.5,,102.5,110.0,20.0,245.7,227.3,27.1,13.5,30.1,6.3,3.68,1.43
2023-10-03 16:35:00+00:00,10.3,33.91,2.78,3.5,3.25,,,10.98,0.1,5.03,2.78,3.25,222.5,222.5,,102.5,110.0,20.0,268.1,236.2,46.0,23.6,43.4,13.1,3.29,2.38
2023-10-03 16:40:00+00:00,10.185,33.1,2.94,,2.94,,,10.98,0.25,4.95,,,220.0,220.0,,,110.0,20.0,273.4,234.2,55.9,29.1,49.2,15.6,3.25,3.18
2023-10-03 16:45:00+00:00,10.045,32.23,3.15,,3.15,,,10.66,0.07,4.88,,,220.0,220.0,,,110.0,20.0,280.3,235.6,63.5,33.4,53.8,17.2,3.21,3.56
2023-10-03 16:50:00+00:00,9.025,31.34,2.72,,2.72,,,9.27,0.03,4.8,,,217.5,217.5,,,110.0,20.0,255.1,230.3,36.1,18.2,36.2,7.9,3.47,1.94
2023-10-03 16:55:00+00:00,9.24,31.07,2.17,,2.17,,,9.75,0.07,4.72,,,215.0,215.0,,,110.0,20.0,262.8,232.2,44.6,22.3,43.3,10.1,3.36,2.15
2023-10-03 17:00:00+00:00,9.275,30.5,2.1,,2.1,,,9.36,0.17,4.64,,,212.5,212.5,,,110.0,20.0,268.9,233.3,51.7,26.1,48.9,11.8,3.29,2.35
2023-10-03 17:05:00+00:00,8.85,30.06,2.13,,2.13,,,9.4,0.05,4.56,,,215.0,215.0,,,110.0,20.0,261.5,233.0,41.6,21.0,40.5,8.7,3.4,2.13
2023-10-03 17:10:00+00:00,9.065,29.55,1.89,,1.89,,,9.4,0.17,4.49,,,215.0,215.0,,,110.0,20.0,273.5,234.2,56.7,29.1,51.9,12.4,3.26,2.7
2023-10-03 17:15:00+00:00,8.82,28.58,2.03,,2.03,,,9.4,0.14,4.41,,,212.5,212.5,,,110.0,20.0,273.2,234.6,55.8,28.5,51.4,11.5,3.24,2.6
2023-10-03 17:20:00+00:00,8.55,27.92,2.03,,2.03,,,9.25,0.05,4.33,,,215.0,215.0,,,110.0,20.0,271.8,236.8,50.9,25.9,47.5,9.9,3.27,2.48
2023-10-03 17:25:00+00:00,8.435,27.44,2.17,,2.17,,,9.23,0.17,4.26,,,225.0,225.0,,,110.0,20.0,,,,,,,3.25,
2023-10-03 17:30:00+00:00,8.47,26.38,2.41,,2.41,,,9.02,,4.18,,,222.5,222.5,,,110.0,20.0,288.8,241.9,67.0,35.0,57.1,12.8,3.12,3.53
2023-10-03 17:35:00+00:00,4.45,18.09,2.25,2.47,2.78,,,,0.03,4.11,2.25,,227.5,227.5,,100.0,110.0,20.0,224.7,214.6,14.9,10.6,16.4,1.0,4.07,1.5
2023-10-03 17:40:00+00:00,7.875,25.19,2.1,,2.1,,,8.73,0.31,4.03,,,220.0,220.0,,,110.0,20.0,280.0,240.0,57.6,29.7,52.1,9.5,3.2,2.79
2023-10-03 17:45:00+00:00,7.91,24.06,2.17,,2.17,,,8.6,0.14,3.96,,,222.5,222.5,,,110.0,20.0,296.3,246.5,71.6,36.8,64.3,11.9,3.04,2.88
2023-10-03 17:50:00+00:00,7.65,24.07,3.5,,3.5,,,8.18,0.05,3.89,,,237.5,237.5,,,110.0,20.0,,,,,,,3.15,
2023-10-03 17:55:00+00:00,7.735,23.78,2.1,,2.1,,,8.52,0.25,3.82,,,225.0,225.0,,,110.0,20.0,295.8,249.8,66.3,34.1,60.0,10.5,3.07,2.8
2023-10-03 18:00:00+00:00,8.085,23.85,2.17,,2.17,,,8.0,0.14,3.75,,,227.5,227.5,,,110.0,20.0,,,,,,,2.95,
2023-10-03 18:05:00+00:00,7.45,23.75,2.92,,2.92,,,8.02,0.03,3.69,,,240.0,240.0,,,110.0,20.0,287.8,256.0,46.2,23.7,44.3,6.9,3.19,2.27
2023-10-03 18:10:00+00:00,7.525,23.71,1.78,,1.78,,,8.21,0.14,3.62,,,225.0,225.0,,,110.0,20.0,287.4,250.1,54.5,27.3,52.5,8.1,3.15,2.2
2023-10-03 18:15:00+00:00,7.245,23.58,1.78,,1.78,,,7.82,0.07,3.56,,,227.5,227.5,,,110.0,20.0,282.2,247.9,49.9,25.3,48.1,7.0,3.25,2.23
2023-10-03 18:20:00+00:00,7.55,23.27,2.4,,2.4,,,8.2,0.1,3.5,,,235.0,235.0,,,110.0,20.0,295.5,256.2,56.6,29.2,51.6,8.6,3.08,2.7
2023-10-03 18:25:00+00:00,7.28,23.13,2.17,,2.17,,,8.1,0.17,3.44,,,232.5,232.5,,,110.0,20.0,287.8,250.6,53.8,27.6,49.9,7.6,3.18,2.54
2023-10-03 18:30:00+00:00,7.315,23.17,2.24,,2.24,,,8.07,0.21,3.38,,,232.5,232.5,,,110.0,20.0,285.7,250.6,50.9,25.9,48.0,7.3,3.17,2.38
2023-10-03 18:35:00+00:00,5.8,21.12,3.4,,3.4,,,6.4,0.03,3.33,,,245.0,245.0,,,110.0,20.0,257.0,239.1,26.1,13.3,26.5,2.4,3.64,1.89
2023-10-03 18:40:00+00:00,7.0,22.62,2.13,,2.13,,,7.34,0.07,3.28,,,227.5,227.5,,,110.0,20.0,280.5,245.5,50.5,25.9,47.4,6.6,3.23,2.43
2023-10-03 18:45:00+00:00,5.845,21.32,2.73,,2.73,,,7.86,0.17,3.22,,,232.5,232.5,,,110.0,20.0,253.4,235.8,26.1,12.9,28.0,2.4,3.65,1.56
2023-10-03 18:50:00+00:00,5.0,19.26,2.1,,2.1,,,7.4,0.05,3.18,,,225.0,225.0,,,110.0,20.0,240.1,226.7,20.0,10.6,23.2,1.4,3.85,1.28
2023-10-03 18:55:00+00:00,5.81,21.09,1.72,,1.72,,,7.26,0.17,3.13,,,220.0,220.0,,,110.0,20.0,249.5,229.6,29.3,14.4,30.7,2.6,3.63,1.68
