Time,CS,foF2,foF1,MUFD,fmin,fminF,fxI,foF2p,hF,hF2,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2011-04-18 10:00:00+00:00,100,8.337,4.21,26.45,3.95,3.95,8.88,6.69,201.0,254.5,110.0,20.0,256.5,194.6,76.8,47.6,103.1,18.0,3.18,1.41
2011-04-18 10:15:00+00:00,70,8.137,4.61,25.37,4.63,4.63,8.68,6.78,255.0,256.0,110.0,20.0,257.9,184.6,90.9,55.8,116.0,19.7,3.12,1.61
2011-04-18 10:30:00+00:00,0,8.075,4.72,24.83,4.25,4.25,8.63,,199.5,311.0,110.0,20.0,,,,,,,3.07,
2011-04-18 10:45:00+00:00,50,7.675,,24.21,6.32,6.32,8.23,6.88,309.5,,110.0,20.0,238.9,162.2,95.3,53.4,113.2,16.7,3.15,1.54
2011-04-18 11:00:00+00:00,70,7.7,,22.75,5.85,5.85,8.25,6.9,297.0,,110.0,20.0,275.9,176.2,131.2,73.4,142.8,22.8,2.95,1.94
2011-04-18 11:15:00+00:00,50,7.875,,23.68,6.32,6.32,8.43,6.9,350.5,,110.0,20.0,257.6,170.7,104.7,58.4,130.0,19.4,3.01,1.35
2011-04-18 11:30:00+00:00,100,7.975,,23.27,4.03,4.03,8.52,6.89,194.5,,110.0,20.0,284.0,196.0,107.2,63.5,113.6,21.8,2.92,1.78
2011-04-18 11:45:00+00:00,70,8.475,,24.61,4.8,4.8,9.02,6.88,319.5,,110.0,20.0,290.2,211.1,98.0,59.2,102.3,23.2,2.9,1.83
2011-04-18 12:00:00+00:00,50,8.575,,25.4,6.6,6.6,9.13,6.86,322.0,,110.0,20.0,268.7,180.8,112.4,62.1,123.5,24.3,2.96,1.67
2011-04-18 12:15:00+00:00,0,8.75,4.8,25.7,4.7,4.7,9.3,,367.5,312.0,110.0,20.0,,,,,,,2.94,
2011-04-18 12:30:00+00:00,70,9.05,,27.22,5.63,5.63,9.6,6.82,311.0,,110.0,20.0,276.6,200.4,96.3,55.4,103.7,24.6,3.01,1.66
2011-04-18 12:45:00+00:00,50,9.175,,28.1,6.15,6.15,9.73,6.8,298.5,,110.0,20.0,264.9,189.9,95.1,53.0,107.3,24.1,3.06,1.52
2011-04-18 13:00:00+00:00,70,9.4,,29.34,5.8,5.8,9.95,6.78,293.5,,110.0,20.0,263.9,196.3,85.2,48.3,99.7,23.3,3.12,1.41
2011-04-18 13:15:00+00:00,70,9.425,,30.8,4.5,4.5,9.98,6.76,289.5,,110.0,20.0,260.3,215.9,55.8,34.8,81.3,17.7,3.27,1.04
2011-04-18 13:30:00+00:00,0,10.2,5.97,32.64,6.0,6.0,10.75,,272.5,273.0,110.0,20.0,,,,,,,3.2,
2011-04-18 13:45:00+00:00,50,9.275,,30.55,5.9,5.9,9.82,6.72,248.5,,110.0,20.0,244.7,181.9,83.8,46.4,91.2,21.4,3.29,1.8
2011-04-18 14:00:00+00:00,0,8.95,4.85,29.22,4.88,4.88,9.5,,264.5,264.5,110.0,20.0,,,,,,,3.27,
2011-04-18 14:15:00+00:00,100,8.988,4.36,29.06,3.6,3.6,9.52,6.68,225.0,266.0,110.0,20.0,266.9,217.7,65.7,38.9,74.4,17.2,3.24,1.85
2011-04-18 14:30:00+00:00,0,8.85,4.3,28.43,3.85,3.85,9.4,,240.0,271.0,110.0,20.0,,,,,,,3.21,
2011-04-18 14:45:00+00:00,70,8.9,,28.64,5.07,5.07,9.45,6.62,258.5,,110.0,20.0,257.2,196.5,81.2,45.5,88.5,19.5,3.22,1.78
2011-04-18 15:00:00+00:00,50,8.85,,30.2,3.28,4.05,9.4,6.59,261.0,,110.0,20.0,249.5,208.5,56.0,33.7,68.9,14.7,3.41,1.47
2011-04-18 15:15:00+00:00,50,8.375,,28.16,2.95,3.95,8.93,6.56,258.5,,110.0,20.0,248.5,204.9,58.2,34.2,74.1,13.4,3.36,1.34
2011-04-18 15:30:00+00:00,70,8.75,,30.33,3.95,3.95,9.3,6.52,256.0,,110.0,20.0,242.0,207.4,46.3,27.4,65.6,12.0,3.47,1.05
2011-04-18 15:45:00+00:00,70,8.475,,28.65,3.4,3.4,9.02,6.48,251.0,,110.0,20.0,252.0,211.1,56.1,32.2,67.3,12.9,3.38,1.48
2011-04-18 16:00:00+00:00,70,8.525,,28.43,3.4,3.4,9.07,6.43,246.0,,110.0,20.0,255.9,211.0,62.7,35.3,69.5,14.1,3.34,1.76
2011-04-18 16:15:00+00:00,70,8.7,,29.13,3.28,3.28,9.25,6.36,243.5,,110.0,20.0,255.9,213.5,59.6,33.2,66.5,13.8,3.35,1.69
2011-04-18 16:30:00+00:00,70,8.5,,28.96,3.28,3.28,9.05,6.28,236.0,,110.0,20.0,249.6,209.7,56.4,31.1,61.9,12.2,3.41,1.74
2011-04-18 16:45:00+00:00,70,8.725,,29.27,3.28,3.28,9.27,6.18,233.5,,110.0,20.0,256.3,213.0,61.7,33.5,63.8,13.6,3.35,2.0
2011-04-18 17:00:00+00:00,70,8.575,,29.0,2.78,2.78,9.13,6.05,229.5,,110.0,20.0,257.8,220.9,52.8,28.5,55.2,11.3,3.38,1.89
2011-04-18 17:15:00+00:00,70,8.5,,28.25,2.92,2.92,9.05,5.89,227.0,,110.0,20.0,265.2,223.5,59.5,31.6,57.9,12.0,3.32,2.36
2011-04-18 17:30:00+00:00,50,7.925,,27.16,3.25,3.25,8.48,5.71,229.5,,110.0,20.0,260.9,227.5,47.6,25.3,45.1,8.3,3.43,2.62
2011-04-18 17:45:00+00:00,100,7.775,,25.1,2.42,2.42,8.32,5.49,219.5,,110.0,20.0,278.4,231.2,66.9,35.4,61.1,10.9,3.23,3.1
2011-04-18 18:00:00+00:00,100,6.95,,24.36,3.47,3.47,7.5,5.25,234.5,,110.0,20.0,258.9,233.1,36.8,19.7,33.7,4.9,3.51,3.09
2011-04-18 18:15:00+00:00,100,6.9,,23.16,4.03,4.03,7.45,4.99,234.5,,110.0,20.0,273.1,239.8,47.2,25.7,41.2,6.2,3.36,4.12
2011-04-18 18:30:00+00:00,100,6.35,,21.06,1.92,1.92,6.9,4.71,207.0,,110.0,20.0,267.9,222.5,64.4,34.2,57.9,7.0,3.32,3.34
2011-04-18 18:45:00+00:00,100,5.275,,17.89,3.4,3.4,5.82,4.43,238.5,,110.0,20.0,271.0,240.1,44.0,24.0,38.7,3.4,3.39,3.92
2011-04-18 19:00:00+00:00,100,5.4,,16.79,3.47,3.47,5.95,4.16,266.0,,110.0,20.0,307.7,265.5,60.1,32.5,54.1,4.9,3.11,3.41
2011-04-18 19:15:00+00:00,100,4.8,,14.71,4.05,4.05,5.35,3.9,312.5,,110.0,20.0,310.7,273.1,54.3,28.4,53.7,3.4,3.06,2.13
2011-04-18 19:30:00+00:00,100,5.55,,15.93,4.25,4.25,6.1,3.67,334.5,,110.0,20.0,346.6,297.2,71.4,37.4,69.9,6.0,2.87,2.19
2011-04-18 19:45:00+00:00,100,5.25,,14.74,3.47,3.47,5.8,3.48,314.5,,110.0,20.0,344.6,294.4,72.3,38.1,69.7,5.5,2.81,2.36
2011-04-18 20:00:00+00:00,100,4.975,,15.57,3.42,3.42,5.53,3.31,303.5,,110.0,20.0,309.2,274.1,50.8,26.5,50.5,3.5,3.13,2.07
2011-04-18 20:30:00+00:00,100,5.5,,16.3,3.6,3.6,6.05,3.11,307.5,,110.0,20.0,329.3,286.7,61.5,32.3,59.6,5.1,2.96,2.3
2011-04-18 20:45:00+00:00,100,5.3,,15.74,4.0,4.0,5.85,3.06,329.5,,110.0,20.0,331.1,288.8,61.2,31.9,60.5,4.7,2.97,2.11
2011-04-18 21:00:00+00:00,100,5.4,,15.93,3.42,3.42,5.95,3.04,319.5,,110.0,20.0,335.3,291.6,63.2,33.0,62.3,5.1,2.95,2.14
2011-04-18 21:15:00+00:00,100,5.05,,15.08,2.95,2.95,5.6,3.05,308.5,,110.0,20.0,327.2,286.4,58.9,30.7,58.4,4.1,2.99,2.1
2011-04-18 21:30:00+00:00,100,4.6,,15.0,4.07,4.07,5.15,3.07,337.5,,110.0,20.0,294.1,267.3,39.0,19.8,40.7,2.2,3.26,1.72
2011-04-18 21:45:00+00:00,100,4.875,,14.9,3.42,3.42,5.43,3.1,327.0,,110.0,20.0,320.4,284.9,51.7,26.4,53.9,3.3,3.06,1.73
2011-04-18 22:00:00+00:00,100,5.7,,16.07,2.13,2.13,6.25,3.13,294.5,,110.0,20.0,350.4,295.8,78.2,41.2,74.4,6.9,2.82,2.51
2011-04-18 22:15:00+00:00,100,4.5,,14.75,3.42,3.42,5.05,3.16,317.5,,110.0,20.0,295.5,269.1,38.4,19.4,41.2,2.1,3.28,1.56
2011-04-18 22:30:00+00:00,100,5.75,,15.85,2.22,2.22,6.3,3.19,284.5,,110.0,20.0,351.7,292.2,84.7,44.9,78.2,7.6,2.76,2.91
2011-04-18 22:45:00+00:00,100,4.8,,15.52,3.83,3.83,5.35,3.21,321.0,,110.0,20.0,299.0,270.7,41.2,21.0,42.8,2.6,3.23,1.75
2011-04-18 23:00:00+00:00,100,4.8,,15.49,3.75,3.75,5.35,3.22,316.0,,110.0,20.0,299.3,270.4,41.9,21.5,43.1,2.6,3.23,1.82
2011-04-18 23:15:00+00:00,100,4.75,,15.31,3.42,3.42,5.3,3.22,304.5,,110.0,20.0,299.0,269.7,42.5,21.9,43.3,2.6,3.22,1.89
2011-04-18 23:30:00+00:00,100,4.675,,15.31,3.28,3.28,5.22,3.21,298.5,,110.0,20.0,294.7,267.0,40.3,20.7,41.2,2.4,3.28,1.85
2011-04-18 23:45:00+00:00,100,4.8,,15.54,3.4,3.4,5.35,3.19,296.0,,110.0,20.0,297.3,267.7,42.8,22.2,42.9,2.7,3.24,2.0
2011-04-19 00:00:00+00:00,100,5.375,,15.91,3.4,3.4,5.93,3.17,297.5,,110.0,20.0,332.3,286.9,65.2,34.7,61.6,5.2,2.96,2.61
2011-04-19 00:15:00+00:00,100,4.9,,15.68,2.85,2.85,5.45,3.14,287.0,,110.0,20.0,301.6,269.7,46.2,24.1,45.9,3.0,3.2,2.08
2011-04-19 00:30:00+00:00,100,4.825,,15.75,3.0,3.0,5.38,3.11,286.0,,110.0,20.0,293.7,264.7,41.9,21.8,42.0,2.7,3.27,2.02
2011-04-19 00:45:00+00:00,100,5.675,,17.02,3.4,3.4,6.22,3.08,284.5,,110.0,20.0,323.4,279.5,62.9,33.6,58.5,5.6,3.0,2.84
2011-04-19 01:00:00+00:00,100,4.575,,15.66,2.92,2.92,5.13,3.05,266.0,,110.0,20.0,274.1,251.1,33.2,17.3,33.1,1.9,3.42,2.06
2011-04-19 01:15:00+00:00,100,4.975,,15.92,3.42,3.42,5.53,3.01,284.5,,110.0,20.0,297.5,265.2,46.6,24.6,45.4,3.2,3.2,2.26
2011-04-19 01:30:00+00:00,100,4.8,,16.0,3.4,3.4,5.35,2.98,281.0,,110.0,20.0,285.9,257.9,40.5,21.1,40.4,2.6,3.33,2.04
2011-04-19 01:45:00+00:00,100,4.65,,14.98,3.53,3.53,5.2,2.95,294.5,,110.0,20.0,293.3,262.0,45.3,23.6,45.3,2.7,3.22,2.03
2011-04-19 02:00:00+00:00,100,4.4,,14.57,2.85,2.85,4.95,2.93,267.0,,110.0,20.0,280.8,252.0,41.4,21.8,40.3,2.2,3.31,2.29
2011-04-19 02:15:00+00:00,100,3.875,,13.04,3.4,3.4,4.43,2.93,297.5,,110.0,20.0,276.3,248.9,39.5,20.6,39.7,1.6,3.36,2.02
2011-04-19 02:30:00+00:00,100,4.325,,13.28,3.4,3.4,4.88,2.94,332.5,,110.0,20.0,311.6,271.6,57.8,29.7,59.8,3.0,3.07,1.81
2011-04-19 02:45:00+00:00,100,4.475,,13.52,3.0,3.0,5.03,2.98,304.5,,110.0,20.0,312.5,267.7,64.3,33.7,64.4,3.6,3.02,2.07
2011-04-19 03:00:00+00:00,100,4.4,,13.35,3.4,3.4,4.95,3.04,314.5,,110.0,20.0,307.2,260.3,67.0,35.4,67.4,3.6,3.04,2.08
2011-04-19 03:15:00+00:00,50,4.775,,14.25,3.4,3.4,5.32,3.13,306.0,,110.0,20.0,311.4,257.5,76.5,40.7,76.8,4.9,2.98,2.14
2011-04-19 03:30:00+00:00,70,4.825,,15.08,2.17,2.17,5.38,3.24,272.0,,110.0,20.0,290.7,244.8,64.7,35.0,70.5,4.4,3.13,1.74
2011-04-19 03:45:00+00:00,70,4.825,,15.82,2.85,2.85,5.38,3.38,258.5,,110.0,20.0,261.7,213.5,66.3,36.0,73.9,4.6,3.28,1.7
2011-04-19 04:00:00+00:00,70,5.25,,17.11,3.4,3.4,5.8,3.54,259.5,,110.0,20.0,256.4,203.8,71.1,38.7,81.2,5.8,3.26,1.63
2011-04-19 04:15:00+00:00,70,5.65,,19.24,2.72,2.72,6.2,3.72,236.0,,110.0,20.0,245.1,198.8,63.4,35.8,71.5,6.3,3.41,1.75
2011-04-19 04:30:00+00:00,70,5.725,,19.06,3.22,3.22,6.28,3.91,233.5,,110.0,20.0,244.9,188.6,76.6,42.7,81.9,7.6,3.33,2.01
2011-04-19 04:45:00+00:00,70,6.175,,20.35,3.4,3.4,6.72,4.1,241.0,,110.0,20.0,248.6,190.3,79.4,44.6,84.0,9.2,3.3,2.07
2011-04-19 05:00:00+00:00,70,6.25,,21.15,3.65,3.65,6.8,4.28,243.5,,110.0,20.0,237.9,185.9,67.6,38.7,82.6,8.3,3.38,1.52
2011-04-19 05:15:00+00:00,70,6.55,,21.64,3.22,3.22,7.1,4.46,232.0,,110.0,20.0,242.5,193.1,63.6,37.2,81.5,8.9,3.3,1.38
2011-04-19 05:30:00+00:00,70,6.625,,22.43,4.07,4.07,7.18,4.61,254.5,,110.0,20.0,236.0,182.9,67.3,39.2,85.6,9.5,3.39,1.41
2011-04-19 05:45:00+00:00,70,6.925,,23.31,4.07,4.07,7.57,4.75,256.0,,110.0,20.0,239.0,185.0,69.5,40.7,81.6,10.7,3.37,1.67
2011-04-19 06:00:00+00:00,70,6.475,,23.88,4.25,4.25,7.03,4.86,261.0,,110.0,20.0,212.8,170.2,46.4,29.0,78.6,7.0,3.69,1.0
2011-04-19 06:15:00+00:00,100,6.887,4.04,23.78,3.4,3.4,7.43,4.96,213.5,247.5,110.0,20.0,232.6,188.7,48.9,34.4,78.7,9.1,3.46,1.17
2011-04-19 06:30:00+00:00,70,6.975,,23.97,4.63,4.63,7.53,5.04,271.0,,110.0,20.0,228.1,174.2,62.7,37.6,95.1,10.2,3.44,1.06
2011-04-19 06:45:00+00:00,100,7.413,4.31,23.97,3.72,3.72,7.95,5.12,217.5,269.5,110.0,20.0,252.6,194.0,74.5,46.8,91.2,13.9,3.24,1.74
2011-04-19 07:00:00+00:00,100,7.463,4.43,23.57,3.75,3.75,8.0,5.19,217.5,283.5,110.0,20.0,272.5,212.5,82.4,49.3,88.6,14.8,3.16,2.14
2011-04-19 07:15:00+00:00,0,7.2,4.07,23.54,3.92,3.92,7.75,,219.5,226.0,110.0,20.0,,,,,,,3.27,
2011-04-19 07:30:00+00:00,0,7.625,4.53,24.28,4.1,4.1,8.2,,222.5,287.0,110.0,20.0,,,,,,,3.18,
2011-04-19 07:45:00+00:00,50,7.925,,25.52,6.05,6.05,8.48,5.45,298.5,,110.0,20.0,239.1,170.2,82.3,45.9,115.0,15.7,3.22,1.14
2011-04-19 08:00:00+00:00,50,8.475,,26.21,6.15,6.15,9.02,5.56,292.5,,110.0,20.0,257.0,180.0,98.1,54.5,109.9,21.0,3.09,1.62
2011-04-19 08:15:00+00:00,70,8.975,,28.15,5.85,5.85,9.52,5.69,283.5,,110.0,20.0,257.9,186.1,91.3,51.4,102.0,22.3,3.14,1.6
2011-04-19 08:30:00+00:00,70,9.3,,29.79,5.72,5.72,9.85,5.84,278.5,,110.0,20.0,253.1,187.8,83.1,47.4,94.1,22.3,3.2,1.57
2011-04-19 08:45:00+00:00,70,9.4,,30.51,5.82,5.82,9.95,5.99,273.5,,110.0,20.0,248.6,186.2,78.2,44.7,94.3,21.6,3.25,1.39
2011-04-19 09:00:00+00:00,70,9.75,,31.11,5.8,5.8,10.3,6.15,273.5,,110.0,20.0,255.7,190.6,84.3,48.0,92.4,24.7,3.19,1.68
2011-04-19 09:15:00+00:00,70,9.7,,32.14,5.82,5.82,10.25,6.31,271.0,,110.0,20.0,243.2,185.8,72.5,41.8,89.2,21.5,3.31,1.36
2011-04-19 09:30:00+00:00,70,9.425,,31.55,5.75,5.75,9.98,6.45,263.5,,110.0,20.0,238.1,180.5,72.7,41.9,87.6,20.3,3.35,1.44
2011-04-19 09:45:00+00:00,70,9.025,,30.83,5.85,5.85,9.57,6.58,263.5,,110.0,20.0,229.4,172.8,69.9,40.3,90.6,17.9,3.42,1.29
2011-04-19 10:00:00+00:00,50,8.575,,28.69,6.2,6.2,9.13,6.69,253.5,,110.0,20.0,229.4,165.0,81.5,45.6,95.8,18.0,3.35,1.56
2011-04-19 10:15:00+00:00,70,8.475,,26.19,6.15,6.15,9.02,6.78,277.5,,110.0,20.0,257.6,175.1,107.2,59.9,116.3,22.8,3.09,1.83
2011-04-19 10:30:00+00:00,70,8.3,,25.81,5.88,5.88,8.85,6.84,291.0,,110.0,20.0,253.9,175.3,98.3,55.7,110.3,20.5,3.11,1.64
2011-04-19 10:45:00+00:00,50,8.45,,25.58,6.2,6.2,9.0,6.88,313.5,,110.0,20.0,261.4,178.6,101.9,57.3,117.0,21.9,3.03,1.5
2011-04-19 11:00:00+00:00,70,8.875,,25.9,6.07,6.07,9.43,6.9,309.5,,110.0,20.0,282.3,191.5,116.1,65.3,123.0,27.4,2.92,1.77
2011-04-19 11:15:00+00:00,70,8.775,,27.78,5.9,5.9,9.35,6.9,301.0,,110.0,20.0,252.0,183.2,82.6,47.7,104.3,20.1,3.17,1.28
2011-04-19 11:30:00+00:00,70,8.85,,27.82,6.03,6.03,9.4,6.89,285.0,,110.0,20.0,254.4,180.9,93.1,52.6,103.9,22.1,3.14,1.63
2011-04-19 11:45:00+00:00,70,8.55,,27.38,5.82,5.82,9.1,6.88,275.0,,110.0,20.0,246.5,176.2,88.2,50.1,100.6,19.7,3.2,1.59
2011-04-19 12:00:00+00:00,70,8.675,,26.26,5.93,5.93,9.23,6.86,291.0,,110.0,20.0,271.5,185.3,113.1,63.3,120.3,25.2,3.03,1.89
2011-04-19 12:15:00+00:00,70,8.3,,25.74,4.68,4.68,8.85,6.84,284.5,,110.0,20.0,264.3,197.1,83.2,50.4,91.6,19.0,3.1,1.73
2011-04-19 12:30:00+00:00,70,8.225,,25.7,5.85,5.85,8.77,6.82,293.5,,110.0,20.0,252.6,177.6,93.3,52.7,107.2,19.2,3.12,1.55
2011-04-19 12:45:00+00:00,50,8.375,,25.85,6.53,6.53,8.93,6.8,303.5,,110.0,20.0,255.5,176.5,101.4,56.0,113.6,20.9,3.09,1.65
2011-04-19 13:00:00+00:00,70,8.3,,26.59,5.72,5.72,8.85,6.78,270.0,,110.0,20.0,246.1,176.8,87.9,49.5,100.5,18.3,3.2,1.6
2011-04-19 13:15:00+00:00,70,8.725,,26.54,5.72,5.72,9.27,6.76,288.5,,110.0,20.0,269.3,191.3,100.3,56.1,109.2,23.0,3.04,1.68
2011-04-19 13:30:00+00:00,70,8.675,,28.07,5.68,5.68,9.23,6.74,273.5,,110.0,20.0,247.5,183.6,80.9,45.6,96.6,18.6,3.24,1.44
2011-04-19 13:45:00+00:00,100,8.313,4.11,27.51,3.6,3.6,8.85,6.72,212.5,259.5,110.0,20.0,258.7,212.2,66.4,39.0,70.3,14.7,3.32,1.93
2011-04-19 14:00:00+00:00,100,7.988,4.14,26.33,3.65,3.65,8.52,6.7,221.0,249.5,110.0,20.0,259.4,215.8,57.2,35.3,70.9,12.5,3.3,1.57
2011-04-19 14:15:00+00:00,70,7.75,,25.78,5.57,5.57,8.3,6.68,276.0,,110.0,20.0,234.7,174.0,74.8,41.7,100.7,13.7,3.33,1.21
2011-04-19 14:30:00+00:00,100,7.163,4.09,25.3,3.47,3.47,7.7,6.65,217.5,272.0,110.0,20.0,235.4,200.8,35.5,27.3,67.3,8.1,3.54,1.0
2011-04-19 14:45:00+00:00,70,7.175,,26.22,4.07,4.07,7.72,6.62,266.0,,110.0,20.0,224.2,187.4,41.2,26.9,70.7,8.1,3.65,1.0
2011-04-19 15:00:00+00:00,70,7.75,,25.6,2.63,4.0,8.3,6.59,258.5,,110.0,20.0,249.0,196.2,68.0,40.3,81.9,13.4,3.3,1.56
2011-04-19 15:15:00+00:00,70,7.3,,25.66,3.4,3.4,7.85,6.56,246.0,,110.0,20.0,236.2,200.2,46.3,28.8,67.2,8.8,3.52,1.1
2011-04-19 15:30:00+00:00,70,7.25,,25.44,3.5,3.5,7.8,6.52,241.0,,110.0,20.0,232.8,193.7,51.2,30.5,68.8,9.1,3.51,1.24
2011-04-19 15:45:00+00:00,70,7.5,,23.68,3.4,3.4,8.05,6.48,238.5,,110.0,20.0,267.7,200.5,93.4,51.9,96.2,15.6,3.16,2.21
2011-04-19 16:00:00+00:00,70,7.525,,23.93,3.4,3.4,8.07,6.43,249.5,,110.0,20.0,266.0,208.2,79.7,44.7,83.7,13.7,3.18,2.03
2011-04-19 16:15:00+00:00,70,7.525,,24.9,3.4,3.4,8.07,6.36,251.0,,110.0,20.0,256.1,208.6,65.9,37.1,73.7,11.5,3.31,1.74
2011-04-19 16:30:00+00:00,70,7.525,,24.45,3.28,3.28,8.07,6.28,241.0,,110.0,20.0,262.8,210.0,73.7,40.5,77.8,12.3,3.25,1.96
2011-04-19 16:45:00+00:00,70,7.7,,24.24,3.28,3.28,8.25,6.18,237.0,,110.0,20.0,276.7,216.0,85.8,46.4,85.5,14.5,3.15,2.26
2011-04-19 17:00:00+00:00,50,7.7,,25.01,3.45,3.45,8.25,6.05,249.5,,110.0,20.0,268.9,224.4,63.1,33.7,68.3,10.8,3.25,1.72
2011-04-19 17:15:00+00:00,70,7.7,,24.35,2.97,2.97,8.25,5.89,239.5,,110.0,20.0,282.4,232.8,70.6,37.5,70.1,11.7,3.16,2.2
2011-04-19 17:30:00+00:00,50,7.75,,24.12,3.4,3.4,8.3,5.71,249.5,,110.0,20.0,294.5,246.3,68.7,36.5,65.2,11.4,3.11,2.59
2011-04-19 17:45:00+00:00,100,7.675,,24.08,2.15,2.15,8.23,5.49,234.5,,110.0,20.0,290.9,244.1,66.6,35.2,62.3,10.7,3.14,2.74
2011-04-19 18:00:00+00:00,100,7.55,,23.05,2.8,2.8,8.1,5.25,244.5,,110.0,20.0,305.9,254.7,72.6,38.8,65.2,11.3,3.05,3.42
2011-04-19 18:15:00+00:00,100,7.275,,22.92,2.97,2.97,7.82,4.99,249.5,,110.0,20.0,297.6,254.8,60.9,32.6,55.0,8.8,3.15,3.31
2011-04-19 18:30:00+00:00,100,7.475,,22.54,3.25,3.25,8.02,4.71,252.0,,110.0,20.0,317.7,264.7,74.8,40.5,65.1,11.5,3.02,4.16
2011-04-19 18:45:00+00:00,100,7.05,,22.06,3.1,3.1,7.6,4.43,257.0,,110.0,20.0,303.7,261.7,59.7,32.0,53.7,8.1,3.13,3.38
2011-04-19 19:00:00+00:00,100,4.4,,16.34,3.1,3.1,4.95,4.16,259.5,,110.0,20.0,251.7,237.1,21.3,10.7,23.2,1.1,3.71,1.5
2011-04-19 19:15:00+00:00,100,5.4,,18.97,2.83,2.83,5.95,3.9,257.0,,110.0,20.0,267.6,246.8,30.1,15.6,30.2,2.4,3.51,2.0
2011-04-19 19:30:00+00:00,100,7.075,,22.63,3.42,3.42,7.63,3.67,255.0,,110.0,20.0,296.4,259.4,52.6,28.3,47.0,7.2,3.2,3.55
2011-04-19 19:45:00+00:00,0,7.525,,23.44,3.42,3.42,8.07,3.48,259.5,,110.0,20.0,306.0,265.5,57.5,30.9,51.4,8.9,3.11,3.52
2011-04-19 20:00:00+00:00,100,5.525,,19.89,3.47,3.47,6.07,3.31,252.0,,110.0,20.0,259.4,241.3,26.1,13.6,25.8,2.2,3.6,2.12
2011-04-19 20:15:00+00:00,0,7.0,,22.95,2.97,2.97,7.55,3.19,242.0,,110.0,20.0,283.5,248.1,50.2,27.0,44.7,6.8,3.28,3.62
2011-04-19 20:30:00+00:00,0,6.75,,22.05,2.95,2.95,7.3,3.11,239.5,,110.0,20.0,282.3,246.0,51.5,27.6,45.9,6.4,3.27,3.55
2011-04-19 20:45:00+00:00,100,4.55,,17.52,3.45,3.45,5.1,3.06,252.0,,110.0,20.0,242.6,231.7,15.9,10.6,17.3,1.1,3.85,1.47
2011-04-19 21:00:00+00:00,0,6.3,,19.6,3.22,3.22,6.85,3.04,249.5,,110.0,20.0,305.4,259.9,64.3,35.1,55.4,7.1,3.11,4.5
2011-04-19 21:15:00+00:00,100,4.325,,15.88,2.85,2.85,4.88,3.05,252.0,,110.0,20.0,253.2,237.4,22.9,11.9,23.3,1.2,3.67,1.92
2011-04-19 21:30:00+00:00,100,4.6,,16.02,2.8,2.8,5.15,3.07,257.0,,110.0,20.0,269.2,247.0,31.8,16.8,30.6,1.9,3.48,2.4
2011-04-19 21:45:00+00:00,100,5.325,,17.04,3.22,3.22,5.88,3.1,269.5,,110.0,20.0,295.2,263.9,44.8,24.0,41.7,3.5,3.2,2.82
2011-04-19 22:00:00+00:00,100,4.65,,15.49,3.45,3.45,5.2,3.13,289.5,,110.0,20.0,286.6,261.0,37.0,19.2,37.3,2.2,3.33,1.97
2011-04-19 22:15:00+00:00,100,5.375,,16.35,3.4,3.4,5.93,3.16,287.0,,110.0,20.0,315.6,277.1,55.2,29.4,52.2,4.4,3.04,2.6
2011-04-19 22:30:00+00:00,100,4.725,,15.89,3.28,3.28,5.28,3.19,288.5,,110.0,20.0,286.7,262.3,35.4,18.1,36.6,2.2,3.36,1.79
2011-04-19 22:45:00+00:00,100,4.35,,14.61,3.4,3.4,4.9,3.21,293.5,,110.0,20.0,284.5,259.6,36.0,18.7,36.5,1.9,3.36,1.95
2011-04-19 23:00:00+00:00,100,4.925,,15.09,2.85,2.85,5.47,3.22,282.0,,110.0,20.0,310.8,273.9,53.0,28.1,50.5,3.6,3.06,2.51
2011-04-19 23:15:00+00:00,100,4.775,,14.71,3.42,3.42,5.32,3.22,307.0,,110.0,20.0,313.1,277.1,52.0,27.1,51.5,3.3,3.08,2.11
2011-04-19 23:30:00+00:00,100,4.825,,13.73,2.03,2.03,5.38,3.21,282.0,,110.0,20.0,337.1,283.4,76.5,40.6,70.9,4.9,2.85,2.86
2011-04-19 23:45:00+00:00,100,4.85,,14.34,3.25,3.25,5.4,3.19,312.0,,110.0,20.0,328.9,286.4,61.3,32.2,60.0,4.0,2.96,2.22
2011-04-20 00:00:00+00:00,100,4.4,,13.71,3.25,3.25,4.95,3.17,318.5,,110.0,20.0,310.8,276.1,50.2,25.9,51.1,2.7,3.12,1.9
2011-04-20 00:15:00+00:00,100,4.575,,13.52,3.25,3.25,5.13,3.14,323.5,,110.0,20.0,329.3,285.7,62.9,32.9,62.2,3.6,2.95,2.12
2011-04-20 00:30:00+00:00,100,3.975,,12.57,3.25,3.25,4.53,3.11,331.0,,110.0,20.0,304.5,271.6,47.5,24.4,49.2,2.1,3.16,1.8
2011-04-20 00:45:00+00:00,100,4.4,,13.29,2.83,2.83,4.95,3.08,322.0,,110.0,20.0,323.0,283.9,56.7,29.2,58.4,3.0,3.02,1.82
2011-04-20 01:00:00+00:00,100,4.3,,12.83,3.42,3.42,4.85,3.05,342.0,,110.0,20.0,327.0,284.3,61.7,32.1,62.1,3.1,2.98,2.0
2011-04-20 01:15:00+00:00,100,4.475,,12.87,3.42,3.42,5.03,3.01,344.5,,110.0,20.0,341.4,292.4,70.7,37.0,70.1,3.9,2.88,2.12
