Time,CS,foF2,foF1,MUFD,fmin,fminF,fxI,FF,foF2p,hF,hF2,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2011-03-09 05:15:00+00:00,70,5.175,,18.99,3.08,3.08,5.72,,4.06,213.5,,110.0,20.0,214.7,,177.3,50.0,,27.9,56.8,4.2,3.67,1.74,
2011-03-09 05:30:00+00:00,70,5.075,,19.62,3.08,3.08,5.63,,4.27,212.0,,110.0,20.0,200.2,,169.0,40.2,,23.4,51.6,3.5,3.87,1.41,
2011-03-09 05:45:00+00:00,70,6.175,,21.91,3.4,3.4,6.72,,4.47,221.0,,110.0,20.0,224.6,,179.3,61.1,,34.5,69.1,7.2,3.55,1.78,
2011-03-09 06:00:00+00:00,70,6.625,,21.69,3.38,3.38,7.18,,4.65,224.5,,110.0,20.0,249.4,,184.1,89.2,,48.9,95.6,11.5,3.27,2.0,
2011-03-09 06:15:00+00:00,70,7.2,,24.83,3.75,3.75,7.75,,4.83,226.0,,110.0,20.0,233.2,,185.0,64.5,,36.7,74.8,10.4,3.45,1.68,
2011-03-09 06:30:00+00:00,70,7.625,,26.85,3.85,3.85,8.18,,4.99,233.5,,110.0,20.0,229.7,,187.1,57.0,,33.2,69.5,10.7,3.52,1.52,
2011-03-09 06:45:00+00:00,50,7.275,,27.69,6.2,6.2,7.82,,5.14,240.0,,110.0,20.0,194.1,,156.4,48.7,,26.5,55.9,7.7,3.81,1.69,
2011-03-09 07:00:00+00:00,70,6.775,,25.97,4.65,4.65,7.32,,5.28,234.5,,110.0,20.0,198.4,,160.5,44.2,,26.0,66.7,6.8,3.83,1.06,
2011-03-09 07:15:00+00:00,100,7.175,,24.59,3.47,3.47,7.72,,5.42,222.0,,110.0,20.0,232.3,,178.6,73.4,,42.0,76.5,11.7,3.43,2.2,
2011-03-09 07:30:00+00:00,70,7.275,,25.32,5.65,5.65,7.82,,5.56,255.0,,110.0,20.0,217.4,,162.9,68.9,,38.2,88.6,11.0,3.48,1.37,
2011-03-09 07:45:00+00:00,0,6.7,3.95,25.23,3.7,3.7,7.25,,,225.0,230.0,110.0,20.0,,,,,,,,,3.77,,
2011-03-09 08:00:00+00:00,100,6.813,4.04,22.71,3.67,3.67,7.35,,5.82,201.0,239.5,110.0,20.0,233.2,152.4,172.4,74.3,33.4,46.1,94.5,11.5,3.34,1.67,0.27
2011-03-09 08:15:00+00:00,100,4.525,,18.76,3.97,3.97,5.07,,5.95,216.0,,110.0,20.0,161.1,,126.3,37.6,,23.0,56.7,2.7,4.15,1.36,
2011-03-09 08:30:00+00:00,50,7.5,,23.6,6.25,6.25,8.05,,6.07,313.8,,110.0,20.0,238.3,,167.5,88.5,,48.9,109.2,14.8,3.15,1.43,
2011-03-09 08:45:00+00:00,70,7.825,,24.68,5.55,5.55,8.38,,6.19,288.5,,110.0,20.0,252.0,,178.1,92.1,,52.1,107.0,17.2,3.15,1.54,
2011-03-09 09:00:00+00:00,50,8.5,,26.65,6.03,6.03,9.05,,6.29,294.5,,110.0,20.0,253.9,,181.9,90.4,,50.4,106.3,19.7,3.13,1.46,
2011-03-09 09:15:00+00:00,50,8.9,,28.85,6.15,6.15,9.45,,6.38,285.0,,110.0,20.0,244.7,,180.6,79.7,,44.5,101.7,19.2,3.24,1.27,
2011-03-09 09:30:00+00:00,50,9.05,,29.61,6.28,6.28,9.6,,6.44,269.5,,110.0,20.0,241.4,,177.4,81.6,,45.3,97.1,20.0,3.27,1.46,
2011-03-09 09:45:00+00:00,50,9.2,,29.61,6.28,6.28,9.75,,6.49,275.0,,110.0,20.0,246.6,,181.0,83.6,,46.5,98.3,21.3,3.22,1.47,
2011-03-09 10:00:00+00:00,50,9.4,,30.64,6.15,6.15,9.95,,6.52,277.0,,110.0,20.0,244.8,,183.2,77.7,,43.5,97.1,20.9,3.26,1.31,
2011-03-09 10:15:00+00:00,70,9.625,,31.65,5.97,5.97,10.18,,6.53,268.5,,110.0,20.0,244.7,,184.7,76.6,,43.2,92.3,21.8,3.29,1.4,
2011-03-09 10:30:00+00:00,100,9.25,,30.8,4.55,4.55,9.8,,6.53,257.0,,110.0,20.0,246.0,,198.4,60.6,,36.9,79.4,17.6,3.33,1.29,
2011-03-09 10:45:00+00:00,70,9.925,,32.0,6.0,6.0,10.48,,6.51,263.5,,110.0,20.0,253.0,,188.2,85.4,,47.8,93.0,25.4,3.22,1.73,
2011-03-09 11:00:00+00:00,50,9.775,,31.72,6.18,6.18,10.32,,6.48,277.0,,110.0,20.0,248.9,,186.9,78.8,,44.1,96.3,23.0,3.24,1.34,
2011-03-09 11:15:00+00:00,50,9.675,,33.5,8.15,8.15,10.23,,6.45,284.5,,110.0,20.0,215.0,,162.8,67.6,,36.4,85.4,18.3,3.46,1.34,
2011-03-09 11:30:00+00:00,50,9.525,,32.31,6.3,6.3,10.07,,6.42,254.5,,110.0,20.0,232.3,,175.3,73.6,,41.0,88.7,20.1,3.39,1.45,
2011-03-09 11:45:00+00:00,70,9.35,,30.23,4.65,4.65,9.9,,6.39,262.0,,110.0,20.0,254.8,,197.8,75.3,,44.2,81.1,21.1,3.23,1.89,
2011-03-09 12:00:00+00:00,70,7.65,,27.99,5.93,5.93,8.2,,6.37,266.0,,110.0,20.0,205.5,,155.2,58.1,,32.7,91.3,10.6,3.66,1.0,
2011-03-09 12:15:00+00:00,50,9.65,,30.98,6.1,6.1,10.2,,6.36,271.0,,110.0,20.0,251.7,,187.4,83.2,,46.2,96.1,23.3,3.21,1.5,
2011-03-09 12:30:00+00:00,100,8.962,4.46,30.59,3.83,3.83,9.5,,6.35,223.5,257.0,110.0,20.0,246.5,176.7,207.2,52.6,41.7,32.5,63.7,14.5,3.42,1.6,0.67
2011-03-09 12:45:00+00:00,50,8.675,,28.67,7.7,7.7,9.23,,6.34,307.5,,110.0,20.0,225.8,,166.9,77.6,,42.3,89.9,17.0,3.3,1.63,
2011-03-09 13:00:00+00:00,50,9.275,,30.08,6.3,6.3,9.82,,6.34,281.0,,110.0,20.0,248.0,,185.0,80.6,,44.2,99.7,20.7,3.24,1.32,
2011-03-09 13:15:00+00:00,70,9.025,,30.99,5.55,5.55,9.57,,6.34,261.0,,110.0,20.0,233.1,,182.6,63.7,,36.0,88.3,16.2,3.43,1.12,
2011-03-09 13:30:00+00:00,50,9.475,,31.36,6.82,6.82,10.02,,6.33,276.0,,110.0,20.0,241.7,,182.2,77.0,,41.6,96.9,20.2,3.31,1.29,
2011-03-09 13:45:00+00:00,50,9.4,,32.96,6.28,6.28,9.95,,6.32,251.0,,110.0,20.0,225.5,,177.2,62.1,,33.7,84.3,16.4,3.51,1.13,
2011-03-09 14:00:00+00:00,50,9.3,,33.15,5.57,5.57,9.85,,6.29,241.0,,110.0,20.0,223.6,,180.3,56.2,,31.2,75.4,14.9,3.56,1.16,
2011-03-09 14:15:00+00:00,50,8.95,,29.69,3.67,7.75,9.5,,6.25,283.5,,110.0,20.0,247.7,,183.5,88.6,,48.4,93.2,20.5,3.32,2.06,
2011-03-09 14:30:00+00:00,50,8.825,,30.06,3.22,3.75,9.38,,6.19,241.0,,110.0,20.0,243.7,,199.1,61.2,,35.1,69.1,15.0,3.41,1.75,
2011-03-09 14:45:00+00:00,70,8.425,,30.33,3.83,3.83,9.0,0.03,6.11,236.0,,110.0,20.0,228.0,,193.8,46.1,,27.2,61.1,10.9,3.6,1.23,
2011-03-09 15:00:00+00:00,70,8.025,,28.27,3.78,3.78,8.57,,6.02,229.5,,110.0,20.0,229.9,,189.6,54.5,,31.1,66.0,11.1,3.52,1.48,
2011-03-09 15:15:00+00:00,50,8.375,,28.82,3.1,4.25,8.93,,5.9,233.5,,110.0,20.0,239.8,,194.1,62.4,,34.6,72.5,13.3,3.44,1.57,
2011-03-09 15:30:00+00:00,50,7.9,,28.4,2.67,5.25,8.45,,5.76,229.5,,110.0,20.0,221.7,,181.0,54.9,,29.6,63.3,10.1,3.6,1.56,
2011-03-09 15:45:00+00:00,70,7.0,,27.8,3.1,3.1,7.55,,5.61,218.5,,110.0,20.0,208.3,,188.7,25.9,,15.5,38.9,4.6,3.97,1.0,
2011-03-09 16:00:00+00:00,70,7.225,,26.43,3.13,3.13,7.78,,5.45,211.0,,110.0,20.0,223.4,,189.4,47.7,,26.3,51.3,7.5,3.66,1.86,
2011-03-09 16:15:00+00:00,70,6.3,,22.77,3.28,3.28,6.85,,5.27,211.0,,110.0,20.0,225.9,,189.7,50.6,,27.4,52.9,5.9,3.61,1.99,
2011-03-09 16:30:00+00:00,50,6.6,,21.4,3.25,3.25,7.15,,5.08,219.5,,110.0,20.0,264.8,,211.4,75.4,,40.3,71.4,9.2,3.24,2.69,
2011-03-09 16:45:00+00:00,0,,,,2.95,,,,,,,,,,,,,,,,,,,
2011-03-09 17:15:00+00:00,100,4.975,,17.13,2.95,2.95,5.53,,4.49,242.0,,110.0,20.0,262.9,,233.4,42.1,,22.6,39.2,2.9,3.44,2.86,
2011-03-09 17:30:00+00:00,100,4.975,,16.96,2.8,2.8,5.53,,4.3,234.5,,110.0,20.0,264.3,,233.3,44.1,,24.0,38.6,3.0,3.41,4.03,
2011-03-09 17:45:00+00:00,100,4.4,,15.98,2.97,2.97,4.95,,4.11,234.5,,110.0,20.0,247.6,,227.0,29.5,,15.8,27.6,1.6,3.63,2.8,
2011-03-09 18:00:00+00:00,100,4.225,,14.26,3.78,3.78,4.78,,3.93,297.0,,110.0,20.0,277.4,,250.3,39.0,,20.4,38.7,1.9,3.38,2.11,
2011-03-09 18:15:00+00:00,100,4.4,,13.12,2.85,2.85,4.95,,3.76,274.5,,110.0,20.0,317.0,,271.6,64.9,,34.9,59.6,3.5,2.98,3.07,
2011-03-09 18:30:00+00:00,100,4.75,,14.9,4.05,4.05,5.3,,3.6,344.5,,110.0,20.0,306.1,,273.2,47.9,,24.4,50.0,2.9,3.14,1.72,
2011-03-09 19:00:00+00:00,100,4.225,,12.92,3.15,3.15,4.78,,3.31,307.0,,110.0,20.0,316.2,,276.7,57.0,,29.9,56.4,2.8,3.06,2.14,
2011-03-09 19:30:00+00:00,100,4.525,,14.31,3.28,3.28,5.07,,3.08,294.5,,110.0,20.0,301.5,,268.6,47.3,,24.9,46.3,2.7,3.16,2.23,
2011-03-09 19:45:00+00:00,100,4.45,,14.39,2.6,2.6,5.0,,2.98,272.0,,110.0,20.0,291.9,,261.3,43.8,,23.2,41.9,2.4,3.23,2.48,
2011-03-09 20:00:00+00:00,100,4.525,,14.48,3.25,3.25,5.07,,2.89,284.5,,110.0,20.0,295.4,,265.2,43.5,,23.0,42.3,2.5,3.2,2.29,
2011-03-09 20:15:00+00:00,100,4.2,,13.84,3.1,3.1,4.75,,2.82,289.5,,110.0,20.0,289.6,,262.3,39.3,,20.6,39.1,1.9,3.3,2.1,
2011-03-09 20:30:00+00:00,100,4.375,,14.01,3.35,3.35,4.93,,2.76,302.0,,110.0,20.0,300.6,,269.6,44.7,,23.4,44.4,2.4,3.2,2.1,
2011-03-09 20:45:00+00:00,100,4.625,,14.23,3.33,3.33,5.18,,2.71,294.5,,110.0,20.0,311.7,,275.4,52.2,,27.7,50.2,3.1,3.08,2.42,
2011-03-09 21:00:00+00:00,100,4.925,,13.2,2.53,2.53,5.47,,2.68,317.0,,110.0,20.0,375.5,,309.9,93.6,,50.0,86.2,6.3,2.68,2.98,
2011-03-09 21:15:00+00:00,100,4.55,,13.89,2.5,2.5,5.1,,2.66,286.0,,110.0,20.0,318.0,,277.0,58.6,,31.3,54.4,3.4,3.05,2.86,
2011-03-09 21:30:00+00:00,100,3.85,,13.52,3.25,3.25,4.4,,2.66,277.5,,110.0,20.0,269.2,,249.7,28.0,,14.7,27.7,1.2,3.51,2.14,
2011-03-09 21:45:00+00:00,100,3.875,,13.73,3.55,3.55,4.43,,2.67,288.8,,110.0,20.0,266.8,,249.1,25.4,,13.2,25.7,1.1,3.54,1.97,
2011-03-09 22:00:00+00:00,100,4.325,,13.62,2.92,2.92,4.88,,2.7,254.5,,110.0,20.0,292.1,,255.6,51.9,,28.2,46.0,2.7,3.15,3.75,
2011-03-09 22:15:00+00:00,100,3.475,,13.43,2.13,2.13,4.03,,2.74,248.0,,110.0,20.0,243.3,,232.3,16.1,,10.6,19.3,0.7,3.87,1.12,
2011-03-09 23:00:00+00:00,100,3.525,,10.19,3.25,3.25,4.07,,2.94,392.0,,110.0,20.0,340.3,,293.7,66.9,,35.1,67.2,2.3,2.89,2.06,
2011-03-09 23:45:00+00:00,100,3.475,,10.3,3.38,3.38,4.03,,3.15,407.5,,110.0,20.0,322.3,,282.5,57.1,,29.9,57.6,1.9,2.96,2.02,
2011-03-10 00:00:00+00:00,100,3.475,,10.45,3.28,3.28,4.03,,3.2,388.0,,110.0,20.0,319.6,,281.3,55.0,,28.6,56.3,1.8,3.01,1.91,
2011-03-10 00:45:00+00:00,100,3.425,,9.83,3.33,3.33,3.97,,3.21,430.0,,110.0,20.0,330.7,,286.9,62.8,,32.8,63.6,2.0,2.87,1.99,
2011-03-10 04:00:00+00:00,100,3.325,,11.03,2.83,2.83,3.88,,3.06,288.0,,110.0,20.0,272.7,,238.6,48.2,,25.7,49.3,1.5,3.32,2.03,
2011-03-10 04:30:00+00:00,70,3.775,,13.27,2.8,2.8,4.32,,3.42,245.0,,110.0,20.0,241.9,,208.1,47.1,,25.6,48.3,2.0,3.52,2.12,
2011-03-10 04:45:00+00:00,70,4.2,,15.59,3.05,3.05,4.75,,3.63,222.5,,110.0,20.0,218.2,,185.4,44.9,,24.5,47.7,2.4,3.71,1.98,
2011-03-10 05:00:00+00:00,70,4.875,,18.11,3.35,3.35,5.43,,3.85,228.5,,110.0,20.0,215.3,,181.0,45.6,,25.1,53.0,3.3,3.71,1.61,
2011-03-10 05:15:00+00:00,70,5.425,,21.08,3.25,3.25,5.97,,4.06,218.5,,110.0,20.0,205.5,,177.0,36.5,,20.8,49.5,3.5,3.88,1.18,
2011-03-10 05:30:00+00:00,70,5.4,,19.75,3.08,3.08,5.95,,4.27,211.0,,110.0,20.0,215.8,,174.0,56.5,,31.8,63.2,5.1,3.66,1.84,
2011-03-10 05:45:00+00:00,70,6.5,,21.72,3.17,3.17,7.05,,4.47,219.5,,110.0,20.0,243.0,,185.4,78.9,,43.5,83.0,9.9,3.34,2.07,
2011-03-10 06:00:00+00:00,70,6.525,,23.74,3.38,3.38,7.07,,4.65,221.0,,110.0,20.0,219.0,,179.6,52.1,,30.2,65.0,7.2,3.64,1.45,
2011-03-10 06:15:00+00:00,70,6.875,,24.64,3.47,3.47,7.43,,4.83,239.5,,110.0,20.0,225.2,,188.6,46.6,,28.2,67.2,7.6,3.58,1.11,
2011-03-10 06:30:00+00:00,70,7.3,,26.63,4.03,4.03,7.85,,4.99,231.0,,110.0,20.0,216.2,,179.2,46.8,,27.6,66.9,8.3,3.65,1.11,
2011-03-10 06:45:00+00:00,70,6.8,,24.98,3.9,3.9,7.35,,5.14,229.5,,110.0,20.0,212.0,,173.2,48.5,,29.2,68.7,7.6,3.67,1.18,
2011-03-10 07:00:00+00:00,70,7.3,,26.99,4.25,4.25,7.85,,5.28,239.5,,110.0,20.0,213.0,,176.4,43.4,,26.6,69.4,8.1,3.7,1.0,
2011-03-10 07:15:00+00:00,70,6.9,,24.72,4.25,4.25,7.45,,5.42,232.0,,110.0,20.0,215.9,,168.2,60.6,,35.5,76.7,9.3,3.58,1.48,
2011-03-10 07:30:00+00:00,70,7.2,,24.7,5.55,5.55,7.75,,5.56,247.0,,110.0,20.0,224.3,,164.6,79.0,,43.9,88.2,12.2,3.43,1.84,
2011-03-10 07:45:00+00:00,50,7.25,,24.48,6.22,6.22,7.8,,5.69,281.0,,110.0,20.0,223.2,,162.5,79.0,,43.6,92.1,12.3,3.38,1.67,
2011-03-10 08:00:00+00:00,100,6.65,,23.94,4.25,4.25,7.2,,5.82,242.0,,110.0,20.0,211.5,,164.1,55.4,,34.1,83.0,8.4,3.6,1.14,
2011-03-10 08:15:00+00:00,100,7.225,,22.78,4.15,4.15,7.78,,5.95,233.5,,110.0,20.0,255.8,,178.8,100.7,,57.3,109.2,16.0,3.15,1.94,
2011-03-10 08:30:00+00:00,100,6.925,,22.22,4.32,4.32,7.47,,6.07,239.5,,110.0,20.0,245.7,,171.2,96.0,,55.0,104.8,14.1,3.21,1.93,
2011-03-10 08:45:00+00:00,70,7.9,,24.39,5.6,5.6,8.45,,6.19,299.5,,110.0,20.0,257.9,,181.4,94.5,,53.4,110.5,18.0,3.09,1.49,
2011-03-10 09:00:00+00:00,50,8.275,,25.46,6.15,6.15,8.82,,6.29,314.5,,110.0,20.0,258.2,,180.6,96.7,,53.8,113.2,19.8,3.08,1.46,
2011-03-10 09:15:00+00:00,0,8.275,4.5,26.53,4.05,4.05,8.82,,,205.5,299.5,110.0,20.0,,,,,,,,,3.21,,
2011-03-10 09:30:00+00:00,50,8.725,,27.32,6.53,6.53,9.27,,6.44,287.0,,110.0,20.0,254.8,,178.5,99.6,,54.9,109.3,22.2,3.13,1.74,
2011-03-10 09:45:00+00:00,0,8.775,6.32,27.55,6.35,6.35,9.32,,,282.5,283.5,110.0,20.0,,,,,,,,,3.14,,
2011-03-10 10:00:00+00:00,50,9.0,,26.65,7.38,7.38,9.55,,6.52,314.5,,110.0,20.0,283.4,,189.8,127.2,,70.1,136.7,29.8,2.96,2.0,
2011-03-10 10:15:00+00:00,50,8.625,,25.65,6.6,6.6,9.18,,6.53,305.0,,110.0,20.0,272.7,,184.2,115.8,,63.8,125.3,25.1,2.97,1.79,
2011-03-10 10:30:00+00:00,50,9.725,,27.34,8.18,8.18,10.27,,6.53,373.5,,110.0,20.0,288.0,,195.4,122.8,,66.6,131.6,33.3,2.81,1.76,
2011-03-10 10:45:00+00:00,50,9.575,,29.21,6.15,6.15,10.13,,6.51,307.0,,110.0,20.0,270.2,,198.0,90.7,,51.0,104.7,25.5,3.05,1.41,
2011-03-10 11:00:00+00:00,50,10.45,,30.45,6.3,6.3,11.0,,6.48,298.5,,110.0,20.0,291.1,,208.3,109.3,,60.3,113.9,35.3,2.91,1.75,
2011-03-10 11:15:00+00:00,100,10.325,,31.6,4.35,4.35,10.88,,6.45,247.0,,110.0,20.0,285.3,,229.7,74.1,,44.3,79.7,26.3,3.06,1.83,
2011-03-10 11:30:00+00:00,70,10.625,,32.17,4.93,4.93,11.18,,6.42,287.0,,110.0,20.0,284.4,,221.6,84.6,,49.0,87.7,30.3,3.03,1.92,
2011-03-10 11:45:00+00:00,70,11.025,,34.54,6.0,6.0,11.57,,6.39,281.0,,110.0,20.0,268.7,,205.7,83.9,,47.0,90.8,31.1,3.13,1.66,
2011-03-10 12:00:00+00:00,50,10.4,,34.17,6.25,6.25,10.95,,6.37,264.5,,110.0,20.0,246.1,,188.3,75.1,,41.5,91.8,24.5,3.29,1.34,
2011-03-10 12:15:00+00:00,0,9.475,4.05,32.37,3.92,3.92,10.02,,,228.5,229.5,110.0,20.0,,,,,,,,,3.42,,
2011-03-10 12:30:00+00:00,100,10.837,4.59,34.31,4.03,4.03,11.38,,6.35,239.5,254.5,110.0,20.0,278.2,194.2,228.4,66.5,15.4,38.1,72.6,24.3,3.17,1.98,0.5
2011-03-10 12:45:00+00:00,70,11.15,,34.76,5.07,5.07,11.7,,6.34,267.0,,110.0,20.0,273.9,,215.4,79.8,,45.3,83.9,30.7,3.12,1.86,
2011-03-10 13:00:00+00:00,0,9.5,4.4,33.36,4.43,4.43,10.05,,,261.0,261.0,110.0,20.0,,,,,,,,,3.51,,
2011-03-10 13:15:00+00:00,100,11.05,,36.26,4.32,4.32,11.6,,6.34,249.5,,110.0,20.0,259.6,,214.2,62.1,,35.7,72.5,24.2,3.28,1.55,
2011-03-10 13:30:00+00:00,100,10.738,4.24,37.06,3.9,3.9,11.27,,6.33,235.0,250.0,110.0,20.0,250.0,171.5,217.1,42.5,34.0,25.9,54.5,16.9,3.46,1.41,1.0
2011-03-10 13:45:00+00:00,50,9.225,,33.76,5.75,5.75,9.77,,6.32,237.0,,110.0,20.0,214.6,,173.6,52.2,,28.9,72.5,13.7,3.66,1.09,
2011-03-10 14:00:00+00:00,70,10.65,,34.07,4.25,4.25,11.2,,6.29,238.5,,110.0,20.0,264.0,,203.8,83.2,,45.6,87.8,27.7,3.2,1.93,
2011-03-10 14:15:00+00:00,70,6.725,,26.45,3.95,3.95,7.28,,6.25,244.5,,110.0,20.0,203.3,,174.4,30.3,,20.8,59.7,5.7,3.93,1.0,
2011-03-10 14:30:00+00:00,70,8.95,,32.46,3.92,3.92,9.5,,6.19,231.0,,110.0,20.0,224.7,,191.1,45.6,,26.7,59.2,12.0,3.63,1.27,
2011-03-10 14:45:00+00:00,100,9.05,,31.28,3.28,3.28,9.6,,6.11,228.5,,110.0,20.0,242.6,,203.1,54.1,,30.7,63.2,14.0,3.46,1.56,
2011-03-10 15:00:00+00:00,100,8.3,,28.41,3.15,3.15,8.85,,6.02,232.0,,110.0,20.0,241.6,,198.5,59.4,,33.5,65.7,12.7,3.42,1.79,
2011-03-10 15:15:00+00:00,50,8.75,,29.54,4.95,4.95,9.32,0.03,5.9,236.0,,110.0,20.0,243.6,,192.2,70.7,,38.5,77.8,15.9,3.38,1.77,
2011-03-10 15:30:00+00:00,70,8.5,,29.24,3.78,3.78,9.05,,5.76,222.0,,110.0,20.0,240.2,,194.5,64.0,,35.4,68.1,13.8,3.44,1.94,
2011-03-10 15:45:00+00:00,50,7.85,,27.51,4.5,4.5,8.43,0.03,5.61,227.0,,110.0,20.0,231.5,,189.7,57.4,,31.1,64.6,10.4,3.51,1.65,
2011-03-10 16:00:00+00:00,70,7.875,,26.67,2.83,2.83,8.43,,5.45,219.5,,110.0,20.0,247.3,,202.4,63.4,,34.7,64.8,11.5,3.39,2.12,
2011-03-10 16:15:00+00:00,70,7.3,,25.05,3.38,3.38,7.85,,5.27,217.0,,110.0,20.0,245.0,,199.8,63.7,,34.3,64.5,9.7,3.43,2.15,
2011-03-10 16:30:00+00:00,50,6.8,,22.63,3.25,3.25,7.35,,5.08,219.5,,110.0,20.0,256.4,,208.5,67.8,,36.4,65.3,8.8,3.33,2.53,
2011-03-10 16:45:00+00:00,50,6.575,,21.07,3.7,3.7,7.13,,4.89,234.5,,110.0,20.0,275.6,,229.3,65.9,,35.5,60.8,8.0,3.2,3.02,
2011-03-10 17:00:00+00:00,100,4.875,,18.4,3.25,3.25,5.43,,4.69,234.5,,110.0,20.0,233.6,,215.5,25.7,,13.4,27.3,1.7,3.77,1.76,
2011-03-10 17:15:00+00:00,100,4.825,,17.84,3.28,3.28,5.38,,4.49,234.5,,110.0,20.0,240.8,,222.2,26.6,,14.1,26.3,1.7,3.7,2.21,
2011-03-10 17:30:00+00:00,100,4.85,,15.4,1.92,1.92,5.4,,4.3,219.5,,110.0,20.0,280.4,,229.0,72.5,,38.7,64.1,4.6,3.17,3.7,
2011-03-10 18:00:00+00:00,0,,,,2.75,,,,,,,,,,,,,,,,,,,
2011-03-10 18:15:00+00:00,100,5.525,,15.87,2.5,2.5,6.07,,3.76,294.5,,110.0,20.0,341.7,,288.3,76.6,,40.5,72.8,6.4,2.87,2.52,
2011-03-10 18:30:00+00:00,100,5.275,,16.39,3.22,3.22,5.82,,3.6,299.5,,110.0,20.0,309.1,,274.1,50.8,,26.2,51.2,3.9,3.11,1.95,
2011-03-10 18:45:00+00:00,100,5.175,,16.66,3.28,3.28,5.72,,3.45,289.5,,110.0,20.0,296.3,,266.0,44.0,,22.8,44.2,3.2,3.22,1.98,
2011-03-10 19:00:00+00:00,100,4.75,,16.51,3.25,3.25,5.3,,3.31,277.0,,110.0,20.0,272.5,,252.0,29.9,,15.2,31.2,1.8,3.48,1.71,
2011-03-10 19:15:00+00:00,100,4.95,,17.13,3.33,3.33,5.5,,3.19,269.5,,110.0,20.0,272.6,,251.1,31.1,,16.2,31.0,2.1,3.46,2.05,
2011-03-10 19:30:00+00:00,100,4.8,,16.08,3.3,3.3,5.35,,3.08,274.5,,110.0,20.0,282.4,,257.1,36.5,,19.1,35.8,2.3,3.35,2.2,
2011-03-10 19:45:00+00:00,100,5.2,,16.59,3.3,3.3,5.75,,2.98,277.0,,110.0,20.0,299.9,,267.0,47.2,,25.1,44.6,3.5,3.19,2.61,
2011-03-10 20:00:00+00:00,100,4.925,,15.59,3.4,3.4,5.47,,2.89,297.0,,110.0,20.0,303.9,,272.0,46.2,,24.0,46.0,3.1,3.17,2.06,
2011-03-10 20:15:00+00:00,100,4.225,,14.14,3.38,3.38,4.78,,2.82,304.5,,110.0,20.0,286.5,,262.1,35.4,,18.1,36.9,1.7,3.35,1.74,
2011-03-10 20:30:00+00:00,100,4.1,,13.78,3.3,3.3,4.65,,2.76,307.0,,110.0,20.0,284.8,,261.3,34.1,,17.4,35.9,1.6,3.36,1.69,
2011-03-10 20:45:00+00:00,100,4.775,,15.0,3.4,3.4,5.32,,2.71,304.5,,110.0,20.0,309.3,,275.5,48.7,,25.5,48.2,3.1,3.14,2.12,
2011-03-10 21:00:00+00:00,100,4.75,,14.26,3.3,3.3,5.3,,2.68,317.0,,110.0,20.0,324.9,,285.7,56.6,,29.5,56.3,3.5,3.0,2.08,
2011-03-10 21:15:00+00:00,100,3.975,,12.96,3.4,3.4,4.53,,2.66,328.8,,110.0,20.0,295.0,,267.9,39.1,,20.0,41.0,1.7,3.26,1.73,
2011-03-10 21:30:00+00:00,100,4.75,,13.04,3.25,3.25,5.3,,2.66,344.5,,110.0,20.0,366.3,,311.2,79.4,,41.8,77.5,4.9,2.75,2.25,
2011-03-10 21:45:00+00:00,100,4.25,,12.19,3.28,3.28,4.8,,2.67,364.5,,110.0,20.0,346.4,,300.5,66.4,,34.3,67.9,3.3,2.87,1.88,
2011-03-10 22:00:00+00:00,100,4.1,,11.82,3.4,3.4,4.65,,2.7,381.0,,110.0,20.0,343.4,,298.9,64.4,,33.1,66.6,3.0,2.88,1.81,
2011-03-10 22:15:00+00:00,100,4.45,,12.7,4.07,4.07,5.0,,2.74,419.5,,110.0,20.0,346.1,,302.0,63.9,,32.7,66.3,3.5,2.85,1.77,
2011-03-10 22:30:00+00:00,100,4.15,,12.51,3.38,3.38,4.7,,2.8,362.0,,110.0,20.0,325.8,,289.0,53.4,,27.1,56.5,2.5,3.01,1.65,
2011-03-10 22:45:00+00:00,100,4.125,,12.29,3.25,3.25,4.68,,2.87,352.0,,110.0,20.0,331.3,,291.1,58.1,,29.9,59.7,2.7,2.98,1.85,
2011-03-10 23:00:00+00:00,100,4.3,,12.8,4.03,4.03,4.85,,2.94,398.5,,110.0,20.0,326.9,,288.8,55.2,,28.4,56.8,2.8,2.98,1.83,
2011-03-10 23:15:00+00:00,100,4.475,,13.12,4.03,4.03,5.03,,3.02,404.5,,110.0,20.0,339.3,,298.9,58.8,,29.7,62.4,3.2,2.93,1.62,
2011-03-10 23:30:00+00:00,100,4.225,,12.32,3.28,3.28,4.78,,3.09,351.0,,110.0,20.0,340.2,,295.4,64.6,,33.6,64.9,3.2,2.92,2.01,
2011-03-10 23:45:00+00:00,100,4.25,,12.21,3.3,3.3,4.8,,3.15,359.5,,110.0,20.0,345.7,,299.1,67.3,,35.0,67.9,3.3,2.87,1.98,
2011-03-11 00:00:00+00:00,100,3.9,,11.73,3.3,3.3,4.45,,3.2,358.5,,110.0,20.0,326.0,,286.4,57.1,,29.5,58.3,2.4,3.01,1.9,
2011-03-11 00:15:00+00:00,100,4.2,,12.51,3.28,3.28,4.75,,3.23,351.0,,110.0,20.0,331.4,,290.9,58.6,,30.2,60.3,2.8,2.98,1.84,
