Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2023-11-27 14:05:00+00:00,65,9.125,32.47,4.22,,4.22,,,10.2,0.08,5.36,,,217.5,217.5,,,110.0,20.0,231.6,194.4,51.2,27.9,62.6,12.8,3.56,1.34
2023-11-27 14:10:00+00:00,95,9.275,32.54,3.22,,3.22,,,9.99,0.07,5.28,,,215.0,215.0,,,110.0,20.0,233.7,198.6,48.1,25.7,56.9,12.3,3.51,1.4
2023-11-27 14:15:00+00:00,95,9.1,32.44,2.87,,2.87,,,9.78,0.14,5.21,,,212.5,212.5,,,110.0,20.0,231.7,199.0,44.9,24.0,51.3,11.0,3.57,1.5
2023-11-27 14:20:00+00:00,95,9.05,32.05,3.0,,3.0,,,9.77,0.1,5.13,,,210.0,210.0,,,110.0,20.0,232.7,197.0,49.5,26.6,55.7,12.0,3.54,1.61
2023-11-27 14:25:00+00:00,95,8.82,31.23,3.18,,3.18,,,9.61,0.14,5.05,,,210.0,210.0,,,110.0,20.0,234.4,194.9,55.4,30.0,58.2,12.6,3.54,1.96
2023-11-27 14:30:00+00:00,95,8.54,29.88,2.48,,2.48,,,9.3,0.14,4.97,,,207.5,207.5,,,110.0,20.0,238.0,194.9,60.2,32.0,54.2,12.4,3.5,2.52
2023-11-27 14:35:00+00:00,60,8.425,28.91,2.58,,2.58,,,9.07,0.08,4.89,,,202.5,202.5,,,110.0,20.0,235.9,194.6,56.7,29.5,59.6,11.3,3.43,1.8
2023-11-27 14:40:00+00:00,95,8.4,28.8,2.66,,2.66,,,9.15,0.14,4.81,,,205.0,205.0,,,110.0,20.0,249.0,198.7,71.3,38.7,65.0,14.3,3.43,2.92
2023-11-27 14:45:00+00:00,95,8.26,28.51,2.48,,2.48,,,8.98,0.17,4.73,,,207.5,207.5,,,110.0,20.0,242.9,198.5,62.3,33.2,60.3,12.0,3.45,2.34
2023-11-27 14:50:00+00:00,95,8.1,28.22,2.7,,2.7,,,8.8,0.13,4.65,,,205.0,205.0,,,110.0,20.0,238.1,196.8,57.9,30.7,58.5,10.7,3.48,2.07
2023-11-27 14:55:00+00:00,90,7.875,27.36,2.73,,2.73,,,8.6,0.1,4.57,,,202.5,202.5,,,110.0,20.0,243.5,195.8,67.5,36.2,62.3,11.7,3.47,2.81
2023-11-27 15:00:00+00:00,85,7.525,26.16,2.48,,2.48,,,8.28,0.21,4.49,,,200.0,200.0,,,110.0,20.0,234.3,194.5,55.6,29.0,55.4,8.7,3.48,2.09
2023-11-27 15:05:00+00:00,85,7.525,24.72,1.85,,1.85,,,8.18,0.08,4.41,,,197.5,197.5,,,110.0,20.0,254.4,200.0,75.8,39.1,72.1,11.6,3.28,2.36
2023-11-27 15:10:00+00:00,65,7.945,24.97,2.03,,2.03,,,8.39,0.1,4.33,,,195.0,195.0,,,110.0,20.0,279.7,211.0,96.7,50.4,92.6,16.5,3.14,2.41
2023-11-27 15:15:00+00:00,90,7.945,25.96,2.0,,2.0,,,8.63,0.21,4.25,,,200.0,200.0,,,110.0,20.0,266.1,214.6,73.1,38.3,70.9,12.6,3.27,2.32
2023-11-27 15:20:00+00:00,95,7.8,26.59,2.1,,2.1,,,8.38,0.08,4.18,,,200.0,200.0,,,110.0,20.0,254.8,215.1,56.3,29.3,54.8,9.4,3.41,2.24
2023-11-27 15:25:00+00:00,95,7.595,26.69,2.13,,2.13,,,8.21,0.14,4.1,,,200.0,200.0,,,110.0,20.0,245.7,212.8,47.0,24.6,45.9,7.5,3.51,2.24
2023-11-27 15:30:00+00:00,95,7.385,26.7,2.1,,2.1,,,8.0,0.07,4.03,,,202.5,202.5,,,110.0,20.0,239.2,210.1,41.5,22.0,39.5,6.3,3.62,2.52
2023-11-27 15:35:00+00:00,95,7.0,25.98,1.6,,1.6,,,7.47,0.13,3.95,,,200.0,200.0,,,110.0,20.0,227.8,203.4,34.8,18.2,33.4,4.7,3.71,2.35
2023-11-27 15:40:00+00:00,85,6.44,24.07,1.89,,1.89,,,7.09,0.1,3.88,,,192.5,192.5,,,110.0,20.0,221.2,193.9,38.7,20.5,34.7,4.4,3.74,3.06
2023-11-27 15:45:00+00:00,95,5.67,21.72,1.92,,1.92,,,6.18,0.25,3.81,,,185.0,185.0,,,110.0,20.0,211.7,186.1,36.2,19.1,31.7,3.2,3.83,3.25
2023-11-27 15:50:00+00:00,65,4.85,19.26,2.08,,2.08,,,5.7,0.05,3.74,,,182.5,182.5,,,110.0,20.0,203.6,181.8,31.0,16.4,27.0,2.0,3.97,3.26
2023-11-27 15:55:00+00:00,90,4.34,16.93,1.64,,1.64,,,4.92,0.1,3.68,,,175.0,175.0,,,110.0,20.0,204.3,179.5,34.7,17.4,33.8,1.7,3.9,2.11
2023-11-27 16:00:00+00:00,70,3.5,13.85,1.82,,1.82,,,4.08,0.07,3.61,,,180.0,180.0,,,110.0,20.0,204.8,180.5,34.4,18.3,30.8,1.2,3.96,3.07
2023-11-27 16:05:00+00:00,0,4.975,15.09,1.8,,1.8,,,5.53,0.1,3.55,,,190.0,190.0,,,110.0,20.0,,,,,,,3.03,
2023-11-27 16:10:00+00:00,90,5.04,15.7,3.64,,3.64,,,5.59,0.21,3.49,,,310.0,310.0,,,110.0,20.0,306.3,265.8,58.5,30.6,58.7,4.1,3.12,2.04
2023-11-27 16:15:00+00:00,0,4.795,15.73,2.2,,2.2,,,5.45,0.28,3.43,,,267.5,267.5,,,110.0,20.0,,,,,,,3.28,
2023-11-27 16:20:00+00:00,95,4.65,14.96,1.77,,1.77,,,5.28,0.4,3.37,,,237.5,237.5,,,110.0,20.0,278.3,241.0,52.9,28.0,44.8,3.1,3.22,3.57
2023-11-27 16:25:00+00:00,100,4.725,14.73,1.82,,1.82,,,5.45,0.17,3.32,,,225.0,225.0,,,110.0,20.0,284.1,237.5,66.1,34.3,58.0,3.9,3.12,3.1
2023-11-27 16:30:00+00:00,100,4.83,15.06,2.07,,2.07,,,5.3,0.17,3.26,,,227.5,227.5,,,110.0,20.0,285.2,244.3,58.5,30.2,53.6,3.7,3.12,2.63
2023-11-27 16:35:00+00:00,90,4.85,15.55,1.8,,1.8,,,5.5,0.1,3.21,,,222.5,222.5,,,110.0,20.0,276.0,240.6,51.0,25.9,49.3,3.2,3.21,2.2
2023-11-27 16:40:00+00:00,90,4.935,15.67,1.82,,1.82,,,5.76,0.28,3.16,,,222.5,222.5,,,110.0,20.0,280.4,239.6,58.4,30.0,53.5,3.8,3.17,2.63
2023-11-27 16:45:00+00:00,90,5.04,15.73,1.78,,1.78,,,5.62,0.14,3.12,,,225.0,225.0,,,110.0,20.0,289.6,242.2,67.7,35.2,60.4,4.6,3.12,2.97
2023-11-27 16:50:00+00:00,100,4.95,16.19,1.77,,1.77,,,5.63,0.15,3.07,,,227.5,227.5,,,110.0,20.0,275.2,242.6,47.1,24.0,45.8,3.1,3.27,2.16
2023-11-27 16:55:00+00:00,100,5.075,16.54,1.78,,1.78,,,5.76,0.17,3.03,,,230.0,230.0,,,110.0,20.0,276.3,241.4,50.1,25.8,46.6,3.5,3.26,2.5
2023-11-27 17:00:00+00:00,95,5.18,16.83,2.1,,2.1,,,5.76,0.1,2.99,,,232.5,232.5,,,110.0,20.0,281.1,242.7,54.7,28.8,47.1,4.0,3.25,3.29
2023-11-27 17:05:00+00:00,95,5.1,16.96,1.83,,1.83,,,5.7,0.13,2.95,,,230.0,230.0,,,110.0,20.0,270.6,238.7,45.7,23.7,42.3,3.2,3.33,2.59
2023-11-27 17:10:00+00:00,95,5.075,17.07,2.13,,2.13,,,5.72,0.14,2.91,,,230.0,230.0,,,110.0,20.0,267.9,236.0,45.5,23.9,40.3,3.2,3.36,3.06
2023-11-27 17:15:00+00:00,100,4.9,16.89,2.0,,2.0,,,5.55,0.1,2.88,,,227.5,227.5,,,110.0,20.0,261.2,230.9,43.3,22.9,37.4,2.8,3.45,3.31
2023-11-27 17:20:00+00:00,95,4.7,16.14,1.6,,1.6,,,5.2,0.15,2.84,,,220.0,220.0,,,110.0,20.0,256.2,224.7,44.9,23.6,39.5,2.7,3.43,3.09
2023-11-27 17:25:00+00:00,100,4.515,15.52,1.78,,1.78,,,5.27,0.14,2.81,,,217.5,217.5,,,110.0,20.0,252.4,222.3,43.0,22.4,38.6,2.4,3.44,2.86
2023-11-27 17:30:00+00:00,95,4.48,15.08,1.82,,1.82,,,5.27,0.14,2.78,,,215.0,215.0,,,110.0,20.0,258.9,223.4,50.6,26.5,43.6,2.7,3.37,3.32
2023-11-27 17:35:00+00:00,95,4.2,14.99,1.8,,1.8,,,4.97,0.05,2.76,,,217.5,217.5,,,110.0,20.0,247.6,221.7,37.2,19.3,35.3,1.8,3.57,2.39
2023-11-27 17:40:00+00:00,90,4.48,14.14,1.92,,1.92,,,5.16,0.1,2.73,,,220.0,220.0,,,110.0,20.0,275.9,232.1,62.1,32.5,52.2,3.3,3.16,3.58
2023-11-27 17:45:00+00:00,95,4.235,13.35,1.86,,1.86,,,4.92,0.1,2.71,,,217.5,217.5,,,110.0,20.0,284.4,230.5,76.0,40.5,61.3,3.7,3.15,4.31
2023-11-27 17:50:00+00:00,100,4.075,13.04,2.03,,2.03,,,4.88,0.2,2.68,,,227.5,227.5,,,110.0,20.0,274.8,239.4,50.5,26.3,47.1,2.3,3.2,2.51
2023-11-27 17:55:00+00:00,95,4.13,13.26,1.82,,1.82,,,4.95,0.21,2.66,,,227.5,227.5,,,110.0,20.0,278.7,240.4,54.7,28.2,51.0,2.5,3.21,2.5
2023-11-27 18:00:00+00:00,95,4.235,13.13,1.64,,1.64,,,4.85,0.14,2.64,,,230.0,230.0,,,110.0,20.0,294.1,243.9,71.2,37.5,60.3,3.4,3.1,3.55
2023-11-27 18:05:00+00:00,90,4.075,13.35,1.8,,1.8,,,4.8,0.17,2.63,,,237.5,237.5,,,110.0,20.0,275.3,243.5,45.5,23.6,43.2,2.1,3.28,2.38
2023-11-27 18:10:00+00:00,90,4.095,12.89,1.78,,1.78,,,4.71,0.04,2.61,,,232.5,232.5,,,110.0,20.0,285.8,242.6,61.1,32.1,52.5,2.8,3.15,3.29
2023-11-27 18:15:00+00:00,90,4.095,12.51,1.58,,1.58,,,4.74,0.07,2.59,,,230.0,230.0,,,110.0,20.0,292.3,243.6,69.1,35.7,61.9,3.1,3.06,2.86
2023-11-27 18:20:00+00:00,100,4.05,12.43,1.9,,1.9,,,4.75,0.2,2.58,,,245.0,245.0,,,110.0,20.0,301.1,256.3,63.5,33.5,54.8,2.8,3.07,3.26
2023-11-27 18:25:00+00:00,100,4.095,12.67,1.82,,1.82,,,4.89,0.17,2.57,,,245.0,245.0,,,110.0,20.0,300.4,254.0,65.7,34.8,55.6,3.0,3.09,3.5
2023-11-27 18:30:00+00:00,100,4.235,12.86,1.92,,1.92,,,4.89,0.17,2.55,,,245.0,245.0,,,110.0,20.0,307.7,254.3,75.4,40.4,61.7,3.7,3.04,4.03
2023-11-27 18:35:00+00:00,95,4.2,13.16,2.42,,2.42,,,4.85,0.13,2.54,,,257.5,257.5,,,110.0,20.0,295.9,261.4,49.4,26.2,45.5,2.4,3.13,2.74
2023-11-27 18:40:00+00:00,95,4.235,13.6,1.82,,1.82,,,4.95,0.25,2.53,,,240.0,240.0,,,110.0,20.0,285.8,247.5,54.6,28.6,49.3,2.7,3.21,2.83
2023-11-27 18:45:00+00:00,95,4.2,13.42,1.78,,1.78,,,4.85,0.14,2.52,,,235.0,235.0,,,110.0,20.0,281.5,242.5,55.5,29.0,48.4,2.6,3.19,3.2
2023-11-27 18:50:00+00:00,95,4.05,13.41,1.83,,1.83,,,4.72,0.08,2.52,,,232.5,232.5,,,110.0,20.0,270.8,240.8,43.0,22.0,42.1,1.9,3.31,2.12
2023-11-27 18:55:00+00:00,95,4.27,13.6,1.82,,1.82,,,4.92,0.25,2.51,,,232.5,232.5,,,110.0,20.0,287.1,242.7,62.9,33.3,53.3,3.1,3.18,3.5
2023-11-27 19:00:00+00:00,100,4.2,13.78,2.48,,2.48,,,4.92,0.1,2.5,,,250.0,250.0,,,110.0,20.0,281.4,248.4,46.9,25.3,39.8,2.3,3.28,3.66
2023-11-27 19:05:00+00:00,100,4.1,13.78,1.77,,1.77,,,4.9,0.13,2.5,,,232.5,232.5,,,110.0,20.0,266.0,236.2,42.5,22.2,39.3,2.0,3.36,2.67
2023-11-27 19:10:00+00:00,100,4.2,13.6,1.72,,1.72,,,4.92,0.25,2.49,,,225.0,225.0,,,110.0,20.0,278.5,233.6,63.5,33.7,53.1,3.0,3.24,3.79
2023-11-27 19:15:00+00:00,100,4.2,13.6,2.1,,2.1,,,4.89,0.17,2.48,,,235.0,235.0,,,110.0,20.0,285.3,239.2,64.9,35.5,49.0,3.2,3.24,5.59
2023-11-27 19:20:00+00:00,100,4.05,13.5,1.8,,1.8,,,4.75,0.15,2.48,,,230.0,230.0,,,110.0,20.0,267.2,236.0,44.5,23.1,41.8,2.0,3.33,2.47
2023-11-27 19:25:00+00:00,100,4.06,13.6,1.82,,1.82,,,4.82,0.17,2.48,,,232.5,232.5,,,110.0,20.0,267.4,236.5,44.0,23.0,40.4,2.0,3.35,2.68
2023-11-27 19:30:00+00:00,95,3.85,13.28,1.64,,1.64,,,4.5,0.14,2.47,,,225.0,225.0,,,110.0,20.0,257.2,226.3,44.0,23.2,38.7,1.8,3.45,3.11
2023-11-27 19:35:00+00:00,70,3.475,12.74,1.83,,1.83,,,3.95,0.05,2.47,,,222.5,222.5,,,110.0,20.0,239.5,219.8,28.2,14.4,28.6,0.9,3.67,1.9
2023-11-27 19:40:00+00:00,100,3.57,12.4,1.82,,1.82,,,4.29,0.14,2.46,,,222.5,222.5,,,110.0,20.0,251.0,222.9,40.0,20.9,36.6,1.4,3.47,2.7
2023-11-27 19:45:00+00:00,100,3.43,11.76,1.82,,1.82,,,4.29,0.21,2.46,,,227.5,227.5,,,110.0,20.0,256.1,227.8,40.3,21.0,37.5,1.3,3.43,2.58
2023-11-27 19:50:00+00:00,95,3.4,11.0,1.88,,1.88,,,4.15,0.35,2.46,,,235.0,235.0,,,110.0,20.0,276.2,240.3,50.9,26.9,45.2,1.6,3.24,2.98
2023-11-27 19:55:00+00:00,90,3.605,11.4,1.78,,1.78,,,4.36,0.17,2.46,,,242.5,242.5,,,110.0,20.0,291.8,247.4,62.8,33.5,53.1,2.2,3.16,3.62
2023-11-27 20:00:00+00:00,95,3.395,11.38,1.78,,1.78,,,4.08,0.14,2.45,,,245.0,245.0,,,110.0,20.0,272.1,242.2,42.6,22.5,38.4,1.4,3.35,3.07
2023-11-27 20:05:00+00:00,95,3.225,10.87,1.77,,1.77,,,3.97,0.1,2.45,,,240.0,240.0,,,110.0,20.0,265.1,235.2,42.4,22.5,37.7,1.2,3.37,3.06
2023-11-27 20:10:00+00:00,100,3.045,10.27,1.82,,1.82,,,3.87,0.21,2.45,,,235.0,235.0,,,110.0,20.0,263.2,232.0,44.1,23.4,38.3,1.1,3.37,3.23
2023-11-27 20:15:00+00:00,100,3.01,9.91,1.82,,1.82,,,3.69,0.14,2.45,,,237.5,237.5,,,110.0,20.0,270.6,237.2,47.3,24.8,43.2,1.2,3.29,2.71
2023-11-27 20:20:00+00:00,100,2.85,9.33,2.08,,2.08,,,3.6,0.15,2.45,,,262.5,262.5,,,110.0,20.0,282.0,253.5,40.7,21.8,38.5,0.9,3.27,2.6
2023-11-27 20:25:00+00:00,100,2.87,8.99,1.78,,1.78,,,3.56,0.21,2.45,,,252.5,252.5,,,110.0,20.0,291.2,249.8,58.6,31.2,49.5,1.3,3.13,3.53
2023-11-27 20:30:00+00:00,100,3.08,8.6,1.86,,1.86,,,3.77,0.07,2.45,,,267.5,267.5,,,110.0,20.0,343.2,274.1,97.3,52.0,78.7,2.5,2.79,4.27
2023-11-27 20:35:00+00:00,90,2.9,8.38,1.77,,1.77,,,3.67,0.17,2.45,,,277.5,277.5,,,110.0,20.0,324.0,278.2,65.0,34.0,61.8,1.5,2.89,2.4
2023-11-27 20:40:00+00:00,95,3.045,8.3,1.89,,1.89,,,3.66,0.07,2.45,,,295.0,295.0,,,110.0,20.0,349.9,291.4,83.0,43.2,78.1,2.1,2.73,2.45
2023-11-27 20:45:00+00:00,100,3.15,8.43,1.78,,1.78,,,3.8,0.1,2.45,,,300.0,300.0,,,110.0,20.0,363.2,300.4,89.3,46.5,85.0,2.4,2.68,2.38
2023-11-27 20:50:00+00:00,100,2.925,8.43,1.85,,1.85,,,3.63,0.15,2.46,,,315.0,315.0,,,110.0,20.0,335.1,292.0,61.5,31.4,65.3,1.5,2.88,1.69
2023-11-27 20:55:00+00:00,100,3.15,8.66,1.82,,1.82,,,3.84,0.14,2.46,,,315.0,315.0,,,110.0,20.0,353.8,301.0,75.4,38.8,76.3,2.0,2.75,1.95
2023-11-27 21:00:00+00:00,100,3.185,8.72,1.82,,1.82,,,3.77,0.21,2.46,,,317.5,317.5,,,110.0,20.0,355.1,303.3,74.0,38.0,76.1,2.1,2.74,1.85
2023-11-27 21:05:00+00:00,100,3.2,8.75,1.73,,1.73,,,3.85,0.17,2.47,,,317.5,317.5,,,110.0,20.0,357.1,305.7,73.6,37.7,76.8,2.1,2.73,1.77
2023-11-27 21:10:00+00:00,90,3.36,8.85,1.78,,1.78,,,3.94,0.1,2.48,,,325.0,325.0,,,110.0,20.0,376.9,313.6,90.5,47.0,89.3,2.8,2.63,2.13
2023-11-27 21:15:00+00:00,100,3.22,9.12,2.0,,2.0,,,3.87,0.21,2.49,,,340.0,340.0,,,110.0,20.0,350.2,306.3,63.3,32.0,69.6,1.8,2.83,1.51
2023-11-27 21:20:00+00:00,65,3.425,9.31,1.8,,1.8,,,4.18,0.17,2.49,,,330.0,330.0,,,110.0,20.0,363.1,310.9,75.1,38.7,78.2,2.4,2.72,1.78
2023-11-27 21:25:00+00:00,95,3.465,9.48,1.82,,1.82,,,4.15,0.14,2.51,,,325.0,325.0,,,110.0,20.0,362.2,308.6,76.9,39.8,78.3,2.5,2.74,1.92
2023-11-27 21:30:00+00:00,100,3.465,9.45,1.82,,1.82,,,4.08,0.14,2.52,,,325.0,325.0,,,110.0,20.0,360.1,308.4,74.3,38.2,76.5,2.4,2.73,1.83
2023-11-27 21:35:00+00:00,100,3.225,9.48,1.85,,1.85,,,3.65,0.1,2.53,,,325.0,325.0,,,110.0,20.0,336.0,298.3,54.5,27.4,61.2,1.6,2.94,1.43
2023-11-27 21:40:00+00:00,100,3.29,9.61,2.17,,2.17,,,4.01,0.14,2.54,,,335.0,335.0,,,110.0,20.0,337.2,296.9,58.1,29.5,62.8,1.7,2.92,1.59
2023-11-27 21:45:00+00:00,100,3.5,9.69,1.86,,1.86,,,4.22,0.17,2.56,,,320.0,320.0,,,110.0,20.0,352.8,303.8,70.4,36.2,72.3,2.4,2.77,1.85
2023-11-27 21:50:00+00:00,95,3.175,9.41,1.88,,1.88,,,3.7,0.05,2.58,,,317.5,317.5,,,110.0,20.0,330.1,292.1,54.7,27.9,59.5,1.5,2.96,1.57
2023-11-27 21:55:00+00:00,100,3.36,9.54,1.64,,1.64,,,3.9,0.25,2.6,,,307.5,307.5,,,110.0,20.0,343.3,297.6,65.7,33.8,67.6,2.0,2.84,1.84
2023-11-27 22:00:00+00:00,100,3.465,9.62,1.82,,1.82,,,4.15,0.14,2.62,,,315.0,315.0,,,110.0,20.0,351.9,303.3,69.8,35.8,72.0,2.3,2.78,1.82
2023-11-27 22:05:00+00:00,100,3.5,9.72,1.8,,1.8,,,4.28,0.17,2.64,,,315.0,315.0,,,110.0,20.0,352.3,304.6,68.8,35.2,71.8,2.3,2.78,1.75
2023-11-27 22:10:00+00:00,95,3.535,9.82,1.82,,1.82,,,4.29,0.21,2.66,,,315.0,315.0,,,110.0,20.0,351.2,302.0,70.6,36.4,71.8,2.4,2.78,1.92
2023-11-27 22:15:00+00:00,100,3.36,9.86,1.78,,1.78,,,4.15,0.25,2.69,,,307.5,307.5,,,110.0,20.0,333.3,294.4,56.1,28.5,60.3,1.7,2.93,1.6
2023-11-27 22:20:00+00:00,100,3.325,9.76,1.77,,1.77,,,4.15,0.1,2.71,,,307.5,307.5,,,110.0,20.0,333.0,292.0,59.0,30.3,61.8,1.8,2.93,1.76
2023-11-27 22:25:00+00:00,100,3.5,9.85,1.82,,1.82,,,4.32,0.28,2.74,,,307.5,307.5,,,110.0,20.0,344.6,298.4,66.3,34.0,68.0,2.2,2.82,1.85
2023-11-27 22:30:00+00:00,100,3.5,10.03,1.61,,1.61,,,4.26,0.25,2.77,,,300.0,300.0,,,110.0,20.0,340.6,297.4,62.2,31.6,64.8,2.1,2.87,1.74
2023-11-27 22:35:00+00:00,100,3.5,10.19,1.8,,1.8,,,4.13,0.15,2.8,,,307.5,307.5,,,110.0,20.0,335.3,296.0,56.8,28.7,61.2,1.9,2.91,1.58
2023-11-27 22:40:00+00:00,100,3.5,10.35,1.89,,1.89,,,4.22,0.28,2.83,,,310.0,310.0,,,110.0,20.0,331.2,293.7,54.3,27.5,58.5,1.8,2.96,1.59
2023-11-27 22:45:00+00:00,95,3.605,10.42,1.64,,1.64,,,4.39,0.28,2.86,,,297.5,297.5,,,110.0,20.0,336.8,293.7,62.0,31.7,63.3,2.2,2.89,1.86
2023-11-27 22:50:00+00:00,50,3.25,10.02,1.85,,1.85,,,4.07,0.03,2.89,,,302.5,302.5,,,110.0,20.0,315.8,282.6,47.8,24.4,51.5,1.4,3.08,1.62
2023-11-27 22:55:00+00:00,100,3.605,10.55,1.89,,1.89,,,4.39,0.21,2.92,,,302.5,302.5,,,110.0,20.0,333.1,290.7,60.9,31.5,61.7,2.2,2.93,1.94
2023-11-27 23:00:00+00:00,100,3.605,10.6,1.64,,1.64,,,4.36,0.21,2.95,,,290.0,290.0,,,110.0,20.0,328.4,288.6,57.2,29.2,58.7,2.0,2.94,1.83
2023-11-27 23:05:00+00:00,100,3.5,10.72,1.88,,1.88,,,4.03,0.1,2.98,,,297.5,297.5,,,110.0,20.0,317.7,285.1,47.2,23.7,51.6,1.6,3.06,1.53
2023-11-27 23:10:00+00:00,100,3.745,10.88,1.68,,1.68,,,4.29,0.14,3.02,,,290.0,290.0,,,110.0,20.0,331.2,289.0,60.7,31.2,61.0,2.3,2.9,1.98
2023-11-27 23:15:00+00:00,100,3.815,11.1,1.61,,1.61,,,4.47,0.14,3.05,,,282.5,282.5,,,110.0,20.0,331.5,286.7,64.2,33.2,62.6,2.5,2.91,2.18
2023-11-27 23:20:00+00:00,75,3.7,11.14,1.65,,1.65,,,4.47,0.05,3.08,,,282.5,282.5,,,110.0,20.0,320.1,281.3,55.6,28.9,55.2,2.1,3.01,2.08
2023-11-27 23:25:00+00:00,100,3.885,11.22,1.72,,1.72,,,4.47,0.14,3.11,,,277.5,277.5,,,110.0,20.0,332.9,282.2,72.2,37.9,65.1,3.0,2.89,2.86
2023-11-27 23:30:00+00:00,90,3.955,11.24,1.75,,1.75,,,4.57,0.07,3.13,,,275.0,275.0,,,110.0,20.0,340.4,285.2,78.3,41.0,68.4,3.3,2.84,3.09
2023-11-27 23:35:00+00:00,70,3.875,11.46,1.6,,1.6,,,4.47,0.05,3.16,,,270.0,270.0,,,110.0,20.0,319.6,279.9,57.0,29.1,56.1,2.3,2.96,2.09
2023-11-27 23:40:00+00:00,100,3.99,11.77,1.54,,1.54,,,4.68,0.1,3.18,,,265.0,265.0,,,110.0,20.0,322.1,275.8,66.1,34.2,61.4,2.8,2.95,2.53
2023-11-27 23:45:00+00:00,100,3.99,11.98,1.78,,1.78,,,4.64,0.1,3.21,,,267.5,267.5,,,110.0,20.0,315.7,274.1,59.3,31.0,54.5,2.6,3.0,2.65
2023-11-27 23:50:00+00:00,100,3.775,12.05,1.7,,1.7,,,4.6,0.1,3.23,,,262.5,262.5,,,110.0,20.0,296.0,264.4,45.3,23.4,44.6,1.8,3.19,2.1
2023-11-27 23:55:00+00:00,100,3.955,12.07,1.64,,1.64,,,4.61,0.21,3.25,,,255.0,255.0,,,110.0,20.0,305.8,263.1,60.8,31.7,55.0,2.6,3.05,2.79
2023-11-28 00:00:00+00:00,100,3.885,12.05,2.03,,2.03,,,4.57,0.28,3.27,,,262.5,262.5,,,110.0,20.0,302.5,263.4,55.5,29.3,48.9,2.3,3.1,3.1
2023-11-28 00:05:00+00:00,90,3.9,11.97,1.55,,1.55,,,4.53,0.05,3.28,,,247.5,247.5,,,110.0,20.0,297.3,256.7,57.8,30.0,53.3,2.4,3.07,2.6
2023-11-28 00:10:00+00:00,100,3.85,11.78,1.54,,1.54,,,4.47,0.14,3.29,,,242.5,242.5,,,110.0,20.0,300.2,251.3,69.4,36.3,61.4,2.8,3.06,3.07
2023-11-28 00:15:00+00:00,100,3.85,11.52,1.54,,1.54,,,4.5,0.17,3.3,,,240.0,240.0,,,110.0,20.0,308.3,252.7,78.7,41.4,68.1,3.1,2.99,3.35
2023-11-28 00:20:00+00:00,100,3.575,11.38,1.5,,1.5,,,4.07,0.15,3.3,,,242.5,242.5,,,110.0,20.0,285.8,250.8,50.1,25.7,48.8,1.7,3.18,2.16
2023-11-28 00:25:00+00:00,100,3.5,11.1,1.54,,1.54,,,4.18,0.17,3.31,,,240.0,240.0,,,110.0,20.0,283.6,247.4,51.7,26.3,49.9,1.7,3.17,2.19
2023-11-28 00:30:00+00:00,100,3.605,10.77,1.78,,1.78,,,4.32,0.14,3.31,,,252.5,252.5,,,110.0,20.0,308.2,262.4,65.1,33.7,59.5,2.3,2.99,2.65
2023-11-28 00:35:00+00:00,75,3.475,10.74,1.58,,1.58,,,4.15,0.15,3.3,,,252.5,252.5,,,110.0,20.0,298.7,262.9,51.3,26.0,51.6,1.7,3.09,1.93
2023-11-28 00:40:00+00:00,95,3.605,10.96,1.72,,1.72,,,4.26,0.17,3.3,,,265.0,265.0,,,110.0,20.0,308.7,270.7,54.3,27.8,52.9,1.9,3.04,2.16
2023-11-28 00:45:00+00:00,95,3.675,11.09,1.61,,1.61,,,4.29,0.17,3.29,,,265.0,265.0,,,110.0,20.0,310.6,271.2,56.2,28.9,54.1,2.1,3.02,2.25
2023-11-28 00:50:00+00:00,100,3.275,10.74,1.7,,1.7,,,3.97,0.05,3.27,,,265.0,265.0,,,110.0,20.0,287.7,261.3,37.9,19.4,39.3,1.1,3.28,1.8
2023-11-28 00:55:00+00:00,95,3.85,11.33,1.78,,1.78,,,4.5,0.14,3.26,,,267.5,267.5,,,110.0,20.0,323.5,274.5,69.6,36.7,61.1,2.8,2.94,3.13
2023-11-28 01:00:00+00:00,100,3.78,11.63,1.78,,1.78,,,4.47,0.17,3.24,,,267.5,267.5,,,110.0,20.0,306.8,268.8,54.3,28.3,50.4,2.1,3.08,2.56
2023-11-28 01:05:00+00:00,70,3.6,11.68,1.75,,1.75,,,4.43,0.05,3.22,,,262.5,262.5,,,110.0,20.0,292.7,260.0,46.6,24.6,44.0,1.7,3.24,2.53
2023-11-28 01:10:00+00:00,100,3.57,11.85,1.78,,1.78,,,4.29,0.17,3.19,,,257.5,257.5,,,110.0,20.0,281.7,254.9,38.5,19.9,38.7,1.4,3.32,1.99
2023-11-28 01:15:00+00:00,100,3.885,11.93,1.86,,1.86,,,4.5,0.1,3.17,,,255.0,255.0,,,110.0,20.0,304.6,259.1,64.4,34.2,54.5,2.6,3.07,3.51
2023-11-28 01:20:00+00:00,70,3.9,11.95,1.8,,1.8,,,4.53,0.05,3.14,,,252.5,252.5,,,110.0,20.0,300.5,259.7,57.9,30.4,51.6,2.4,3.06,2.93
