Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2012-08-14 21:00:00+00:00,100,5.65,,18.02,4.7,,4.7,6.2,,4.37,,319.0,,,110.0,20.0,304.4,272.9,45.8,23.7,45.8,4.0,3.19,2.0
2012-08-14 21:15:00+00:00,100,5.725,,17.97,2.67,,2.67,6.28,,4.26,,253.0,,,110.0,20.0,301.1,259.6,58.8,31.8,51.8,5.3,3.14,3.83
2012-08-14 21:45:00+00:00,100,5.375,,17.02,2.45,,2.45,5.93,,4.06,,259.0,,,110.0,20.0,300.8,262.3,54.8,29.4,49.3,4.4,3.17,3.36
2012-08-14 22:00:00+00:00,100,5.2,,15.71,3.1,4.9,3.1,5.78,0.03,3.97,3.33,282.0,,105.0,110.0,20.0,323.0,278.7,63.2,34.1,57.1,4.7,3.02,3.34
2012-08-14 22:15:00+00:00,100,5.175,,15.56,2.13,3.72,3.4,5.72,,3.88,2.13,294.0,,103.0,110.0,20.0,325.2,282.4,61.4,32.7,57.8,4.5,3.01,2.66
2012-08-14 22:30:00+00:00,100,4.5,,14.85,4.0,,4.0,5.07,0.03,3.8,,322.5,,,110.0,20.0,289.8,263.2,38.5,19.9,39.2,2.1,3.3,1.91
2012-08-14 22:45:00+00:00,100,4.85,,14.39,3.33,,3.33,5.4,,3.73,,309.0,,,110.0,20.0,327.8,284.9,61.8,32.5,60.3,4.0,2.97,2.24
2012-08-14 23:00:00+00:00,100,4.9,,14.06,2.15,,2.15,5.5,0.05,3.66,,288.0,,,110.0,20.0,341.2,286.8,77.6,41.3,71.6,5.1,2.87,2.95
2012-08-14 23:15:00+00:00,100,4.875,,13.98,2.67,,2.67,5.45,0.03,3.59,,317.0,,,110.0,20.0,348.0,297.1,73.2,38.5,71.2,4.8,2.87,2.28
2012-08-14 23:30:00+00:00,100,4.8,,13.73,2.6,2.97,3.45,5.35,,3.52,2.6,349.0,,105.0,110.0,20.0,348.0,299.5,70.1,36.5,70.0,4.4,2.86,2.04
2012-08-14 23:45:00+00:00,100,4.375,,13.31,2.9,,2.9,4.93,,3.46,,335.0,,,110.0,20.0,324.9,287.4,54.6,27.6,58.2,2.8,3.04,1.6
2012-08-15 00:00:00+00:00,100,4.75,,13.02,2.67,,2.67,5.3,,3.39,,328.0,,,110.0,20.0,365.2,306.2,84.7,44.9,81.2,5.3,2.74,2.45
2012-08-15 00:15:00+00:00,100,4.475,,12.88,2.85,,2.85,5.03,,3.33,,337.0,,,110.0,20.0,346.3,298.2,69.5,36.1,70.3,3.8,2.88,1.96
2012-08-15 00:30:00+00:00,100,4.275,,12.86,1.98,2.22,2.6,4.82,,3.26,1.98,328.0,,105.0,110.0,20.0,327.5,288.9,56.3,28.6,60.0,2.8,3.01,1.61
2012-08-15 00:45:00+00:00,100,4.75,,13.48,2.67,3.5,3.4,5.38,0.08,3.2,2.67,335.0,,104.0,110.0,20.0,347.7,297.0,73.1,38.4,71.6,4.5,2.84,2.22
2012-08-15 01:15:00+00:00,100,4.45,,13.38,2.85,4.0,3.6,5.05,0.05,3.09,2.85,328.0,,100.0,110.0,20.0,321.8,280.9,59.0,30.8,58.9,3.2,3.01,2.05
2012-08-15 01:30:00+00:00,100,4.475,,13.16,2.42,3.85,3.4,5.03,,3.05,2.42,305.0,,98.0,110.0,20.0,335.3,285.3,71.7,38.1,68.2,4.0,2.94,2.54
2012-08-15 01:45:00+00:00,0,,,,2.45,3.72,,,,,2.45,,,100.0,,,,,,,,,,
2012-08-15 02:00:00+00:00,0,,,,2.78,3.85,,,,,2.78,,,100.0,,,,,,,,,,
2012-08-15 02:30:00+00:00,100,4.325,,13.03,3.4,,3.4,4.88,,3.05,,317.0,,,110.0,20.0,317.8,272.7,64.8,34.0,64.4,3.3,3.01,2.12
2012-08-15 02:45:00+00:00,100,4.15,,13.32,2.72,,2.72,4.7,,3.1,,292.0,,,110.0,20.0,295.4,257.8,53.9,28.1,55.6,2.6,3.21,1.88
2012-08-15 03:00:00+00:00,100,4.25,,12.26,2.2,,2.2,4.8,,3.18,,268.0,,,110.0,20.0,325.6,260.6,92.2,49.5,84.2,4.6,2.88,3.18
2012-08-15 03:15:00+00:00,70,4.3,,13.16,2.5,,2.5,4.85,,3.28,,278.0,,,110.0,20.0,299.8,249.1,71.6,38.3,72.5,3.8,3.06,2.11
2012-08-15 03:30:00+00:00,50,4.45,,13.52,2.95,,2.95,5.0,,3.4,,298.0,,,110.0,20.0,295.0,240.2,75.8,40.5,83.1,4.3,3.04,1.72
2012-08-15 04:00:00+00:00,70,5.825,,21.2,3.1,,3.1,6.38,,3.69,,254.0,,,110.0,20.0,235.1,205.2,39.8,22.3,56.7,4.4,3.64,1.0
2012-08-15 04:15:00+00:00,50,6.1,,21.12,2.55,3.85,4.0,6.65,,3.84,2.55,240.0,,120.0,110.0,20.0,233.3,189.2,58.9,31.9,68.7,6.5,3.46,1.55
2012-08-15 04:30:00+00:00,50,6.35,,21.84,2.55,4.7,4.68,6.9,,3.99,2.55,255.0,,114.0,110.0,20.0,232.4,184.3,63.7,34.5,74.0,7.6,3.44,1.59
2012-08-15 04:45:00+00:00,70,5.95,,22.89,3.42,,3.42,6.5,,4.14,,239.0,,,110.0,20.0,210.3,181.7,34.1,21.2,56.7,4.5,3.85,1.0
2012-08-15 05:00:00+00:00,50,6.15,,22.19,2.8,3.85,3.55,6.7,,4.28,2.8,242.0,,109.0,110.0,20.0,222.4,182.0,50.8,30.2,71.7,6.5,3.61,1.16
2012-08-15 05:15:00+00:00,100,7.906,3.43,26.72,3.13,,3.13,8.45,,4.41,,215.0,222.0,,110.0,20.0,256.3,218.9,48.7,29.2,61.4,10.2,3.38,1.47
2012-08-15 05:30:00+00:00,70,5.65,,21.4,4.38,,4.38,6.22,0.03,4.52,,253.0,,,110.0,20.0,202.0,157.2,55.2,32.0,71.3,5.7,3.79,1.47
2012-08-15 06:00:00+00:00,50,7.15,,24.49,3.42,6.43,5.9,7.7,,4.7,3.42,255.0,,100.0,110.0,20.0,227.4,168.1,79.6,43.9,87.2,12.0,3.42,1.91
2012-08-15 06:15:00+00:00,50,6.825,,23.22,5.53,6.4,5.68,7.38,,4.77,5.53,263.0,,101.0,110.0,20.0,225.1,164.2,80.3,44.6,90.4,11.1,3.4,1.82
2012-08-15 06:30:00+00:00,100,6.713,4.39,25.79,3.55,,3.55,7.25,,4.83,,196.0,242.0,,110.0,20.0,209.4,182.8,29.4,24.5,43.0,6.4,3.85,1.4
2012-08-15 06:45:00+00:00,0,5.9,4.3,22.05,3.92,4.65,4.15,6.45,,,3.92,228.0,234.0,108.0,110.0,20.0,,,,,,,3.74,
2012-08-15 07:00:00+00:00,50,6.45,,19.6,3.22,5.63,4.32,7.0,,4.94,3.22,243.0,,102.0,110.0,20.0,273.2,171.6,139.0,76.7,154.8,16.6,3.04,2.04
2012-08-15 07:15:00+00:00,0,,,,4.3,5.35,,,,,4.3,,,110.0,,,,,,,,,,
2012-08-15 07:30:00+00:00,0,,,,4.3,6.43,,,,,4.3,,,110.0,,,,,,,,,,
2012-08-15 07:45:00+00:00,0,,,,3.58,6.43,,,,,3.58,,,106.0,,,,,,,,,,
2012-08-15 08:00:00+00:00,50,6.375,,18.69,3.42,4.68,6.15,6.95,0.03,5.19,3.42,410.0,,106.0,110.0,20.0,250.5,160.4,119.1,66.8,131.7,14.2,2.93,2.0
2012-08-15 08:15:00+00:00,70,6.45,,20.94,5.03,,5.03,7.0,,5.26,,314.0,,,110.0,20.0,230.6,157.0,79.7,48.1,119.8,10.9,3.25,1.14
2012-08-15 08:30:00+00:00,70,6.775,,20.11,4.97,,4.97,7.32,,5.34,,309.0,,,110.0,20.0,261.1,169.9,107.7,63.1,124.1,15.5,2.97,1.61
2012-08-15 08:45:00+00:00,0,6.875,4.47,20.43,4.07,,4.07,7.43,,,,185.0,329.0,,110.0,20.0,,,,,,,2.97,
2012-08-15 09:00:00+00:00,70,7.2,,21.85,5.85,,5.85,7.82,0.08,5.49,,329.0,,,110.0,20.0,251.8,165.1,106.6,60.4,123.9,16.6,3.03,1.6
2012-08-15 09:15:00+00:00,50,7.5,,24.45,3.85,4.7,5.63,8.05,,5.57,3.85,314.0,,108.0,110.0,20.0,234.1,164.5,77.0,45.3,121.6,13.9,3.26,1.01
2012-08-15 09:30:00+00:00,0,7.475,4.75,23.84,4.5,,4.5,8.05,0.03,,,265.0,299.0,,110.0,20.0,,,,,,,3.19,
2012-08-15 09:45:00+00:00,70,7.625,,23.93,5.82,,5.82,8.2,0.03,5.69,,297.0,,,110.0,20.0,246.6,166.6,98.2,55.8,114.1,17.3,3.14,1.58
2012-08-15 10:00:00+00:00,50,7.275,,23.9,4.3,5.93,6.25,7.85,0.03,5.74,4.3,313.0,,110.0,110.0,20.0,218.0,150.8,81.2,45.3,110.2,12.8,3.29,1.29
2012-08-15 10:15:00+00:00,0,7.675,5.0,23.83,4.75,,4.75,8.23,,,,315.0,308.0,,110.0,20.0,,,,,,,3.11,
2012-08-15 10:30:00+00:00,50,7.75,,23.39,5.53,6.07,6.53,8.3,,5.81,5.53,330.0,,103.0,110.0,20.0,261.5,170.1,119.3,66.6,131.5,21.0,3.02,1.86
2012-08-15 10:45:00+00:00,70,7.825,,24.02,6.03,,6.03,8.4,0.03,5.82,,315.0,,,110.0,20.0,252.2,169.3,101.2,57.4,117.7,18.7,3.07,1.54
2012-08-15 11:00:00+00:00,50,7.9,,23.22,3.85,6.4,6.7,8.45,,5.82,3.85,337.0,,106.0,110.0,20.0,287.5,181.0,142.7,79.4,156.0,25.9,2.94,1.99
2012-08-15 11:15:00+00:00,50,8.05,,23.27,6.38,,6.38,8.6,,5.81,,337.0,,,110.0,20.0,281.2,180.9,129.5,72.3,140.5,24.7,2.89,1.82
2012-08-15 11:30:00+00:00,70,8.35,,25.12,6.05,,6.05,8.9,,5.79,,322.0,,,110.0,20.0,267.2,181.4,105.8,59.9,118.0,22.4,3.01,1.58
2012-08-15 11:45:00+00:00,70,8.275,,25.36,5.82,,5.82,8.82,,5.76,,302.0,,,110.0,20.0,261.2,180.1,100.7,57.3,112.5,21.0,3.07,1.62
2012-08-15 12:00:00+00:00,50,8.475,,25.61,4.3,6.43,6.53,9.02,,5.72,4.3,311.0,,105.0,110.0,20.0,265.7,179.2,111.8,62.1,121.5,23.6,3.02,1.77
2012-08-15 12:15:00+00:00,50,8.55,,25.48,4.18,4.85,5.57,9.1,,5.68,4.18,303.0,,107.0,110.0,20.0,273.6,190.8,104.5,59.6,112.4,23.4,2.98,1.72
2012-08-15 12:30:00+00:00,0,,,,5.55,6.43,,,,,5.55,,,107.0,,,,,,,,,,
2012-08-15 12:45:00+00:00,70,8.85,,27.28,5.97,,5.97,9.4,,5.6,,296.0,,,110.0,20.0,263.9,187.2,98.3,55.2,107.1,23.2,3.08,1.69
2012-08-15 13:00:00+00:00,50,8.875,,27.24,3.55,4.93,5.53,9.43,,5.56,3.55,287.0,,108.0,110.0,20.0,269.2,192.8,99.2,56.3,105.2,23.8,3.07,1.83
2012-08-15 13:15:00+00:00,50,9.175,,28.22,3.47,4.85,4.63,9.73,,5.53,3.47,292.0,,110.0,110.0,20.0,278.9,213.2,87.4,51.8,89.6,23.7,3.08,2.07
2012-08-15 13:30:00+00:00,0,8.85,4.63,27.93,3.42,4.65,4.15,9.4,,,3.42,255.0,283.0,115.0,110.0,20.0,,,,,,,3.16,
2012-08-15 13:45:00+00:00,100,8.232,4.56,27.87,3.97,,3.97,8.77,,5.5,,242.0,289.0,,110.0,20.0,261.3,230.8,36.2,25.7,55.8,10.3,3.39,1.18
2012-08-15 14:00:00+00:00,50,9.0,,29.11,3.45,4.6,5.13,9.57,0.03,5.5,3.45,284.0,,115.0,110.0,20.0,255.2,198.7,72.0,41.9,88.8,18.8,3.23,1.36
2012-08-15 14:15:00+00:00,100,8.887,4.26,28.49,2.92,3.47,3.92,9.43,,5.51,3.03,235.0,274.0,115.0,100.5,10.3,265.3,213.6,69.3,42.2,82.4,18.3,3.21,1.64
2012-08-15 14:30:00+00:00,50,8.675,,28.09,3.13,4.78,5.13,9.25,0.03,5.54,3.13,274.0,,105.0,110.0,20.0,253.1,193.8,76.4,43.5,90.3,17.9,3.24,1.48
2012-08-15 14:45:00+00:00,50,8.4,,27.02,3.55,4.07,4.18,8.98,0.03,5.58,3.55,268.0,,104.0,110.0,20.0,259.8,205.1,73.1,43.0,78.9,16.7,3.22,1.92
2012-08-15 15:00:00+00:00,50,8.25,,27.0,3.4,4.05,3.92,8.88,0.08,5.63,3.4,263.0,,103.0,110.0,20.0,254.2,204.6,66.6,39.4,74.4,14.8,3.27,1.83
2012-08-15 15:15:00+00:00,70,8.25,,25.56,4.1,,4.1,8.8,,5.68,,263.0,,,110.0,20.0,272.9,204.8,93.3,52.7,96.6,19.2,3.1,2.11
2012-08-15 15:30:00+00:00,100,7.95,,26.19,2.55,2.63,2.85,8.5,,5.74,2.55,233.0,,120.0,100.6,10.5,255.3,206.9,65.8,38.2,71.3,13.4,3.29,1.94
2012-08-15 15:45:00+00:00,50,7.625,,24.74,2.85,3.7,3.67,8.18,,5.8,2.85,253.0,,105.0,110.0,20.0,256.1,202.0,73.5,42.0,79.6,13.3,3.24,1.92
2012-08-15 16:15:00+00:00,70,7.9,,25.52,2.1,2.3,3.55,8.45,,5.91,2.1,264.0,,115.0,101.1,10.9,262.6,210.5,70.5,40.9,77.3,14.1,3.23,1.85
2012-08-15 16:30:00+00:00,70,8.2,,26.28,3.03,,3.03,8.75,,5.94,,249.0,,,110.0,20.0,272.4,218.0,76.5,42.3,78.0,15.3,3.2,2.16
2012-08-15 16:45:00+00:00,70,8.05,,27.48,2.65,,2.65,8.6,,5.96,,244.0,,,110.0,20.0,255.5,220.8,48.8,27.1,55.8,9.8,3.41,1.56
2012-08-15 17:00:00+00:00,70,7.975,,26.1,2.65,,2.65,8.52,,5.96,,239.0,,,110.0,20.0,266.9,224.2,60.6,33.0,64.5,11.4,3.27,1.84
2012-08-15 17:15:00+00:00,70,8.0,,26.13,2.1,,2.1,8.68,0.13,5.95,,234.0,,,110.0,20.0,273.3,229.1,63.0,33.9,62.8,11.6,3.27,2.21
2012-08-15 17:30:00+00:00,70,8.125,,25.82,2.13,,2.13,8.68,,5.91,,234.0,,,110.0,20.0,284.5,236.5,68.5,36.4,66.0,12.5,3.18,2.45
2012-08-15 17:45:00+00:00,70,8.05,,25.41,2.5,,2.5,8.6,,5.86,,234.0,,,110.0,20.0,290.9,242.5,68.8,36.5,64.0,12.2,3.16,2.84
2012-08-15 18:00:00+00:00,100,7.825,,24.52,2.63,,2.63,8.4,0.03,5.79,,239.0,,,110.0,20.0,294.4,247.4,66.8,35.4,61.5,11.1,3.13,2.98
2012-08-15 18:15:00+00:00,100,7.625,,23.39,2.65,,2.65,8.18,,5.7,,239.0,,,110.0,20.0,307.0,251.8,78.0,41.7,69.3,12.3,3.07,3.6
2012-08-15 18:30:00+00:00,100,7.475,,22.78,1.98,,1.98,8.02,,5.6,,245.0,,,110.0,20.0,311.5,259.8,73.6,38.9,67.5,11.1,3.05,2.99
2012-08-15 18:45:00+00:00,100,7.375,,22.14,1.98,,1.98,7.93,,5.49,,250.0,,,110.0,20.0,319.2,265.9,75.9,40.1,69.8,11.1,3.0,2.94
2012-08-15 19:00:00+00:00,100,7.4,,22.11,1.98,2.28,2.8,7.95,,5.37,1.98,259.0,,105.0,110.0,20.0,320.6,268.5,73.8,39.6,65.6,11.0,2.99,3.64
2012-08-15 19:15:00+00:00,100,7.475,,22.65,1.98,,1.98,8.02,,5.24,,249.0,,,110.0,20.0,315.4,265.3,71.4,37.7,65.7,10.8,3.03,2.94
2012-08-15 19:30:00+00:00,100,7.675,,14.98,2.78,,2.78,8.23,,5.11,,500.0,,,110.0,20.0,604.2,480.5,181.4,93.1,178.7,29.0,1.95,1.96
2012-08-15 19:45:00+00:00,100,7.5,,23.36,3.63,,3.63,8.05,,4.99,,254.0,,,110.0,20.0,308.2,265.4,60.7,32.8,53.6,9.4,3.12,3.8
2012-08-15 20:00:00+00:00,100,7.25,,24.78,4.4,,4.4,7.8,,4.86,,259.0,,,110.0,20.0,276.2,253.0,33.6,17.6,32.6,4.8,3.42,2.27
2012-08-15 20:15:00+00:00,100,6.325,,23.52,1.98,2.28,3.67,6.88,,4.73,1.98,245.0,,100.0,110.0,20.0,249.8,234.4,22.4,11.5,22.6,2.4,3.72,1.93
2012-08-15 20:30:00+00:00,0,7.575,,20.74,2.78,,2.78,8.13,,,,200.0,,,110.0,20.0,,,,,,,2.74,
2012-08-15 20:45:00+00:00,100,6.25,,20.69,2.25,,2.25,6.8,,4.49,,229.0,,,110.0,20.0,274.9,236.9,53.9,28.7,48.5,5.7,3.31,3.35
2012-08-15 21:00:00+00:00,100,5.675,,18.73,2.2,,2.2,6.22,,4.37,,224.0,,,110.0,20.0,272.8,232.9,56.5,30.3,50.3,5.0,3.3,3.59
2012-08-15 21:15:00+00:00,100,5.65,,16.83,2.2,,2.2,6.2,,4.26,,229.0,,,110.0,20.0,312.9,247.6,91.8,49.4,79.5,7.9,2.98,4.26
2012-08-15 21:30:00+00:00,100,5.45,,16.72,2.67,,2.67,6.0,,4.16,,249.0,,,110.0,20.0,307.8,259.5,68.2,37.1,58.8,5.6,3.07,4.44
2012-08-15 21:45:00+00:00,100,4.5,,15.16,2.88,,2.88,5.05,,4.06,,274.0,,,110.0,20.0,282.3,257.3,36.1,18.9,35.7,2.0,3.37,2.13
2012-08-15 22:00:00+00:00,100,4.5,,13.9,2.7,,2.7,5.05,,3.97,,280.0,,,110.0,20.0,311.5,271.7,56.9,30.5,52.4,3.2,3.09,3.0
2012-08-15 22:15:00+00:00,100,4.975,,14.42,3.15,,3.15,5.53,,3.88,,314.0,,,110.0,20.0,339.7,293.4,66.8,35.1,65.2,4.5,2.9,2.25
2012-08-15 22:30:00+00:00,100,5.0,,14.09,2.45,,2.45,5.55,,3.8,,299.0,,,110.0,20.0,351.9,295.6,80.4,43.0,74.3,5.5,2.82,2.93
2012-08-15 23:00:00+00:00,100,4.5,,13.62,2.75,,2.75,5.07,0.03,3.66,,315.0,,,110.0,20.0,324.6,285.9,56.1,29.0,57.3,3.1,3.03,1.89
2012-08-16 00:15:00+00:00,100,5.1,,14.37,3.8,,3.8,5.65,,3.33,,328.0,,,110.0,20.0,356.5,302.5,77.7,41.2,74.6,5.6,2.82,2.43
2012-08-16 00:30:00+00:00,100,4.825,,14.1,2.65,,2.65,5.38,,3.26,,298.0,,,110.0,20.0,335.0,285.2,71.3,38.0,66.9,4.6,2.92,2.72
2012-08-16 01:00:00+00:00,100,4.675,,13.89,2.47,,2.47,5.22,,3.14,,293.0,,,110.0,20.0,327.2,280.8,66.5,35.2,63.6,4.0,2.97,2.47
2012-08-16 01:15:00+00:00,100,4.65,,13.99,2.85,,2.85,5.2,,3.09,,302.0,,,110.0,20.0,324.7,280.5,63.6,33.5,61.8,3.8,3.01,2.29
2012-08-16 01:30:00+00:00,100,4.425,,13.33,3.08,,3.08,4.97,,3.05,,312.0,,,110.0,20.0,321.6,279.1,61.2,32.0,60.5,3.3,3.01,2.14
2012-08-16 01:45:00+00:00,100,4.8,,12.69,3.25,,3.25,5.35,,3.02,,328.0,,,110.0,20.0,392.1,317.1,107.3,57.7,98.4,6.9,2.64,3.08
2012-08-16 02:00:00+00:00,100,4.45,,13.2,3.0,,3.0,5.0,,3.01,,313.0,,,110.0,20.0,324.8,280.0,64.5,33.7,63.9,3.5,2.97,2.12
2012-08-16 02:15:00+00:00,100,4.525,,13.52,2.6,,2.6,5.07,,3.02,,299.0,,,110.0,20.0,320.6,276.0,64.3,33.7,63.4,3.6,2.99,2.16
2012-08-16 02:45:00+00:00,100,4.225,,13.4,3.1,,3.1,4.78,,3.1,,302.0,,,110.0,20.0,297.0,258.4,55.4,29.0,56.3,2.7,3.17,1.97
2012-08-16 03:00:00+00:00,100,4.35,,13.8,2.88,,2.88,4.9,,3.18,,280.0,,,110.0,20.0,290.8,250.4,57.6,30.4,58.1,3.1,3.17,2.07
2012-08-16 03:15:00+00:00,50,4.5,,14.81,2.9,,2.9,5.05,,3.28,,278.0,,,110.0,20.0,277.1,240.3,51.8,27.2,56.2,3.0,3.29,1.68
2012-08-16 03:30:00+00:00,70,4.5,,14.55,2.67,,2.67,5.05,,3.4,,254.0,,,110.0,20.0,271.8,226.4,63.6,34.2,65.6,3.7,3.23,2.04
2012-08-16 03:45:00+00:00,70,4.575,,15.29,3.08,,3.08,5.13,,3.54,,264.0,,,110.0,20.0,252.7,207.9,60.1,32.3,70.8,3.8,3.34,1.48
2012-08-16 04:00:00+00:00,70,4.5,,16.34,2.45,,2.45,5.05,,3.69,,243.0,,,110.0,20.0,228.0,195.9,40.8,23.9,59.1,2.8,3.63,1.06
2012-08-16 04:15:00+00:00,70,5.275,,17.01,3.05,,3.05,5.82,,3.84,,244.0,,,110.0,20.0,254.5,197.9,75.4,41.7,87.5,6.4,3.22,1.63
2012-08-16 04:30:00+00:00,70,5.4,,19.92,3.25,,3.25,5.95,,3.99,,258.0,,,110.0,20.0,222.4,188.2,40.3,24.5,66.2,4.2,3.69,1.0
2012-08-16 05:00:00+00:00,70,6.1,,20.06,3.1,,3.1,6.65,,4.28,,230.0,,,110.0,20.0,245.7,188.3,77.0,43.8,83.8,8.9,3.29,1.96
2012-08-16 05:15:00+00:00,100,6.256,3.34,19.69,2.17,2.25,3.22,6.8,,4.41,2.17,215.0,219.0,115.0,100.6,10.5,269.7,205.4,91.0,50.7,91.0,10.5,3.15,2.4
2012-08-16 05:30:00+00:00,70,6.65,,23.85,3.95,,3.95,7.22,0.03,4.52,,269.0,,,110.0,20.0,228.7,189.3,44.6,28.3,74.7,7.3,3.59,1.0
2012-08-16 05:45:00+00:00,100,6.682,3.47,23.48,3.38,,3.38,7.22,,4.61,,220.0,218.0,,110.0,20.0,237.3,200.7,54.4,31.5,57.3,7.8,3.52,2.0
2012-08-16 06:00:00+00:00,100,6.725,,21.28,3.4,,3.4,7.3,0.03,4.7,,204.0,,,110.0,20.0,253.7,186.3,85.6,49.4,97.4,12.1,3.16,1.7
2012-08-16 06:15:00+00:00,70,6.85,,23.99,4.25,,4.25,7.4,,4.77,,279.0,,,110.0,20.0,230.5,184.3,50.1,32.3,83.4,8.7,3.5,1.0
2012-08-16 06:30:00+00:00,0,6.9,3.92,23.85,3.6,,3.6,7.57,0.13,,,225.0,259.0,,110.0,20.0,,,,,,,3.46,
2012-08-16 06:45:00+00:00,100,6.363,4.36,22.38,3.97,,3.97,6.9,,4.89,,250.0,273.0,,110.0,20.0,243.7,214.9,33.8,25.1,40.1,6.1,3.52,1.98
2012-08-16 07:00:00+00:00,0,6.9,4.7,21.28,3.08,3.42,4.45,7.45,,,3.17,283.0,288.0,107.0,100.4,10.2,,,,,,,3.08,
2012-08-16 07:15:00+00:00,70,6.175,,21.27,4.63,,4.63,6.72,,5.0,,299.0,,,110.0,20.0,218.9,156.9,62.8,39.3,107.6,8.3,3.44,1.0
2012-08-16 07:30:00+00:00,100,7.488,4.66,22.69,3.1,3.2,3.92,8.07,0.05,5.06,3.1,219.0,318.0,120.0,100.7,10.4,277.9,213.7,71.1,52.2,120.1,16.2,3.04,1.11
2012-08-16 07:45:00+00:00,0,7.675,4.53,25.33,4.05,,4.05,8.23,,,,218.0,293.0,,110.0,20.0,,,,,,,3.3,
2012-08-16 08:30:00+00:00,100,7.613,4.43,28.75,3.22,3.7,4.03,8.15,,5.34,3.42,210.0,264.0,106.0,100.9,10.6,216.0,187.2,25.0,24.0,58.1,8.3,3.78,1.0
2012-08-16 08:45:00+00:00,50,8.225,,28.75,6.28,,6.28,8.85,0.08,5.41,,249.0,,,110.0,20.0,214.3,157.9,71.4,39.9,88.3,14.5,3.5,1.47
2012-08-16 09:00:00+00:00,50,7.475,,25.89,3.4,4.2,6.32,8.02,,5.49,3.4,265.0,,105.0,110.0,20.0,221.0,155.1,87.8,49.1,95.8,14.4,3.46,2.0
2012-08-16 09:15:00+00:00,70,6.9,,22.27,5.28,,5.28,7.45,,5.57,,283.0,,,110.0,20.0,233.3,157.1,92.6,53.4,108.3,13.5,3.23,1.65
2012-08-16 09:30:00+00:00,50,6.8,,18.62,6.7,,6.7,7.35,,5.63,,475.0,,,110.0,20.0,246.7,158.7,116.3,65.1,129.1,15.8,2.74,1.97
2012-08-16 09:45:00+00:00,70,6.7,,20.88,5.82,,5.82,7.28,0.03,5.69,,320.0,,,110.0,20.0,241.4,156.1,107.1,60.7,123.6,14.4,3.12,1.74
2012-08-16 10:00:00+00:00,70,6.525,,20.95,4.78,,4.78,7.07,,5.74,,324.0,,,110.0,20.0,237.2,160.0,76.3,49.4,124.6,11.5,3.21,1.04
2012-08-16 10:15:00+00:00,70,6.675,,19.08,5.28,,5.28,7.22,,5.78,,310.0,,,110.0,20.0,330.7,178.8,212.9,116.3,246.8,26.6,2.86,2.04
2012-08-16 10:30:00+00:00,70,6.4,,18.8,5.0,,5.0,6.95,,5.81,,368.0,,,110.0,20.0,256.8,161.0,99.7,61.7,140.0,13.6,2.94,1.22
2012-08-16 10:45:00+00:00,50,6.7,,17.86,4.45,6.25,6.1,7.25,,5.82,4.45,440.0,,105.0,110.0,20.0,298.5,173.2,161.7,90.9,181.2,21.3,2.67,1.87
2012-08-16 11:00:00+00:00,70,6.95,,19.44,5.78,,5.78,7.5,,5.82,,403.0,,,110.0,20.0,270.0,167.4,118.0,67.6,156.5,17.4,2.8,1.27
2012-08-16 11:15:00+00:00,70,7.35,,20.53,5.53,,5.53,7.9,,5.81,,374.0,,,110.0,20.0,285.5,181.7,120.4,70.2,138.8,20.3,2.79,1.48
2012-08-16 11:30:00+00:00,70,7.625,,23.11,5.55,,5.55,8.18,,5.79,,349.0,,,110.0,20.0,260.7,176.7,93.7,55.3,128.0,17.5,3.03,1.16
2012-08-16 11:45:00+00:00,0,7.85,4.45,23.33,4.1,,4.1,8.43,0.03,,,200.0,314.0,,110.0,20.0,,,,,,,2.97,
2012-08-16 12:00:00+00:00,70,8.15,,23.91,5.78,,5.78,8.7,,5.72,,308.0,,,110.0,20.0,278.4,184.7,120.7,68.1,128.6,23.9,2.93,1.87
2012-08-16 12:15:00+00:00,100,8.387,4.71,25.16,4.32,,4.32,8.93,,5.68,,310.0,319.0,,110.0,20.0,297.3,242.3,73.4,47.0,86.7,18.5,3.0,1.74
2012-08-16 12:30:00+00:00,50,8.7,,25.72,3.58,4.2,6.13,9.25,,5.64,3.58,307.0,,110.0,110.0,20.0,278.0,189.6,113.5,63.3,122.0,25.5,2.96,1.73
2012-08-16 12:45:00+00:00,70,8.525,,26.35,5.63,,5.63,9.07,,5.6,,303.0,,,110.0,20.0,261.7,189.1,88.9,51.3,103.5,20.3,3.09,1.46
2012-08-16 13:00:00+00:00,0,8.775,4.38,27.09,4.1,,4.1,9.32,,,,253.0,293.0,,110.0,20.0,,,,,,,3.09,
2012-08-16 13:15:00+00:00,50,8.275,,26.38,7.53,,7.53,8.82,,5.53,,333.0,,,110.0,20.0,230.2,165.5,84.2,46.1,97.7,16.8,3.19,1.62
2012-08-16 13:30:00+00:00,0,8.375,4.43,25.57,4.3,,4.3,9.07,0.15,,,290.0,289.0,,110.0,20.0,,,,,,,3.05,
2012-08-16 13:45:00+00:00,100,8.012,4.46,24.99,3.58,,3.58,8.55,,5.5,,214.0,293.0,,110.0,20.0,271.0,214.2,71.5,46.4,94.1,16.4,3.12,1.5
