Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2012-09-24 06:45:00+00:00,50,7.65,,28.64,5.75,,5.75,8.23,0.03,5.12,,257.5,,,110.0,20.0,207.1,163.3,51.6,28.4,77.4,9.3,3.74,1.0
2012-09-24 07:00:00+00:00,70,7.325,,28.27,4.63,,4.63,7.88,,5.22,,240.0,,,110.0,20.0,202.9,167.9,39.0,24.2,66.4,7.5,3.86,1.0
2012-09-24 07:15:00+00:00,70,7.55,,28.51,4.78,,4.78,8.1,,5.33,,240.0,,,110.0,20.0,206.6,168.5,43.7,26.6,71.2,8.7,3.78,1.0
2012-09-24 07:30:00+00:00,70,8.163,5.14,30.57,5.15,,5.15,8.7,,5.44,,245.0,245.0,,110.0,20.0,210.1,174.2,31.5,26.3,66.9,9.9,3.75,1.0
2012-09-24 07:45:00+00:00,70,9.1,,30.61,4.72,,4.72,9.65,,5.55,,243.5,,,110.0,20.0,241.0,189.3,68.0,39.4,78.9,17.8,3.36,1.63
2012-09-24 08:00:00+00:00,0,8.475,4.63,29.73,4.65,,4.65,9.02,,,,238.5,238.5,,110.0,20.0,,,,,,,3.51,
2012-09-24 08:15:00+00:00,70,8.55,,29.32,4.97,,4.97,9.1,,5.77,,248.5,,,110.0,20.0,231.0,179.2,65.5,38.3,83.3,15.3,3.43,1.37
2012-09-24 08:30:00+00:00,50,9.675,,29.95,6.15,,6.15,10.25,0.03,5.87,,270.0,,,110.0,20.0,264.6,191.1,97.3,53.8,104.3,26.9,3.1,1.77
2012-09-24 08:45:00+00:00,50,8.925,,30.51,3.75,4.38,6.15,9.48,,5.96,3.75,271.0,,107.0,110.0,20.0,229.8,174.5,67.1,37.7,98.2,16.5,3.42,1.04
2012-09-24 09:00:00+00:00,70,9.925,,32.13,6.0,,6.0,10.48,,6.03,,273.5,,,110.0,20.0,252.1,190.4,80.0,45.0,91.5,24.1,3.24,1.53
2012-09-24 09:15:00+00:00,70,10.1,,32.98,5.3,,5.3,10.65,,6.1,,268.5,,,110.0,20.0,252.8,198.5,71.0,41.3,81.5,23.2,3.27,1.58
2012-09-24 09:30:00+00:00,50,10.05,,33.52,6.15,,6.15,10.6,,6.14,,260.0,,,110.0,20.0,239.8,183.6,72.4,40.5,89.6,22.3,3.34,1.34
2012-09-24 09:45:00+00:00,70,9.925,,32.28,5.8,,5.8,10.48,,6.17,,255.0,,,110.0,20.0,248.8,185.6,83.8,47.0,90.4,24.9,3.25,1.8
2012-09-24 10:00:00+00:00,100,10.125,,32.01,4.53,,4.53,10.68,,6.17,,238.5,,,110.0,20.0,265.0,204.5,81.6,47.1,85.6,26.2,3.16,1.99
2012-09-24 10:15:00+00:00,0,10.3,6.13,32.11,6.15,,6.15,10.85,,,,263.8,264.4,,110.0,20.0,,,,,,,3.12,
2012-09-24 10:30:00+00:00,70,7.963,5.74,28.45,5.75,,5.75,8.5,,6.14,,263.5,263.5,,110.0,20.0,213.6,159.0,39.5,34.5,89.3,12.0,3.58,1.0
2012-09-24 10:45:00+00:00,50,9.9,,31.52,4.05,4.57,6.05,10.45,,6.11,4.05,263.5,,101.0,110.0,20.0,255.5,189.0,86.6,48.4,95.6,25.6,3.18,1.64
2012-09-24 11:00:00+00:00,50,10.025,,31.52,6.15,,6.15,10.57,,6.07,,273.5,,,110.0,20.0,261.1,191.7,91.3,50.9,98.0,27.5,3.14,1.74
2012-09-24 11:15:00+00:00,70,9.825,,31.26,5.85,,5.85,10.38,,6.03,,271.0,,,110.0,20.0,256.6,192.0,83.2,46.9,94.5,24.6,3.18,1.53
2012-09-24 11:30:00+00:00,70,8.3,,28.73,5.25,,5.25,8.85,,6.0,,261.0,,,110.0,20.0,226.8,174.7,61.6,36.6,92.6,14.0,3.46,1.04
2012-09-24 11:45:00+00:00,0,9.5,4.57,29.87,4.47,,4.47,10.05,,,,227.5,253.5,,110.0,20.0,,,,,,,3.14,
2012-09-24 12:00:00+00:00,50,8.55,,28.25,3.4,4.65,6.53,9.1,,5.95,3.4,282.5,,96.0,110.0,20.0,233.5,169.6,80.3,44.1,101.2,17.4,3.3,1.34
2012-09-24 12:15:00+00:00,70,7.875,,26.8,5.88,,5.88,8.43,,5.94,,289.5,,,110.0,20.0,225.3,165.9,69.1,38.9,107.1,13.3,3.4,1.0
2012-09-24 12:30:00+00:00,70,8.9,,29.7,5.75,,5.75,9.45,,5.95,,280.0,,,110.0,20.0,240.5,183.7,69.9,39.7,97.7,17.4,3.34,1.1
2012-09-24 12:45:00+00:00,70,10.275,,31.02,5.25,,5.25,10.82,,5.96,,273.5,,,110.0,20.0,282.3,212.7,93.5,52.6,97.5,30.0,3.02,1.85
2012-09-24 13:00:00+00:00,70,8.212,5.59,28.86,5.6,,5.6,8.75,,5.99,,280.0,280.6,,110.0,20.0,226.5,178.2,38.1,33.5,84.3,12.6,3.52,1.0
2012-09-24 13:15:00+00:00,70,9.85,,33.21,5.53,,5.53,10.4,,6.03,,263.5,,,110.0,20.0,240.4,193.0,60.8,34.2,85.9,18.5,3.37,1.04
2012-09-24 13:30:00+00:00,70,10.05,,30.45,3.2,3.7,4.3,10.6,,6.07,3.2,246.0,,97.0,110.0,20.0,282.9,213.5,95.2,53.1,99.1,28.8,3.03,1.99
2012-09-24 13:45:00+00:00,50,9.525,,30.29,2.8,3.58,6.0,10.07,,6.12,2.8,266.0,,95.0,110.0,20.0,258.1,194.5,83.9,45.7,96.9,22.4,3.18,1.49
2012-09-24 14:00:00+00:00,50,9.25,,29.53,6.63,,6.63,9.8,,6.17,,283.5,,,110.0,20.0,255.5,191.0,85.1,45.9,98.9,21.2,3.19,1.48
2012-09-24 14:15:00+00:00,50,9.5,,31.11,5.13,,5.13,10.05,,6.21,,272.5,,,110.0,20.0,257.0,206.6,66.5,37.3,87.6,18.7,3.27,1.16
2012-09-24 14:30:00+00:00,70,8.75,,30.12,3.8,,3.8,9.3,,6.24,,253.5,,,110.0,20.0,245.5,208.8,48.8,28.9,67.6,12.6,3.44,1.11
2012-09-24 14:45:00+00:00,70,9.25,,31.59,3.92,,3.92,9.8,,6.26,,248.5,,,110.0,20.0,248.1,210.3,51.5,29.6,67.1,14.3,3.42,1.21
2012-09-24 15:00:00+00:00,70,10.35,,32.64,3.4,,3.4,10.9,,6.27,,241.0,,,110.0,20.0,275.6,219.9,78.4,43.0,80.0,24.7,3.15,2.12
2012-09-24 15:15:00+00:00,70,10.45,,34.43,3.63,,3.63,11.0,,6.26,,248.5,,,110.0,20.0,265.7,225.5,56.8,31.6,65.9,19.1,3.3,1.49
2012-09-24 15:30:00+00:00,70,8.875,,33.27,3.25,,3.25,9.43,,6.24,,243.5,,,110.0,20.0,231.5,211.0,28.6,16.7,41.1,7.9,3.75,1.0
2012-09-24 15:45:00+00:00,70,10.55,,35.87,3.08,,3.08,11.1,,6.19,,236.0,,,110.0,20.0,256.8,218.8,54.3,29.7,56.4,17.9,3.4,1.97
2012-09-24 16:00:00+00:00,70,7.7,,29.7,3.4,,3.4,8.25,,6.12,,228.5,,,110.0,20.0,221.0,200.0,29.5,16.2,39.5,5.6,3.86,1.03
2012-09-24 16:15:00+00:00,70,9.05,,35.21,3.1,,3.1,9.6,,6.04,,223.5,,,110.0,20.0,225.1,208.7,24.0,12.8,29.8,6.0,3.89,1.13
2012-09-24 16:30:00+00:00,70,8.35,,32.89,2.83,,2.83,8.9,,5.94,,216.0,,,110.0,20.0,222.5,208.3,20.7,10.9,22.6,4.2,3.94,1.56
2012-09-24 16:45:00+00:00,50,9.2,,31.71,2.72,,2.72,9.75,,5.82,,208.5,,,110.0,20.0,255.7,218.2,53.3,28.2,49.1,12.2,3.45,2.96
2012-09-24 17:00:00+00:00,100,8.4,,29.31,5.55,,5.55,8.95,,5.68,,246.0,,,110.0,20.0,262.7,236.9,37.2,19.7,35.9,7.2,3.49,2.37
2012-09-24 17:15:00+00:00,100,8.7,,29.31,2.8,,2.8,9.27,0.03,5.54,,223.5,,,110.0,20.0,268.9,232.3,52.0,27.6,47.4,10.7,3.37,3.1
2012-09-24 17:30:00+00:00,100,8.05,,27.99,2.7,3.88,4.03,8.6,,5.39,2.7,223.5,,102.0,110.0,20.0,259.2,230.5,40.9,22.0,36.8,7.3,3.48,3.39
2012-09-24 17:45:00+00:00,100,7.3,,25.51,2.45,3.5,3.6,7.85,,5.23,2.45,218.5,,101.0,110.0,20.0,255.6,225.0,43.3,23.5,38.0,6.4,3.49,3.97
2012-09-24 18:00:00+00:00,100,5.9,,21.26,2.7,3.85,4.0,6.45,,5.06,2.7,231.0,,100.0,110.0,20.0,249.9,228.2,31.1,16.6,28.9,3.0,3.6,2.8
2012-09-24 18:15:00+00:00,0,6.575,,19.7,2.55,,2.55,7.13,,,,213.5,,,110.0,20.0,,,,,,,3.0,
2012-09-24 18:30:00+00:00,100,6.6,,19.64,1.77,2.17,3.08,7.15,,4.74,1.77,245.0,,103.0,110.0,20.0,318.7,262.3,79.2,43.3,67.1,9.5,2.98,5.05
2012-09-24 18:45:00+00:00,100,6.425,,20.38,2.83,,2.83,6.97,,4.58,,246.0,,,110.0,20.0,295.8,253.4,59.9,32.4,52.5,6.8,3.17,4.0
2012-09-24 19:00:00+00:00,100,6.375,,20.29,2.88,,2.88,6.93,,4.43,,238.5,,,110.0,20.0,291.5,248.2,61.1,33.2,52.9,6.8,3.18,4.29
2012-09-24 19:15:00+00:00,100,5.575,,18.98,2.85,,2.85,6.13,,4.28,,236.0,,,110.0,20.0,267.8,237.0,43.8,23.6,39.2,3.8,3.4,3.51
2012-09-24 19:30:00+00:00,100,5.4,,17.24,2.6,,2.6,5.95,,4.14,,231.0,,,110.0,20.0,287.7,240.5,66.4,36.3,56.3,5.3,3.19,4.98
2012-09-24 19:45:00+00:00,100,5.45,,15.99,2.55,,2.55,6.0,,4.01,,243.5,,,110.0,20.0,324.6,261.4,88.8,48.5,75.0,7.3,2.93,5.13
2012-09-24 20:00:00+00:00,100,4.725,,15.16,4.0,,4.0,5.28,,3.89,,318.5,,,110.0,20.0,302.2,271.0,45.1,23.5,45.1,2.8,3.21,2.03
2012-09-24 20:15:00+00:00,100,5.2,,15.42,2.72,,2.72,5.75,,3.78,,278.5,,,110.0,20.0,327.8,278.5,70.0,37.9,61.9,5.2,2.97,3.76
2012-09-24 20:30:00+00:00,100,5.1,,15.41,2.6,,2.6,5.65,,3.68,,281.0,,,110.0,20.0,321.8,278.0,62.4,33.5,56.9,4.5,3.02,3.17
2012-09-24 20:45:00+00:00,100,5.025,,15.62,2.65,,2.65,5.57,,3.59,,281.0,,,110.0,20.0,310.3,273.0,53.5,28.4,50.4,3.7,3.11,2.65
2012-09-24 21:00:00+00:00,100,4.85,,15.16,2.97,,2.97,5.4,,3.52,,279.5,,,110.0,20.0,306.3,271.8,49.5,26.3,46.8,3.2,3.13,2.6
2012-09-24 21:15:00+00:00,100,5.225,,15.65,2.55,,2.55,5.78,,3.46,,273.5,,,110.0,20.0,323.5,276.4,66.9,36.1,59.4,5.0,2.99,3.67
2012-09-24 21:30:00+00:00,100,4.9,,15.54,2.67,,2.67,5.45,,3.41,,274.5,,,110.0,20.0,302.5,268.3,48.9,26.1,45.5,3.2,3.17,2.83
2012-09-24 21:45:00+00:00,100,5.175,,15.47,2.55,,2.55,5.72,,3.38,,276.0,,,110.0,20.0,324.7,277.1,67.5,36.5,59.7,5.0,2.99,3.77
2012-09-24 22:00:00+00:00,100,4.425,,14.23,2.2,,2.2,4.97,,3.37,,272.0,,,110.0,20.0,296.0,264.7,44.8,23.8,42.6,2.4,3.22,2.55
2012-09-24 22:15:00+00:00,100,4.875,,15.2,3.4,,3.4,5.43,,3.37,,304.5,,,110.0,20.0,312.1,278.2,49.0,25.6,48.7,3.2,3.12,2.09
2012-09-24 22:30:00+00:00,100,5.05,,14.92,2.85,,2.85,5.6,,3.38,,287.0,,,110.0,20.0,330.0,283.9,65.8,35.3,59.9,4.6,2.95,3.17
2012-09-24 22:45:00+00:00,100,4.425,,13.68,2.85,,2.85,4.97,,3.39,,296.0,,,110.0,20.0,311.6,276.7,50.3,26.3,49.8,2.7,3.09,2.13
2012-09-24 23:00:00+00:00,100,4.875,,14.07,2.8,,2.8,5.43,,3.41,,301.0,,,110.0,20.0,342.8,291.9,72.7,39.0,66.9,4.8,2.89,3.03
2012-09-24 23:15:00+00:00,100,4.7,,13.41,2.6,,2.6,5.25,,3.43,,302.0,,,110.0,20.0,343.1,292.0,73.0,39.0,67.8,4.5,2.85,2.87
2012-09-24 23:30:00+00:00,100,4.7,,13.1,2.78,,2.78,5.25,,3.45,,314.5,,,110.0,20.0,352.0,299.0,76.0,40.3,72.4,4.6,2.79,2.51
2012-09-24 23:45:00+00:00,100,4.6,,13.88,2.97,,2.97,5.15,,3.45,,308.5,,,110.0,20.0,323.6,283.0,58.4,30.7,57.0,3.4,3.02,2.25
2012-09-25 00:00:00+00:00,100,4.8,,14.72,2.83,,2.83,5.35,,3.45,,296.0,,,110.0,20.0,316.9,279.9,53.3,27.9,52.3,3.4,3.07,2.2
2012-09-25 00:15:00+00:00,100,4.75,,14.41,2.13,,2.13,5.3,,3.42,,273.5,,,110.0,20.0,317.9,273.9,62.6,33.4,57.5,3.9,3.03,3.02
2012-09-25 00:30:00+00:00,100,4.375,,14.08,3.1,,3.1,4.93,,3.38,,293.5,,,110.0,20.0,299.5,267.9,45.5,23.9,44.6,2.4,3.22,2.21
2012-09-25 00:45:00+00:00,100,4.475,,13.14,2.88,,2.88,5.03,,3.33,,302.0,,,110.0,20.0,330.9,285.5,65.1,34.5,62.6,3.6,2.93,2.42
2012-09-25 01:00:00+00:00,100,4.225,,12.96,2.85,,2.85,4.78,,3.26,,308.5,,,110.0,20.0,316.6,278.2,55.3,29.0,54.8,2.7,3.07,2.14
2012-09-25 01:15:00+00:00,100,4.475,,13.18,2.63,,2.63,5.03,,3.19,,303.5,,,110.0,20.0,333.0,285.7,67.8,36.1,64.4,3.8,2.94,2.56
2012-09-25 01:30:00+00:00,100,4.45,,13.18,2.75,,2.75,5.0,,3.12,,303.5,,,110.0,20.0,328.5,283.4,64.8,34.3,62.7,3.5,2.96,2.35
2012-09-25 01:45:00+00:00,100,4.2,,12.82,3.4,,3.4,4.75,,3.05,,328.5,,,110.0,20.0,318.9,279.0,57.5,30.0,57.6,2.8,3.05,2.05
2012-09-25 02:00:00+00:00,100,4.4,,12.62,2.83,,2.83,4.95,,2.99,,303.5,,,110.0,20.0,343.6,290.3,76.3,40.9,71.6,4.1,2.87,2.74
2012-09-25 02:15:00+00:00,100,4.5,,13.07,2.75,,2.75,5.05,,2.95,,303.5,,,110.0,20.0,337.5,286.2,73.5,39.2,69.3,4.1,2.9,2.65
2012-09-25 02:30:00+00:00,100,4.475,,12.86,2.88,,2.88,5.03,,2.94,,305.0,,,110.0,20.0,340.8,288.1,75.7,40.3,72.2,4.2,2.87,2.51
2012-09-25 02:45:00+00:00,100,3.875,,12.57,3.08,,3.08,4.43,,2.96,,310.0,,,110.0,20.0,291.2,259.9,45.1,23.3,46.5,1.9,3.24,1.84
2012-09-25 03:00:00+00:00,100,4.625,,13.38,2.8,,2.8,5.18,,3.0,,291.0,,,110.0,20.0,336.7,280.2,80.6,43.4,73.4,4.8,2.89,3.21
2012-09-25 03:15:00+00:00,100,4.225,,13.4,3.1,,3.1,4.78,,3.08,,300.0,,,110.0,20.0,298.2,261.1,53.3,27.9,54.0,2.6,3.17,1.98
2012-09-25 03:30:00+00:00,100,4.4,,13.41,2.6,,2.6,5.05,0.1,3.19,,276.0,,,110.0,20.0,308.1,258.4,70.9,38.0,67.0,3.8,3.05,2.68
2012-09-25 03:45:00+00:00,100,4.4,,13.97,2.8,,2.8,4.95,,3.33,,272.5,,,110.0,20.0,288.0,244.8,61.4,32.8,61.1,3.4,3.17,2.21
2012-09-25 04:00:00+00:00,70,4.9,,15.94,2.7,,2.7,5.45,,3.48,,251.0,,,110.0,20.0,274.2,230.3,62.0,33.3,61.4,4.2,3.25,2.29
2012-09-25 04:15:00+00:00,70,5.325,,18.78,2.58,,2.58,5.88,,3.65,,227.5,,,110.0,20.0,240.3,205.7,48.6,26.4,51.8,4.1,3.53,1.88
2012-09-25 04:30:00+00:00,100,6.075,,21.13,2.15,,2.15,6.63,,3.83,,221.0,,,110.0,20.0,241.7,202.6,55.0,30.2,56.0,6.0,3.48,2.16
2012-09-25 04:45:00+00:00,70,6.925,,24.23,3.13,,3.13,7.47,,4.0,,222.5,,,110.0,20.0,236.9,196.2,57.0,31.4,61.2,8.2,3.5,1.89
2012-09-25 05:00:00+00:00,70,7.175,,25.23,3.22,,3.22,7.72,,4.18,,216.0,,,110.0,20.0,233.3,189.5,61.6,34.1,64.2,9.5,3.52,2.07
2012-09-25 05:15:00+00:00,70,7.4,,26.29,3.25,,3.25,7.95,,4.34,,225.0,,,110.0,20.0,229.9,192.1,52.0,29.4,60.6,8.9,3.55,1.59
2012-09-25 05:30:00+00:00,70,8.05,,29.32,4.0,,4.0,8.63,0.03,4.5,,235.0,,,110.0,20.0,224.0,190.5,44.9,25.7,60.3,9.4,3.64,1.15
2012-09-25 05:45:00+00:00,70,8.7,,30.24,3.22,,3.22,9.25,,4.64,,223.5,,,110.0,20.0,237.7,197.5,55.2,31.0,63.2,12.9,3.48,1.63
2012-09-25 06:00:00+00:00,70,7.15,,28.87,3.72,,3.72,7.9,0.2,4.77,,227.5,,,110.0,20.0,201.3,179.4,25.4,16.7,47.1,5.3,4.04,1.0
2012-09-25 06:15:00+00:00,70,8.85,,30.2,4.3,,4.3,9.4,,4.89,,227.5,,,110.0,20.0,238.5,187.9,69.3,38.7,75.4,16.3,3.41,1.88
2012-09-25 06:30:00+00:00,70,7.35,,28.73,4.35,,4.35,8.52,0.63,5.01,,235.0,,,110.0,20.0,202.8,172.3,35.1,21.8,60.3,6.9,3.91,1.0
2012-09-25 06:45:00+00:00,70,9.375,,31.71,4.47,,4.47,10.0,0.08,5.12,,235.0,,,110.0,20.0,241.8,192.0,67.7,38.2,75.0,18.3,3.38,1.8
2012-09-25 07:00:00+00:00,70,9.6,,33.54,5.53,,5.53,10.18,0.03,5.22,,243.5,,,110.0,20.0,230.4,184.1,60.7,33.8,79.7,17.2,3.49,1.21
2012-09-25 07:15:00+00:00,70,7.325,,29.31,4.97,,4.97,7.88,,5.33,,237.5,,,110.0,20.0,193.0,159.0,37.0,22.5,62.9,7.0,4.0,1.0
2012-09-25 07:30:00+00:00,0,8.775,4.3,30.86,4.32,,4.32,9.32,,,,225.0,225.0,,110.0,20.0,,,,,,,3.52,
2012-09-25 07:45:00+00:00,70,8.925,,30.29,4.63,,4.63,9.48,,5.55,,238.5,,,110.0,20.0,237.5,187.4,65.3,37.9,79.2,16.6,3.39,1.49
2012-09-25 08:00:00+00:00,70,9.3,,29.83,5.07,,5.07,9.85,,5.66,,236.0,,,110.0,20.0,253.9,188.2,87.8,49.2,93.8,22.8,3.21,1.89
2012-09-25 08:15:00+00:00,70,8.975,,31.03,3.28,3.92,5.75,9.52,,5.77,3.28,245.0,,101.0,110.0,20.0,226.9,174.4,67.3,38.0,85.2,16.6,3.46,1.35
2012-09-25 08:30:00+00:00,70,8.9,,28.6,5.72,,5.72,9.45,,5.87,,233.5,,,110.0,20.0,252.1,178.4,100.1,55.3,107.0,23.1,3.21,2.0
2012-09-25 08:45:00+00:00,50,9.6,,28.81,6.53,,6.53,10.15,,5.96,,281.0,,,110.0,20.0,275.9,193.7,108.7,59.6,116.2,29.3,3.0,1.77
2012-09-25 09:00:00+00:00,0,9.125,4.72,29.15,4.32,,4.32,9.68,,,,198.8,228.5,,110.0,20.0,,,,,,,3.19,
2012-09-25 09:15:00+00:00,0,9.275,5.35,30.09,5.38,,5.38,9.82,,,,272.5,272.5,,110.0,20.0,,,,,,,3.24,
2012-09-25 09:30:00+00:00,70,9.525,,30.05,4.82,,4.82,10.07,,6.14,,246.0,,,110.0,20.0,261.3,194.4,89.3,51.0,94.0,24.8,3.15,1.96
2012-09-25 09:45:00+00:00,70,9.25,,30.17,6.03,,6.03,9.8,,6.17,,268.5,,,110.0,20.0,245.0,181.5,80.4,45.2,95.7,21.0,3.26,1.44
2012-09-25 10:00:00+00:00,70,9.35,,30.75,5.55,,5.55,9.9,,6.17,,267.5,,,110.0,20.0,245.0,186.0,75.3,43.3,87.7,20.7,3.29,1.53
2012-09-25 10:15:00+00:00,70,9.7,,29.53,5.85,,5.85,10.25,,6.16,,255.0,,,110.0,20.0,273.0,190.6,111.6,61.7,117.9,30.6,3.05,1.99
2012-09-25 10:30:00+00:00,0,9.7,6.13,29.67,6.15,,6.15,10.25,,,,267.5,270.0,,110.0,20.0,,,,,,,3.06,
2012-09-25 10:45:00+00:00,0,9.45,4.78,29.79,4.5,,4.5,10.0,,,,220.0,250.0,,110.0,20.0,,,,,,,3.15,
2012-09-25 11:00:00+00:00,100,9.5,,29.54,4.5,,4.5,10.05,,6.07,,233.5,,,110.0,20.0,268.4,203.4,85.3,49.3,91.6,24.2,3.11,1.81
2012-09-25 11:15:00+00:00,70,9.75,,28.39,5.8,,5.8,10.3,,6.03,,260.0,,,110.0,20.0,294.4,200.4,127.3,70.1,134.7,35.1,2.91,1.96
2012-09-25 11:30:00+00:00,0,9.975,7.0,30.05,7.03,,7.03,10.52,,,,312.5,315.0,,110.0,20.0,,,,,,,3.01,
2012-09-25 11:45:00+00:00,0,10.375,5.97,31.17,6.0,,6.0,10.98,0.05,,,296.0,296.0,,110.0,20.0,,,,,,,3.0,
2012-09-25 12:00:00+00:00,0,8.075,6.28,29.14,6.3,,6.3,8.63,,,,291.0,291.0,,110.0,20.0,,,,,,,3.61,
2012-09-25 12:15:00+00:00,50,9.1,,31.95,6.22,,6.22,9.65,,5.94,,277.5,,,110.0,20.0,225.9,175.8,59.7,33.4,89.8,15.5,3.51,1.0
2012-09-25 12:30:00+00:00,50,10.175,,31.2,6.53,,6.53,10.73,,5.95,,256.0,,,110.0,20.0,272.7,193.8,107.8,59.0,113.8,32.2,3.07,1.97
2012-09-25 12:45:00+00:00,50,8.95,,29.06,6.2,,6.2,9.5,,5.96,,268.5,,,110.0,20.0,245.1,181.2,82.1,45.2,97.9,19.6,3.25,1.44
2012-09-25 13:00:00+00:00,70,8.1,,28.06,5.72,,5.72,8.65,,5.99,,270.0,,,110.0,20.0,225.6,171.8,64.9,36.5,96.2,13.2,3.46,1.04
2012-09-25 13:15:00+00:00,50,8.875,,28.63,6.0,,6.0,9.43,,6.03,,276.3,,,110.0,20.0,250.7,186.8,82.0,45.3,98.4,19.4,3.22,1.41
2012-09-25 13:30:00+00:00,70,9.95,,30.99,5.6,,5.6,10.5,,6.07,,275.0,,,110.0,20.0,269.4,205.8,84.5,46.8,93.9,25.2,3.11,1.58
2012-09-25 13:45:00+00:00,70,9.075,,31.18,4.68,,4.68,9.63,,6.12,,261.0,,,110.0,20.0,242.0,200.2,53.3,31.5,78.5,14.7,3.44,1.0
2012-09-25 14:00:00+00:00,70,9.0,,29.49,4.4,,4.4,9.55,,6.17,,246.0,,,110.0,20.0,253.1,197.3,75.8,42.8,81.5,18.8,3.28,1.9
2012-09-25 14:15:00+00:00,70,9.35,,28.65,4.05,,4.05,9.9,,6.21,,236.0,,,110.0,20.0,279.3,209.0,96.9,53.5,101.1,25.0,3.06,2.02
2012-09-25 14:30:00+00:00,50,9.475,,30.08,4.93,,4.93,10.02,,6.24,,260.0,,,110.0,20.0,266.2,208.7,78.0,43.1,87.4,21.1,3.17,1.62
2012-09-25 14:45:00+00:00,70,9.475,,29.79,4.25,,4.25,10.02,,6.26,,243.5,,,110.0,20.0,271.4,211.5,83.0,45.8,87.0,22.1,3.14,1.95
2012-09-25 15:00:00+00:00,70,9.175,,29.92,4.03,,4.03,9.73,,6.27,,243.5,,,110.0,20.0,260.8,211.4,68.4,38.0,76.8,17.5,3.26,1.67
2012-09-25 15:15:00+00:00,70,9.55,,30.04,3.95,,3.95,10.1,,6.26,,243.5,,,110.0,20.0,274.7,218.4,78.8,43.1,82.6,21.2,3.15,1.94
2012-09-25 15:30:00+00:00,70,9.325,,30.99,3.47,,3.47,9.88,,6.24,,246.0,,,110.0,20.0,261.4,220.8,57.1,31.6,66.3,15.2,3.32,1.49
2012-09-25 15:45:00+00:00,70,9.475,,32.64,3.4,,3.4,10.02,,6.19,,241.0,,,110.0,20.0,251.3,216.9,49.2,27.1,55.4,13.4,3.44,1.58
2012-09-25 16:00:00+00:00,70,9.5,,32.4,3.28,,3.28,10.05,,6.12,,232.0,,,110.0,20.0,254.7,219.1,51.0,27.5,55.1,13.5,3.41,1.72
2012-09-25 16:15:00+00:00,70,9.225,,31.95,2.83,,2.83,9.77,,6.04,,223.5,,,110.0,20.0,251.7,217.5,49.2,26.3,49.8,12.0,3.46,2.05
2012-09-25 16:30:00+00:00,50,8.525,,30.63,7.53,,7.53,9.07,,5.94,,275.0,,,110.0,20.0,242.9,217.7,36.2,18.8,37.4,7.3,3.59,1.86
2012-09-25 16:45:00+00:00,50,9.15,,29.44,2.83,,2.83,9.7,,5.82,,223.5,,,110.0,20.0,282.5,235.6,66.5,35.3,60.5,15.1,3.22,3.17
2012-09-25 17:00:00+00:00,100,8.95,,29.4,2.63,,2.63,9.5,,5.68,,228.5,,,110.0,20.0,279.1,239.1,56.9,30.1,52.3,12.3,3.29,2.96
2012-09-25 17:15:00+00:00,100,8.7,,28.43,2.78,,2.78,9.25,,5.54,,228.5,,,110.0,20.0,281.1,239.9,58.5,31.0,53.1,12.0,3.27,3.18
2012-09-25 17:30:00+00:00,100,8.65,,28.26,2.55,,2.55,9.2,,5.39,,226.0,,,110.0,20.0,282.0,239.0,61.1,32.4,55.2,12.3,3.27,3.23
2012-09-25 17:45:00+00:00,100,8.475,,27.9,2.45,,2.45,9.02,,5.23,,223.5,,,110.0,20.0,278.5,236.6,59.5,31.6,53.9,11.5,3.29,3.21
2012-09-25 18:00:00+00:00,100,7.85,,26.53,2.6,,2.6,8.4,,5.06,,223.5,,,110.0,20.0,268.7,232.0,52.1,27.7,47.1,8.7,3.38,3.24
2012-09-25 18:15:00+00:00,100,7.625,,24.92,2.6,,2.6,8.18,,4.9,,217.0,,,110.0,20.0,275.8,231.3,62.8,33.7,55.3,9.9,3.27,3.82
2012-09-25 18:30:00+00:00,100,7.025,,23.24,2.63,,2.63,7.57,,4.74,,224.5,,,110.0,20.0,272.7,233.2,55.8,29.9,49.3,7.5,3.31,3.76
2012-09-25 18:45:00+00:00,100,6.75,,21.87,2.63,,2.63,7.3,,4.58,,225.0,,,110.0,20.0,279.9,236.9,60.8,32.7,53.3,7.6,3.24,3.95
2012-09-25 19:00:00+00:00,100,6.4,,20.94,2.67,,2.67,6.95,,4.43,,229.5,,,110.0,20.0,277.4,237.8,55.9,30.2,49.0,6.3,3.27,3.95
2012-09-25 19:15:00+00:00,100,6.25,,19.77,2.6,,2.6,6.8,,4.28,,234.5,,,110.0,20.0,289.4,244.9,62.8,33.9,55.1,6.7,3.16,3.95
2012-09-25 19:30:00+00:00,100,5.575,,18.61,2.63,,2.63,6.13,,4.14,,236.0,,,110.0,20.0,272.6,239.0,47.7,25.6,42.7,4.1,3.34,3.49
2012-09-25 19:45:00+00:00,100,5.85,,18.33,2.55,,2.55,6.4,,4.01,,236.0,,,110.0,20.0,295.9,247.2,68.6,37.2,59.1,6.4,3.13,4.44
2012-09-25 20:00:00+00:00,100,5.525,,17.86,2.78,,2.78,6.07,,3.89,,248.5,,,110.0,20.0,288.7,251.0,53.4,28.9,47.0,4.5,3.23,3.91
